"Compo";"Rank";"Groups";"ProductionPath";"Type";"Party";"ScreenshotUrl";"Date";"Name";"Platform";"ProductionUrl"
"n/a";"n/a";"retire";"b\bar-b-q-retire";"demo";"The Party 1994";"http://content.pouet.net/files/screenshots/00057/00057967.jpg";"december 1994";"Bar-B-Q";"Amiga AGA";"http://www.pouet.net/prod.php?which=57967"
"";"";"retire";"b\borntro-retire";"intro";"";"http://content.pouet.net/files/screenshots/00029/00029184.png";"n/a";"borntro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29184"
"amiga 40k";"17th";"retire";"c\contactro-retire";"40k";"The Party 1993";"http://content.pouet.net/files/screenshots/00029/00029181.png";"december 1993";"Contactro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29181"
"amiga demo";"4th";"retire";"c\cronos-retire";"demo";"Black Box Symposium 1995";"http://content.pouet.net/files/screenshots/00017/00017944.jpg";"april 1995";"cronos";"Amiga AGA";"http://www.pouet.net/prod.php?which=17944"
"";"";"retire";"k\kraftro-retire";"intro";"";"http://content.pouet.net/files/screenshots/00029/00029182.png";"n/a";"kraftro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29182"
"";"";"retire";"l\little-bbstro-retire";"bbstro";"";"http://content.pouet.net/files/screenshots/00029/00029183.png";"n/a";"Little bbstro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29183"
"";"";"Retro";"c\crackdown-trainer-retro";"cracktro";"";"http://content.pouet.net/files/screenshots/00058/00058175.png";"december 2011";"Crackdown Trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=58175"
"";"";"Retro";"h\h0ffmans-retrospective-retro";"musicdisk";"";"http://content.pouet.net/files/screenshots/00058/00058033.png";"november 2011";"h0ffman's RETROspective";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=58033"
"";"";"Retro";"h\hudson-hawk-cracktro-retro";"cracktro";"";"http://content.pouet.net/files/screenshots/00059/00059248.png";"may 2012";"Hudson Hawk Cracktro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=59248"
"";"";"Retro";"l\livewires-retro";"intro";"";"http://content.pouet.net/files/screenshots/00054/00054426.png";"february 2010";"LiVeWiReS";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=54426"
"";"";"Retro";"r\retroference-retro";"intro";"";"http://content.pouet.net/files/screenshots/00054/00054400.png";"february 2010";"ReTrOFeReNcE";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=54400"
"";"";"Retro";"s\sinusitis-retro";"intro";"";"http://content.pouet.net/files/screenshots/00054/00054423.png";"february 2010";"SiNuSiTiS";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=54423"
"";"";"Retro";"t\trex-warrior-cracktro-retro";"cracktro";"";"http://content.pouet.net/files/screenshots/00059/00059247.png";"march 2012";"Trex Warrior Cracktro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=59247"
"";"";"Retro";"w\weareretro-retro";"intro";"";"http://content.pouet.net/files/screenshots/00054/00054399.png";"june 2009";"WeAreRetro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=54399"
"gamedev";"1st";"Retroguru";"s\sqrxz-retroguru";"game";"Buenzli 2012";"http://content.pouet.net/files/screenshots/00059/00059951.gif";"september 2012";"Sqrxz";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=59951"
"gamedev";"5th";"Retroguru";"s\sqrxz-4-cold-cash-retroguru";"game";"Revision 2014";"http://content.pouet.net/files/screenshots/00062/00062947.png";"april 2014";"Sqrxz 4 - Cold Cash";"Linux,Windows,Amiga PPC/RTG,Dreamcast,Playstation Portable,MacOSX Intel,Raspberry Pi";"http://www.pouet.net/prod.php?which=62947"
"";"";"Revolution (Amiga)";"p\progressive-demo-revolution-amiga";"demo";"";"http://content.pouet.net/files/screenshots/00032/00032758.png";"march 1990";"Progressive demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32758"
"";"";"Revolution (Amiga)";"s\sineintro-revolution-amiga";"intro";"";"http://content.pouet.net/files/screenshots/00032/00032757.png";"n/a";"SineIntro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32757"
"amiga intro";"2nd";"Rift,Slipstream";"f\fari-bars-rift-slipstream";"64k";"TRSAC 2015";"http://content.pouet.net/files/screenshots/00066/00066505.jpg";"october 2015";"Fari Bars";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=66505"
"amiga demo";"6th";"Rift,Slipstream";"g\gerptro-rift-slipstream";"16k";"Gerp 2015";"http://content.pouet.net/files/screenshots/00066/00066252.jpg";"august 2015";"Gerptro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=66252"
"";"";"Rigor Mortis";"a\alter-demo-2-rigor-mortis";"demo";"";"http://content.pouet.net/files/screenshots/00051/00051620.png";"july 1989";"Alter Demo 2";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51620"
"";"";"Rigor Mortis";"a\another-demo-rigor-mortis";"demo";"";"http://content.pouet.net/files/screenshots/00051/00051621.png";"1989";"Another demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51621"
"";"";"Rigor Mortis";"g\grey-vector-rigor-mortis";"demo";"";"http://content.pouet.net/files/screenshots/00051/00051623.png";"april 1990";"Grey Vector";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51623"
"";"";"Rigor Mortis";"p\powers-first-demo-rigor-mortis";"demo";"";"http://content.pouet.net/files/screenshots/00051/00051624.png";"january 1990";"Power's First Demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51624"
"";"";"Ringard";"m\megademo-ringard";"demo";"";"http://content.pouet.net/files/screenshots/00032/00032921.png";"1991";"Megademo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32921"
"";"";"Omega Machine Designers,Ringard";"r\rolling-omega-machine-designers-ringard_#2";"musicdisk";"";"http://content.pouet.net/files/screenshots/00032/00032920.png";"n/a";"Rolling";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32920"
"amiga 64k";"3rd";"Risiko+";"k\khristacc-risiko";"64k";"The Italian Gathering 1998";"http://content.pouet.net/files/screenshots/00016/00016125.jpg";"september 1998";"Khristacc";"Amiga AGA";"http://www.pouet.net/prod.php?which=16125"
"amiga demo";"2nd";"Risiko+";"l\lara-ciucci-risiko";"demo";"Trip 1999";"";"march 1999";"Lara Ciucci";"Amiga AGA";"http://www.pouet.net/prod.php?which=20392"
"";"";"Rising Force";"i\intro-rising-force";"intro";"";"http://content.pouet.net/files/screenshots/00028/00028035.png";"n/a";"Intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=28035"
"";"";"Risky Business Boys";"0\2nd-demo-risky-business-boys";"demo";"";"http://content.pouet.net/files/screenshots/00021/00021497.png";"1987";"2nd Demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=21497"
"";"";"Risky Business Boys";"0\3rd-demo-risky-business-boys";"demo";"";"http://content.pouet.net/files/screenshots/00021/00021496.png";"january 1988";"3rd Demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=21496"
"";"";"Risky Business Boys";"f\ferra-demo-risky-business-boys";"demo";"";"http://content.pouet.net/files/screenshots/00050/00050568.png";"october 1987";"Ferra Demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=50568"
"";"";"Risky Business Boys";"w\we-are-the-robots-risky-business-boys";"demo";"";"http://content.pouet.net/files/screenshots/00050/00050569.gif";"november 1987";"We are the Robots";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=50569"
"";"";"Dale Luck,RJ Mical";"b\boing-dale-luck-rj-mical_#2";"demo";"";"http://content.pouet.net/files/screenshots/00027/00027096.jpg";"january 1984";"Boing";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27096"
"";"";"World Federation of Mad Hackers,Road House";"r\road-house-intro-1-world-federation-of-mad-hackers-road-house";"intro";"";"http://content.pouet.net/files/screenshots/00065/00065788.gif";"december 1990";"Road House intro 1";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=65788"
"";"";"World Federation of Mad Hackers,Road House";"r\road-house-intro-2-world-federation-of-mad-hackers-road-house";"intro";"";"http://content.pouet.net/files/screenshots/00065/00065789.gif";"december 1990";"Road House intro 2";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=65789"
"";"";"ROBINSOFT";"j\jednadvacet-robinsoft";"game";"";"http://content.pouet.net/files/screenshots/00061/00061709.jpg";"1997";"Jednadvacet";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=61709"
"";"";"ROBINSOFT";"r\rainbow-robinsoft";"demo";"";"http://content.pouet.net/files/screenshots/00061/00061926.jpg";"1997";"Rainbow";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=61926"
"";"";"Robot Session";"i\intro-no-1-robot-session";"intro";"";"http://content.pouet.net/files/screenshots/00032/00032759.png";"n/a";"Intro no 1";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32759"
"";"";"Robotech";"i\intro-robotech";"intro";"";"http://content.pouet.net/files/screenshots/00027/00027523.png";"1990";"Intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27523"
"";"";"Robotech";"n\new-demo-robotech";"demo";"";"http://content.pouet.net/files/screenshots/00027/00027521.png";"n/a";"New Demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27521"
"";"";"Robotech";"s\super-snurkel-twist-robotech";"demo";"";"http://content.pouet.net/files/screenshots/00027/00027522.png";"n/a";"Super Snurkel Twist";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27522"
"";"";"Rock";"b\beautiful-rock";"slideshow";"";"http://content.pouet.net/files/screenshots/00067/00067687.png";"1992";"Beautiful";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=67687"
"amiga 64k";"8th";"Rock";"g\g4-rock";"64k";"Assembly 1999";"";"august 1999";"G4";"Amiga AGA";"http://www.pouet.net/prod.php?which=24899"
"";"";"Rosebud";"d\digital-illusions-rosebud";"slideshow";"";"http://content.pouet.net/files/screenshots/00020/00020151.png";"november 1991";"Digital illusions";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=20151"
"";"";"Rosebud";"r\rosebud-meeting-rosebud";"intro";"";"http://content.pouet.net/files/screenshots/00020/00020150.png";"november 1991";"Rosebud Meeting";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=20150"
"";"";"Rosebud";"t\too-funky-rosebud";"slideshow";"";"http://content.pouet.net/files/screenshots/00020/00020152.png";"n/a";"Too Funky";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=20152"
"";"";"Route 66,Knights Of the Round Table";"f\first-musicdisk-route-66-knights-of-the-round-table_#2";"musicdisk";"";"http://content.pouet.net/files/screenshots/00018/00018112.png";"n/a";"first musicdisk";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=18112"
"";"";"Synergy (Amiga),Route 66";"g\godfather-synergy-amiga-route-66";"cracktro";"";"http://content.pouet.net/files/screenshots/00064/00064318.png";"april 1992";"Godfather";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=64318"
"";"";"Route 66";"l\lamekill-route-66";"game";"";"http://content.pouet.net/files/screenshots/00018/00018110.png";"n/a";"Lamekill";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=18110"
"";"";"Route 66";"r\rejsor-route-66";"demo";"";"http://content.pouet.net/files/screenshots/00018/00018111.png";"n/a";"Rejsor";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=18111"
"";"";"Royal";"c\crack-pack-1-royal";"demopack";"";"http://content.pouet.net/files/screenshots/00061/00061457.gif";"may 1995";"Crack-Pack 1";"Amiga AGA";"http://www.pouet.net/prod.php?which=61457"
"";"";"Royal";"c\crack-pack-2-royal";"demopack";"";"http://content.pouet.net/files/screenshots/00061/00061458.gif";"june 1995";"Crack-Pack 2";"Amiga AGA";"http://www.pouet.net/prod.php?which=61458"
"";"";"Royal";"p\phuture-trax-1-royal";"musicdisk";"";"http://content.pouet.net/files/screenshots/00007/00007735.gif";"january 1996";"Phuture Trax #1";"Amiga AGA";"http://www.pouet.net/prod.php?which=7735"
"amiga 40k";"11th";"Royal";"s\sauna-royal";"40k";"Assembly 1995";"http://content.pouet.net/files/screenshots/00016/00016516.jpg";"august 1995";"Sauna!";"Amiga AGA";"http://www.pouet.net/prod.php?which=16516"
"amiga 64k";"2nd";"Royal";"s\so-what-royal";"64k";"Assembly 1996";"http://content.pouet.net/files/screenshots/00015/00015837.jpg";"august 1996";"So what?";"Amiga AGA";"http://www.pouet.net/prod.php?which=15837"
"";"";"Royal";"t\the-citadel-royal";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027539.png";"1995";"The citadel";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27539"
"";"";"Royal";"t\ti-drome-iii-invitation-royal";"invitation";"";"http://content.pouet.net/files/screenshots/00026/00026011.jpg";"october 1996";"TI Drome III Invitation";"Amiga AGA";"http://www.pouet.net/prod.php?which=26011"
"";"";"Royal Amiga Force";"b\beat-thiz-03-royal-amiga-force";"musicdisk";"";"http://content.pouet.net/files/screenshots/00051/00051198.png";"september 1990";"Beat Thiz 03";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51198"
"";"";"Royal Amiga Force";"b\beat-thiz-04-royal-amiga-force";"musicdisk";"";"http://content.pouet.net/files/screenshots/00051/00051199.png";"1990";"Beat Thiz 04";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51199"
"";"";"Royal Amiga Force";"b\beat-thiz-06-royal-amiga-force";"musicdisk";"";"http://content.pouet.net/files/screenshots/00051/00051196.png";"1990";"Beat Thiz 06";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51196"
"";"";"Royal Amiga Force";"d\dr-legal-loves-music-collection-03-royal-amiga-force";"musicdisk";"";"http://content.pouet.net/files/screenshots/00051/00051197.png";"n/a";"Dr Legal Loves Music Collection 03";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51197"
"";"";"Royal Amiga Force";"i\intro-royal-amiga-force";"intro";"";"http://content.pouet.net/files/screenshots/00051/00051201.png";"1990";"Intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51201"
"";"";"Royal Amiga Force";"i\intro-89-royal-amiga-force";"intro";"";"http://content.pouet.net/files/screenshots/00051/00051200.png";"1989";"Intro 89";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51200"
"";"";"Pussy,Royal Amiga Force,Awaks";"i\invitparty-91-pussy-royal-amiga-force-awaks_#3";"invitation";"";"http://content.pouet.net/files/screenshots/00032/00032790.png";"january 1991";"InvitParty 91";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32790"
"";"";"Royal Amiga Force";"m\mega-mix-i-royal-amiga-force";"musicdisk";"";"http://content.pouet.net/files/screenshots/00051/00051204.png";"july 1990";"Mega Mix I";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51204"
"";"";"Royal Amiga Force";"m\mega-mix-ii-royal-amiga-force";"musicdisk";"";"http://content.pouet.net/files/screenshots/00051/00051205.gif";"november 1990";"Mega Mix II";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51205"
"";"";"Royal Amiga Force";"m\mega-mix-iii-royal-amiga-force";"musicdisk";"";"http://content.pouet.net/files/screenshots/00063/00063623.png";"may 1991";"Mega Mix III";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=63623"
"amiga demo";"2nd";"Royal Amiga Force";"m\megademo-royal-amiga-force";"demo";"Tristar Party 1989";"http://content.pouet.net/files/screenshots/00007/00007559.png";"september 1989";"Megademo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=7559"
"";"";"Royal Amiga Force";"m\megademo-2-announcing-royal-amiga-force";"intro";"";"http://content.pouet.net/files/screenshots/00051/00051203.png";"1990";"Megademo 2 Announcing";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51203"
"";"";"Royal Amiga Force";"m\musicdisk-royal-amiga-force";"musicdisk";"";"http://content.pouet.net/files/screenshots/00051/00051206.png";"1990";"Musicdisk";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51206"
"";"";"Royal Amiga Force";"n\new-intro-royal-amiga-force";"intro";"";"http://content.pouet.net/files/screenshots/00051/00051207.gif";"1990";"New Intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51207"
"n/a";"n/a";"Royal Amiga Force";"r\raf-conference-invitation-royal-amiga-force";"invitation";"RAF Conference 1991";"http://content.pouet.net/files/screenshots/00051/00051208.gif";"march 1991";"RAF Conference Invitation";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51208"
"n/a";"n/a";"Royal Amiga Force";"r\raf-conference-pack-menu-royal-amiga-force";"intro";"RAF Conference 1991";"http://content.pouet.net/files/screenshots/00051/00051211.gif";"march 1991";"RAF Conference Pack Menu";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51211"
"";"";"Royal Amiga Force";"r\real-thing-royal-amiga-force";"intro";"";"http://content.pouet.net/files/screenshots/00051/00051209.png";"1989";"Real Thing";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51209"
"";"";"Royal Amiga Force";"r\rockin-frog-royal-amiga-force";"intro";"";"http://content.pouet.net/files/screenshots/00051/00051210.png";"n/a";"Rockin´Frog";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51210"
"";"";"Royal Amiga Force";"r\royal-information-01-royal-amiga-force";"diskmag";"";"http://content.pouet.net/files/screenshots/00051/00051202.gif";"october 1990";"Royal Information 01";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51202"
"n/a";"n/a";"Royal Amiga Force,Spreadpoint";"r\royal-information-02-royal-amiga-force-spreadpoint";"diskmag";"RAF Conference 1991";"http://content.pouet.net/files/screenshots/00051/00051212.gif";"march 1991";"Royal Information 02";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51212"
"";"";"Royal Amiga Force";"t\triumph-meeting-intro-royal-amiga-force";"intro";"";"http://content.pouet.net/files/screenshots/00051/00051213.png";"june 1990";"Triumph Meeting Intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=51213"
"amiga 40k";"17th";"RRR,sTYLE (amiga)";"a\acidity-rrr-style-amiga";"40k";"The Party 1996";"http://content.pouet.net/files/screenshots/00016/00016787.jpg";"december 1996";"Acidity";"Amiga AGA";"http://www.pouet.net/prod.php?which=16787"
"amiga 40k";"8th";"RRR";"c\cinderhatch-rrr";"40k";"Assembly 1995";"http://content.pouet.net/files/screenshots/00016/00016513.jpg";"august 1995";"Cinderhatch";"Amiga AGA";"http://www.pouet.net/prod.php?which=16513"
"amiga demo";"9th";"RSTD";"w\walk-over-rstd";"demo";"Gelloween 1994";"http://content.pouet.net/files/screenshots/00017/00017856.gif";"november 1994";"Walk Over";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=17856"
"amiga 64k";"4th";"RSTD";"y\yom-kippur-rstd";"64k";"Gelloween 1994";"http://content.pouet.net/files/screenshots/00017/00017857.jpg";"november 1994";"Yom Kippur";"Amiga AGA";"http://www.pouet.net/prod.php?which=17857"
"";"";"Rubicon";"m\megademo-rubicon";"demo";"";"http://content.pouet.net/files/screenshots/00032/00032169.png";"1991";"Megademo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32169"
"";"";"Rudi Ratlos & Rat ABC";"d\dungeon-delver-rudi-ratlos-rat-abc";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027879.png";"january 1995";"Dungeon Delver";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27879"
"";"";"Rush!";"r\ruh-1-rush";"diskmag";"";"";"may 1999";"RUH #1";"Amiga AGA";"http://www.pouet.net/prod.php?which=24234"
"";"";"Rush!";"r\ruh-2-rush";"diskmag";"";"";"december 1999";"RUH #2";"Amiga AGA";"http://www.pouet.net/prod.php?which=24235"
