"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"CheckedImplosion\CheckedImplosion.Slave";"Disk, NoError, EmulTrap";"Checked Implosion ? 1992 Intryx - 1 disk";"Checked Implosion";"1992 Intryx";"0";"C\CheckedImplosion_v1.0_Intryx.lha";"CheckedImplosion";"CheckedImplosion";"0";"whdload";"524288";"913636";"CheckedImplosion";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ChipMusic\ChipMusic.Slave";"NoError, EmulTrap, ClearMem";"Chip Music ? 1989 Slipstream.";"Chip Music";"1989 Slipstream";"0";"C\ChipMusic_v1.0_Slipstream.lha";"ChipMusic";"ChipMusic";"0";"whdload";"524288";"67118";"ChipMusic";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ChipMusicFestival\ChipMusicFestival.Slave";"NoError, EmulTrap, ClearMem";"Chip Music Festival ? 1990 Magnetic Fields.";"Chip Music Festival";"1990 Magnetic Fields";"0";"C\ChipMusicFestival_v1.0_MagneticFields.lha";"ChipMusicFestival";"ChipMusicFestival";"0";"whdload";"524288";"920426";"ChipMusicFestival";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Chords\Chords.Slave";"NoError, EmulTrap, ClearMem";"Chords ? 1991 Foundation.";"Chords";"1991 Foundation";"0";"C\Chords_v1.0_Foundation.lha";"Chords";"Chords";"0";"whdload";"524288";"920565";"Chords";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CircleScroller\CircleScroller.Slave";"NoError, EmulTrap, ClearMem";"Circle Scroller ? 1989 United Forces.";"Circle Scroller";"1989 United Forces";"0";"C\CircleScroller_v1.0_UnitedForces.lha";"CircleScroller";"CircleScroller";"0";"whdload";"524288";"124351";"CircleScroller";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ClappingWorld\ClappingWorld.Slave";"NoError, EmulTrap, ClearMem";"Clapping World ? 1989 Subway.";"Clapping Hands";"1989 Subway";"0";"C\ClappingWorld_v1.0_Subway.lha";"ClappingWorld";"ClappingWorld";"0";"whdload";"524288";"919331";"ClappingWorld";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CocaColaDemo\CocaColaDemo.Slave";"NoError, EmulTrap, ClearMem";"Coca Cola Demo ? 1989 Fraxion.";"Coca Cola Demo";"1989 Fraxion";"0";"C\CocaColaDemo_v1.0_Fraxion.lha";"CocaColaDemo";"CocaColaDemo";"0";"whdload";"524288";"311911";"CocaCola";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"Codertrash\Codertrash.Slave";"NoError, EmulTrap, ClearMem";"The Codertrash ? 1991 Mexx.";"The Codertrash";"1991 Mexx";"0";"C\Codertrash_v1.0_Mexx.lha";"Codertrash";"Codertrash";"0";"whdload";"524288";"324130";"Codertrash";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ColorCrime\ColorCrime.Slave";"NoError, EmulTrap, ClearMem";"Color Crime 1992 X-Trade.";"Color Crime";"1992 X-Trade";"0";"C\ColorCrime_v1.0_XTrade.lha";"ColorCrime";"ColorCrime";"0";"whdload";"524288";"1820117";"ColorCrime";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Coma\Coma.Slave";"NoError, ClearMem";"Coma ? 1990 Rebels";"Coma";"1990 Rebels";"4096";"C\Coma_v1.0_Rebels.lha";"Coma";"Coma";"0";"whdload";"524288";"249248";"Coma";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CompactMusicDisk1\CompactMusicDisk1.Slave";"NoError, EmulTrap, ClearMem";"Compact Music Disk 1 1990 Semtex.";"Compact Music Disk 1";"1990 Semtex";"0";"C\CompactMusicDisk1_v1.0_Semtex.lha";"CompactMusicDisk1";"CompactMusicDisk1";"0";"whdload";"524288";"750834";"CompactMusicDisk1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CompilationDisk\CompilationDisk.Slave";"NoError";"Compilation Disk ? 1990 PowerLords.";"Compilation Disk";"PowerLords";"0";"C\CompilationDisk_v1.0_PowerLords.lha";"CompilationDisk";"CompilationDisk";"0";"whdload";"524288";"885554";"CompilationDisk";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Complete\Complete.Slave";"NoError, EmulTrap, ClearMem";"The Complete ? 1992 Talent.";"The Complete";"1992 Talent";"0";"C\Complete_v1.0_Talent.lha";"Complete";"Complete";"0";"whdload";"524288";"918874";"Complete";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ConceptCriminosical\ConceptCriminosical.Slave";"NoError, EmulTrap, ClearMem";"Concept Criminosical ? 1993 Ruthless.";"Concept Criminosical";"1993 Ruthless";"0";"C\ConceptCriminosical_v1.0_Ruthless.lha";"ConceptCriminosical";"ConceptCriminosical";"0";"whdload";"524288";"547841";"ConceptCriminosical";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CopperCabana\CopperCabana.Slave";"NoError, EmulTrap, ClearMem";"Copper Cabana ? 1988 Quadlite.";"Coppr Cabana";"1988 Quadlite";"0";"C\CopperCabana_v1.0_Quadlite.lha";"CopperCabana";"CopperCabana";"0";"whdload";"524288";"123879";"CopperCabana";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CopperMaster\CopperMaster.slave";"NoError, EmulTrap, ClearMem";"Coppermaster, ?1990 Angels";"Copper Master";"1990 Angels";"0";"C\CopperMaster_v1.2_Angels.lha";"CopperMaster";"CopperMaster";"0";"whdload";"524288";"161143";"CopperMaster";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CrayonShinchan\CrayonShinchan.Slave";"NoError";"Crayon Shinchan ? 1993 Melon Dezign - 1 disk";"Crayon Shinchan";"1993 Melon Dezign";"0";"C\CrayonShinchan_v1.1_MelonDezign.lha";"CrayonShinchan";"CrayonShinchan";"0";"whdload";"528384";"913996";"CrayonShinchan";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CrazySounds2\CrazySounds2.Slave";"NoError, EmulTrap, ClearMem";"Crazy Sounds 2 ? 1989 Team-X.";"Crazy Sounds 2";"1989 Team-X";"0";"C\CrazySounds2_v1.0_TeamX.lha";"CrazySounds2";"CrazySounds2";"0";"whdload";"524288";"1191289";"CrazySounds2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CreamyCranium1\CreamyCranium1.Slave";"NoError, EmulTrap, ClearMem";"Creamy Cranium 1 ? 1991 Strangers.";"Creamy Cranium 1";"1991 Strangers";"0";"C\CreamyCranium1_v1.0_Strangers.lha";"CreamyCranium1";"CreamyCranium1";"0";"whdload";"524288";"919611";"CreamyCranium1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CrystalSymphonies\CrystalSymphonies.slave";"NoError, EmulTrap, ClearMem";"Crystal Symphonies ? 1991 Phenomena, Scoopex,";"Crystal Symphonies";"1991 Phenomena, Scoopex, Rebels";"0";"C\CrystalSymphonies_v1.2_Phenomena.lha";"CrystalSymphonies";"CrystalSymphonies";"0";"whdload";"524288";"914235";"CrystalSymphonies";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CrystalSymphonies2\CrystalSymphonies2.slave";"NoError, EmulTrap, ClearMem";"Crystal Symphonies 2 ? 1992 Phenomena - 1 disk";"Crystal Symphonies 2";"1992 Phenomena";"0";"C\CrystalSymphonies2_v1.2_Phenomena.lha";"CrystalSymphonies2";"CrystalSymphonies2";"0";"whdload";"524288";"914270";"CrystalSymphonies2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Curiosity\Curiosity.Slave";"NoError";"Curiosity ? 1991 Pseudodos.";"Curiosity";"1991 Pseudodos";"0";"C\Curiosity_v1.0_Pseudodos.lha";"Curiosity";"Curiosity";"0";"whdload";"532480";"294448";"Curiosity";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Cutcreations\Cutcreations.Slave";"NoError, EmulTrap, ClearMem";"Cutcreations ? 1992 Static Bytes.";"Cutcreations";"1992 Static Bytes";"0";"C\Cutcreations_v1.0_StaticBytes.lha";"Cutcreations";"Cutcreations";"0";"whdload";"524288";"909655";"Cutcreations";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CyberSounds\CyberSounds.Slave";"NoError, EmulTrap, ClearMem";"Cyber Sounds 1991 Bastards.";"Cyber Sounds";"1991 Bastards";"0";"C\CyberSounds_v1.0_Bastards.lha";"CyberSounds";"CyberSounds";"0";"whdload";"524288";"920121";"CyberSounds";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DanceTrance\DanceTrance.Slave";"NoError, EmulTrap, ClearMem";"Dance Trance ? 1992 Interactive.";"Dance Trance";"1992 Interactive";"0";"D\DanceTrance_v1.0_Interactive.lha";"DanceTrance";"DanceTrance";"0";"whdload";"524288";"919039";"DanceTrance";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DanceWar\DanceWar.Slave";"NoError, ClearMem";"Dance War ? 1994 Humans.";"Dance War";"1994 Humans";"0";"D\DanceWar_v1.0_Humans.lha";"DanceWar";"DanceWar";"0";"whdload";"524288";"634564";"DanceWar";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DanishKnowHow\DanishKnowHow.Slave";"NoError, EmulTrap, ClearMem";"Danish Know-How ? 1990 Flash Production.";"Danish Know-How";"1990 Flash Production";"0";"D\DanishKnowHow_v1.0_FlashProduction.lha";"DanishKnowHow";"DanishKnowHow";"0";"whdload";"524288";"542430";"DanishKnowHow";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DarkHellBBSTrackmo\DarkHellBBSTrackmo.Slave";"NoError, ClearMem";"BBS Trackmo ? 1992 Atomic.";"BBS Trackmo";"1992 Atomic";"0";"D\DarkHellBBSTrackmo_v1.0_Atomic.lha";"DarkHellBBSTrackmo";"DarkHellBBSTrackmo";"0";"whdload";"524288";"918528";"DarkHellBBSTrackmo";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Darkroom\Darkroom.Slave";"NoError, EmulTrap, ClearMem";"Darkroom ? 1994 Stellar.";"Darkroom";"1994 Stellar";"0";"D\Darkroom_v1.0_Stellar.lha";"Darkroom";"Darkroom";"0";"whdload";"524288";"60493";"Darkroom";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Darktro\Darktro.Slave";"NoError, EmulTrap, ClearMem";"Darktro ? 1992 Darkness.";"Darktro";"1992 Darkness";"0";"D\Darktro_v1.0_Darkness.lha";"Darktro";"Darktro";"0";"whdload";"524288";"72794";"Darktro";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DayOfReckoning\DayOfReckoning.Slave";"NoError, ClearMem";"Day Of Reckoning ? 1992 Digital";"The Day Of Reckoning";"1992 Digital";"4096";"D\DayOfReckoning_v1.0_Digital.lha";"DayOfReckoning";"DayOfReckoning";"0";"whdload";"524288";"843044";"DayOfReckoning";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DeadlyJammin2\DeadlyJammin2.Slave";"NoError, EmulTrap";"Deadly Jammin 2 ? 1989 Deathstar.";"Deadly Jammin II";"1989 Deathstar";"0";"D\DeadlyJammin2_v1.0_Deathstar.lha";"DeadlyJammin2";"DeadlyJammin2";"0";"whdload";"524288";"913275";"DeadlyJammin2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DecibelOverload\DecibelOverload.Slave";"NoError, EmulTrap, ClearMem";"Decibel Overload ? 1992 Cue-X.";"Decibel Overload";"1992 Cue-X";"0";"D\DecibelOverload_v1.0_CueX.lha";"DecibelOverload";"DecibelOverload";"0";"whdload";"524288";"920268";"DecibelOverload";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Deepcore\Deepcore.Slave";"NoError, EmulTrap, ClearMem";"Deepcore ? 1992 Balance.";"Deepcore";"1992 Balance";"0";"D\Deepcore_v1.0_Balance.lha";"Deepcore";"Deepcore";"0";"whdload";"524288";"528089";"Deepcore";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Deformations\Deformations.slave";"Disk, NoError, EmulTrap";"Deformations ? 1992 Deform.";"";"";"";"D\Deformations_v1.0_Deform.lha";"Deformations";"Deformations";"0";"whdload";"524288";"917495";"Deformations";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DejaVu\DejaVu.slave";"NoError, EmulTrap";"Deja Vu by Anarchy (c) 1992 - 1 disk.";"Deja Vu";"1992 Anarchy";"4096";"D\DejaVu_v1.1_Anarchy.lha";"DejaVu";"DejaVu";"0";"whdload";"524288";"678267";"DejaVu";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DelicateSounds\DelicateSounds.Slave";"NoError, EmulTrap";"Delicate Sounds ? 1990 Razor 1911.";"Delicate Sounds";"1990 Razor 1911";"0";"D\DelicateSounds_v1.0_Razor1911.lha";"DelicateSounds";"DelicateSounds";"0";"whdload";"524288";"913460";"DelicateSounds";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DeliriumDeform\DeliriumDeform.Slave";"NoError, EmulTrap, ClearMem";"Delirium ? 1992 Deform.";"Delirium";"1992 Deform";"0";"D\Delirium_v1.0_Deform.lha";"DeliriumDeform";"DeliriumDeform";"0";"whdload";"524288";"797260";"DeliriumDeform";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DeliriumFraxion\DeliriumFraxion.Slave";"NoError, EmulTrap, ClearMem";"Delirium ? 1990 Fraxion.";"Delirium";"1990 Fraxion";"0";"D\Delirium_v1.0_Fraxion.lha";"DeliriumFraxion";"DeliriumFraxion";"0";"whdload";"524288";"162986";"DeliriumFraxion";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DeliriumKronical\DeliriumKronical.Slave";"NoError, EmulTrap, ClearMem";"Delirium ? 1993 Kronical.";"Delirium";"1993 Kronical";"0";"D\Delirium_v1.0_Kronical.lha";"DeliriumKronical";"DeliriumKronical";"0";"whdload";"524288";"1230795";"DeliriumKronical";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DemoDiskOne\DemodiskOne.Slave";"NoError, EmulTrap, ClearMem";"Demodisk 1 1989 Apology.";"Demodisk 1";"1989 Apology";"0";"D\DemoDiskOne_v1.0_Apology.lha";"DemoDiskOne";"DemoDiskOne";"0";"whdload";"524288";"641801";"DemoDiskOne";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DemoDiskQuest\DemoDiskQuest.Slave";"NoError, EmulTrap, ClearMem";"Demo Disk ? 1988 Quest.";"Demo Disk";"1988 Quest";"0";"D\DemoDisk_v1.01_Quest.lha";"DemoDiskQuest";"DemoDiskQuest";"0";"whdload";"524288";"716185";"DemoDiskQuest";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DemoDiskSubway\DemoDiskSubway.Slave";"NoError, EmulTrap, ClearMem";"Demo Disk ? 1989 Subway.";"Demo Disk";"1989 Subway";"0";"D\DemoDisk_v1.0_Subway.lha";"DemoDiskSubway";"DemoDiskSubway";"0";"whdload";"524288";"888140";"DemoDiskSubway";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DemoMute101\DemoMute101.Slave";"NoError";"";"Demo";"Mute101";"0";"D\Demo_v1.0_Mute101.lha";"DemoMute101";"DemoMute101";"0";"whdload";"524288";"69253";"DemoMute101";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DemonsAreForever\DemonsAreForever.Slave";"NoError, EmulTrap, ClearMem";"the famous Demons Are Forever ? 1988 D.O.C.";"Demons Are Forever";"1988 D.O.C.";"4096";"D\DemonsAreForever_v1.0_DOC.lha";"DemonsAreForever";"DemonsAreForever";"0";"whdload";"524288";"158551";"DemonsAreForever";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DemonsRage\DemonsRage.slave";"NoError, EmulTrap, ClearMem";"Demon's Rage 1993 Nerve Axis.";"Demon";"1993 Nerve Axis";"0";"D\DemonsRage_v1.01_NerveAxis.lha";"DemonsRage";"DemonsRage";"0";"whdload";"524288";"447897";"DemonsRage";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Despair\Despair.Slave";"NoError, NoKbd, ClearMem";"Despair ? 1991 LSD";"Despair";"1991 LSD";"8192";"D\Despair_v1.0_LSD.lha";"Despair";"Despair";"0";"whdload";"524288";"212739";"Despair";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DetKniber\DetKniber.slave";"NoError, EmulTrap, ClearMem";"Det Kniber ? 1991 Rebels.";"Det Kniber";"1991 Rebels";"0";"D\DetKniber_v1.02_Rebels.lha";"DetKniber";"DetKniber";"0";"whdload";"524288";"418479";"DetKniber";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DevilsKey\DevilsKey.slave";"Disk, NoError";"Devil's Key (MD4) ? 1990 Alcatraz (3 disks)";"Devil";"1990 Alcatraz";"0";"D\DevilsKey_v1.0_Alcatraz.lha";"DevilsKey";"DevilsKey";"0";"whdload";"524288";"2716989";"DevilsKey";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DiggyPiggys\DiggyPiggys.Slave";"NoError, EmulTrap, ClearMem";"Diggy Piggys ? 1990 Channel 42 & Silents.";"Diggy Piggys Slideshow";"1990 Channel 42 & Silents";"0";"D\DiggyPiggys_v1.0_Channel42&Silents.lha";"DiggyPiggys";"DiggyPiggys";"0";"whdload";"524288";"1630982";"DiggyPiggys";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalComplexityCrass\DigitalComplexityCrass.Slave";"NoError, EmulTrap, ClearMem";"Digital Complexity ? 1992 Crass.";"Digital Complexity";"1992 Crass";"0";"D\DigitalComplexity_v1.0_Crass.lha";"DigitalComplexityCrass";"DigitalComplexityCrass";"0";"whdload";"524288";"417938";"DigitalComplexityCrass";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalConcert\DigitalConcert.Slave";"NoError, ClearMem";"Digital Concert #1 ? 1989 Flash Production";"Digital Concert #1";"1989 Flash Production";"4096";"D\DigitalConcert_v1.0_FlashProduction.lha";"DigitalConcert";"DigitalConcert";"0";"whdload";"524288";"841620";"DigitalConcert";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalConcert2\DigitalConcert2.Slave";"NoError, ClearMem";"Digital Concert #2 ? 1989 Flash Production";"Digital Concert #2";"1989 Flash Production";"4096";"D\DigitalConcert2_v1.0_FlashProduction.lha";"DigitalConcert2";"DigitalConcert2";"0";"whdload";"524288";"905044";"DigitalConcert2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalConcert3\DigitalConcert3.Slave";"NoError, ClearMem";"Digital Concert #3 ? 1990 Flash Production";"Digital Concert #3";"1990 Flash Production";"4096";"D\DigitalConcert3_v1.0_FlashProduction.lha";"DigitalConcert3";"DigitalConcert3";"0";"whdload";"524288";"915014";"DigitalConcert3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalConcert4\DigitalConcert4.Slave";"NoError, NoKbd, ClearMem";"Digital Concert #4 ? 1990 Flash Production";"Digital Concert #4";"1990 Flash Production";"4096";"D\DigitalConcert4_v1.1_FlashProduction.lha";"DigitalConcert4";"DigitalConcert4";"0";"whdload";"524288";"925605";"DigitalConcert4";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalConcert5\DigitalConcert5.Slave";"NoError, ClearMem";"Digital Concert #5 ? 1990 Flash Production";"Digital Concert #5";"1990 Flash Production";"4096";"D\DigitalConcert5_v1.0_FlashProduction.lha";"DigitalConcert5";"DigitalConcert5";"0";"whdload";"524288";"874536";"DigitalConcert5";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalConcert6\DigitalConcert6.Slave";"NoError, ClearMem";"Digital Concert #6 ? 1991 Flash Production";"Digital Concert #6";"1991 Flash Production";"4096";"D\DigitalConcert6_v1.1_FlashProduction.lha";"DigitalConcert6";"DigitalConcert6";"0";"whdload";"524288";"926866";"DigitalConcert6";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalInnovation\DigitalInnovation.slave";"Disk, NoError, EmulTrap";"Digital Innovation by Anarchy (c) 1991 - 1 disk.";"Digital Innovation";"1991 Anarchy";"0";"D\DigitalInnovation_v1.0_Anarchy.lha";"DigitalInnovation";"DigitalInnovation";"0";"whdload";"524288";"907049";"DigitalInnovation";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalMusicArt\DigitalMusicArt.Slave";"NoError, EmulTrap, ClearMem";"Digital Music Art ? 1992 Wildfire.";"Digital Music Art";"1992 Wildfire";"0";"D\DigitalMusicArt_v1.0_Wildfire.lha";"DigitalMusicArt";"DigitalMusicArt";"0";"whdload";"524288";"389333";"DigitalMusicArt";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalNoises\DigitalNoises.Slave";"NoError, EmulTrap, ClearMem";"Digital Noises ? 1991 Ram Jam.";"Digital Noises";"1991 Ram Jam";"0";"D\DigitalNoises_v1.0_RamJam.lha";"DigitalNoises";"DigitalNoises";"0";"whdload";"524288";"762411";"DigitalNoises";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DigitalSounds1\DigitalSounds1.Slave";"NoError, EmulTrap, ClearMem";"Digital Sounds Volume 1 ? 1990 The Warfalcons.";"Digital Sounds Volume 1";"1990 Warfalcons";"0";"D\DigitalSounds1_v1.0_Warfalcons.lha";"DigitalSounds1";"DigitalSounds1";"0";"whdload";"524288";"927046";"DigitalSounds1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DiscoFever\DiscoFever.Slave";"NoError, EmulTrap, ClearMem";"Disco Fever ? 1990 Ipec Elite.";"Disco Fever";"1990 Ipec Elite";"0";"D\DiscoFever_v1.0_IpecElite.lha";"DiscoFever";"DiscoFever";"0";"whdload";"524288";"640968";"DiscoFever";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DivineInspiration\DivineInspiration.Slave";"NoError, EmulTrap, ClearMem";"Divine Inspiration ? 1991 Goldfire.";"Divine Inspiration";"1991 Goldfire";"0";"D\DivineInspiration_v1.0_Goldfire.lha";"DivineInspiration";"DivineInspiration";"0";"whdload";"524288";"856659";"DivineInspiration";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DizzyTunes\DizzyTunes.Slave";"NoError, EmulTrap, ClearMem";"Dizzy Tunes ? 1992 Silents & Noiseless";"Dizzy Tunes";"1992 Silents & Noiseless";"4096";"D\DizzyTunes_v1.0_Silents&Noiseless.lha";"DizzyTunes";"DizzyTunes";"0";"whdload";"524288";"925315";"DizzyTunes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DonMartinMusicDisk\DonMartinMusicDisk.Slave";"NoError, EmulTrap, ClearMem";"Don Martin Music Disk ? 1990 Hypnosis.";"Don Martin Music Disk";"1990 Hypnosis";"0";"D\DonMartinMusicDisk_v1.0_Hypnosis.lha";"DonMartinMusicDisk";"DonMartinMusicDisk";"0";"whdload";"524288";"730120";"DonMartinMusicDisk";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DOS\DOS.slave";"NoError";"D.O.S. ? 1992 Andromeda - 1 disk";"D.O.S.";"1992 Andromeda";"0";"D\DOS_v1.1_Andromeda.lha";"DOS";"DOS";"0";"whdload";"524288";"757254";"DOS";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DoTheBartman\DoTheBartman.Slave";"NoError, EmulTrap, ClearMem";"Do the Bartman ? 1991 FreeHand.";"Do The Bartman";"1991 FreeHand";"0";"D\DoTheBartman_v1.0_FreeHand.lha";"DoTheBartman";"DoTheBartman";"0";"whdload";"524288";"452174";"DoTheBartman";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DoubleIntro\DoubleIntro.Slave";"NoError, EmulTrap, ClearMem";"Double Intro ? 1991 Vega.";"Double Intro";"1991 Vega";"0";"D\DoubleIntro_v1.0_Vega.lha";"DoubleIntro";"DoubleIntro";"0";"whdload";"524288";"108623";"Double";"OCS/ECS";"";"";"";"Intro";"";"A-Demos";"Demos"
"DreamTrippin\DreamTrippin.Slave";"NoError, EmulTrap, ClearMem";"Dream Tripping ? 1993 Digital";"Dream Tripping";"1993 Digital";"4096";"D\DreamTrippin_v1.0_Digital.lha";"DreamTrippin";"DreamTrippin";"0";"whdload";"524288";"1024713";"DreamTrippin";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Drums&Pipes\Drums&Pipes.Slave";"NoError, EmulTrap, ClearMem";"Drums and Pipes ? 1991 TRSI.";"Drums & Pipes";"1991 TRSI";"0";"D\Drums&Pipes_v1.0_TRSI.lha";"Drums&Pipes";"Drums&Pipes";"0";"whdload";"524288";"920370";"Drums&Pipes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Drums&Reverbs\Drums&Reverbs.Slave";"NoError, EmulTrap, ClearMem";"Drums and Reverbs ? 1992 Chryseis.";"Drums & Reverbs";"1992 Chryseis";"0";"D\Drums&Reverbs_v1.0_Chryseis.lha";"Drums&Reverbs";"Drums&Reverbs";"0";"whdload";"524288";"1820226";"Drums&Reverbs";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"DrunkDesertDemo\DrunkDesertDemo.Slave";"NoError";"";"Drunk Desert Demo";"1990 Paradox";"0";"D\DrunkDesertDemo_v1.0_Paradox.lha";"DrunkDesertDemo";"DrunkDesertDemo";"0";"whdload";"524288";"118217";"DrunkDesert";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"Dynamo\Dynamo.Slave";"NoError, EmulTrap, ClearMem";"Dynamo ? 1994 Orion.";"Dynamo";"1994 Orion";"0";"D\Dynamo_v1.0_Orion.lha";"Dynamo";"Dynamo";"0";"whdload";"524288";"1821615";"Dynamo";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"EargasmTunes\EargasmTunes.Slave";"NoError, EmulTrap, ClearMem";"Eargasm Tunes ? 1989 The Silents.";"Eargasm Tunes";"1989 The Silents";"0";"E\EargasmTunes_v1.00a_Silents.lha";"EargasmTunes";"EargasmTunes";"0";"whdload";"524288";"1386421";"EargasmTunes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ElectricSound3\ElectricSound3.Slave";"NoError, EmulTrap, ClearMem";"Electric Sound 3 ? 1990 Goonies.";"Electric Sound 3";"1990 Goonies";"0";"E\ElectricSound3_v1.0_Goonies.lha";"ElectricSound3";"ElectricSound3";"0";"whdload";"524288";"921085";"ElectricSound3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Elektrica\Elektrica.Slave";"NoError, EmulTrap, ClearMem";"Elektrica ? 1990 Cascade.";"Elektrica";"1990 Cascade";"0";"E\Elektrica_v1.0_Cascade.lha";"Elektrica";"Elektrica";"0";"whdload";"524288";"925191";"Elektrica";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"EndOfMaloy\EndOfMaloy.Slave";"NoError, EmulTrap, ClearMem";"End of Maloy ? 1990 The Silents.";"End of Maloy";"1990 The Silents";"0";"E\EndOfMaloy_v1.0_Silents.lha";"EndOfMaloy";"EndOfMaloy";"0";"whdload";"524288";"411531";"EndOfMaloy";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
