"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"Awesome\Awesome.Slave";"Disk, NoError, EmulTrap";"Awesome ? 1990 Psygnosis.";"Awesome";"1990 Psygnosis";"4096";"A\Awesome_v2.1_0431.lha";"Awesome";"Awesome";"0";"whdload";"524288";"2722618";"Awesome";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"AwesomeDemo\AwesomeDemo.Slave";"NoError, ClearMem";"Awesome demo ? 1990 Psygnosis";"Awesome demo";"1990 Psygnosis";"4096";"A\AwesomeDemo_v1.0_1450.lha";"AwesomeDemo";"AwesomeDemo";"0";"whdload";"532480";"883212";"Awesome";"OCS/ECS";"";"";"Demo";"";"";"A-Games";"Games"
"AxelsMagicHammer\AxelsMagicHammer.Slave";"NoError, EmulTrap";"Axel's Magic Hammer (c) 1989 Core Design/Gremlin - 1";"Axel";"1989 Core Design/Gremlin";"0";"A\AxelsMagicHammer_v1.1_0432.lha";"AxelsMagicHammer";"AxelsMagicHammer";"0";"whdload";"524288";"545683";"AxelsMagicHammer";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Baal\Baal.Slave";"NoError, EmulTrap, ClearMem";"Baal ? 1988 Psyclapse.";"Baal";"1988 Psyclapse";"0";"B\Baal_v1.4.lha";"Baal";"Baal";"0";"whdload";"524288";"816875";"Baal";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BabyJoInGoingHome\BabyJoInGoingHome.Slave";"NoError";"Baby Jo In Going Home (c) 1991 Loriciel - 1 disk.";"Baby Jo In Going Home";"1991 Loriciel";"0";"B\BabyJoInGoingHome_v1.1_2291.lha";"BabyJoInGoingHome";"BabyJoInGoingHome";"0";"whdload";"524288";"919692";"BabyJoInGoingHome";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Backlash\Backlash.Slave";"Disk, NoError, NoDivZero";"Backlash ? 1987 Novagen.";"Backlash";"1987 Novagen";"0";"B\Backlash_v1.0_1118.lha";"Backlash";"Backlash";"0";"whdload";"524288";"481518";"Backlash";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BackToTheFuturePart2\BackToTheFuturePart2.slave";"NoError, EmulTrap";"Back To The Future 2 by Image Works (c) 1990 - 1 disk.";"Back to the Future 2";"1990 Image Works";"0";"B\BackToTheFuturePart2_v1.2_0005.lha";"BackToTheFuturePart2";"BackToTheFuturePart2";"0";"whdload";"524288";"910702";"BackToTheFuturePart2";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BackToTheFuturePart3\BackToTheFuturePart3.Slave";"Disk, NoError, EmulTrap, NoKbd";"Back to the Future III ? 1991 Image Works/Konami.";"Back To The Future III";"1991 Image Works/Konami";"0";"B\BackToTheFuturePart3_v1.3_0265.lha";"BackToTheFuturePart3";"BackToTheFuturePart3";"0";"whdload";"524288";"1519353";"BackToTheFuturePart3";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BackToTheFuturePart3NTSC\BackToTheFuturePart3NTSC.Slave";"Disk, NoError, EmulTrap, NoKbd";"Back to the Future III ? 1991 Image Works/Konami.";"Back To The Future III";"1991 Image Works/Konami";"0";"B\BackToTheFuturePart3_v1.3_NTSC_1171.lha";"BackToTheFuturePart3NTSC";"BackToTheFuturePart3NTSC";"0";"whdload";"524288";"1519366";"BackToTheFuturePart3";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"BadCompany\BadCompany.slave";"NoError, EmulTrap, ClearMem";"Bad Company by Logotron (c) 1990 - 1 disk.";"Bad Company";"1990 Logotron";"0";"B\BadCompany_v1.1.lha";"BadCompany";"BadCompany";"0";"whdload";"524288";"675527";"BadCompany";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BadLands\Badlands.slave";"NoError, EmulTrap, ClearMem";"Badlands ? 1990 Tengen.";"Badlands";"1990 Tengen";"0";"B\BadLands_v1.2_1237.lha";"BadLands";"BadLands";"0";"whdload";"524288";"919766";"BadLands";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BadlandsPete\BadlandsPete.Slave";"NoError, EmulTrap";"Badlands Pete (c) 1990 ARC - 1 disk.";"Badlands Pete";"1990 ARC";"0";"B\BadlandsPete_v1.0.lha";"BadlandsPete";"BadlandsPete";"0";"whdload";"524288";"1008380";"BadlandsPete";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BallGame\BallGame.Slave";"NoError, ClearMem";"The Ball Game ? 1991 Electronic Zoo.";"The Ball Game";"1991 Electronic Zoo ";"0";"B\BallGame_v1.0_2051.lha";"BallGame";"BallGame";"0";"whdload";"524288";"380716";"BallGame";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Ballistix\Ballistix.slave";"NoError, EmulTrap, ClearMem";"Ballistix ? Psyclapse/Reflexions";"Ballistix ";"1989 Psyclapse/Reflexions ";"0";"B\Ballistix_v1.4_0433.lha";"Ballistix";"Ballistix";"0";"whdload";"524288";"926438";"Ballistix";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BangkokKnights\BangkokKnights.slave";"NoError, EmulTrap, ClearMem";"Bangkok Knights ? 1989 System 3.";"Bangkok Knights";"1989 System 3";"0";"B\BangkokKnights_v1.1_1137.lha";"BangkokKnights";"BangkokKnights";"0";"whdload";"524288";"1820924";"BangkokKnights";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Banzai\Banzai.Slave";"NoError, EmulTrap, ClearMem";"Banzai ? 1989 Swedish Software.";"Banzai";"1989 Swedish Software";"0";"B\Banzai_v1.0.lha";"Banzai";"Banzai";"0";"whdload";"524288";"1375795";"Banzai";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Barbarian2Psygnosis\Barbarian2Psygnosis.Slave";"NoError, EmulTrap, ClearMem";"Barbarian 2 ? 1991 Psygnosis/Pandemonium.";"Barbarian 2";"1991 Psygnosis";"0";"B\Barbarian2_v2.0_Psygnosis_0611.lha";"Barbarian2Psygnosis";"Barbarian2Psygnosis";"0";"whdload";"524288";"3172458";"Barbarian2Psygnosis";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BartVsSpaceMutants1Disk\BartVsSpaceMutants1Disk.Slave";"NoError, EmulTrap";"The Simpsons - Bart Vs the Space Mutants (c) 1991";"Bart Vs the Space Mutants";"1991 Acclaim/Ocean";"0";"B\BartVsTheSpaceMutants_v1.1_1Disk_0884.lha";"BartVsSpaceMutants1Disk";"BartVsSpaceMutants1Disk";"0";"whdload";"524288";"518468";"BartVsSpaceMutants";"OCS/ECS";"";"";"";"1Disk";"";"A-Games";"Games"
"BartVsSpaceMutants2Disk\BartVsSpaceMutants2Disk.Slave";"NoError, EmulTrap";"The Simpsons - Bart Vs the Space Mutants (c) 1991";"Bart Vs the Space Mutants";"1991 Acclaim/Ocean";"0";"B\BartVsTheSpaceMutants_v1.1_2Disk_0884.lha";"BartVsSpaceMutants2Disk";"BartVsSpaceMutants2Disk";"0";"whdload";"524288";"1290881";"BartVsSpaceMutants";"OCS/ECS";"";"";"";"2Disk";"";"A-Games";"Games"
"BartVsTheWorld\BartVsTheWorld.slave";"NoError, EmulTrap, ClearMem";"Bart Vs the World ? 1993 Virgin.";"Bart VS the World";"1993 Virgin";"4096";"B\BartVsTheWorld_v1.2_0634.lha";"BartVsTheWorld";"BartVsTheWorld";"0";"whdload";"524288";"968277";"BartVsTheWorld";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BAT\BAT.slave";"NoError, EmulTrap";"B.A.T. ? 1990 UBI Soft/Computer Dream.";"B.A.T.";"1990 UBI Soft/Computer Dream";"0";"B\BAT_v1.5_2072.lha";"BAT";"BAT";"0";"whdload";"524288";"1717868";"BAT";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BATDe\BATDe.slave";"NoError, EmulTrap";"B.A.T. ? 1990 UBI Soft/Computer Dream.";"B.A.T.";"1990 UBI Soft/Computer Dream";"0";"B\BAT_v1.5_De_2197.lha";"BATDe";"BATDe";"0";"whdload";"524288";"1717870";"BAT";"OCS/ECS";"De";"";"";"";"";"A-Games";"Games"
"BATFr\BATFr.slave";"NoError, EmulTrap";"B.A.T. ? 1990 UBI Soft/Computer Dream.";"B.A.T.";"1990 UBI Soft/Computer Dream";"0";"B\BAT_v1.5_Fr_2641.lha";"BATFr";"BATFr";"0";"whdload";"524288";"1717870";"BAT";"OCS/ECS";"Fr";"";"";"";"";"A-Games";"Games"
"BATIt\BATIt.Slave";"NoError, EmulTrap";"B.A.T. ? 1990 UBI Soft/Computer Dream.";"B.A.T.";"1990 UBI Soft/Computer Dream";"0";"B\BAT_v1.5_It.lha";"BATIt";"BATIt";"0";"whdload";"524288";"1692876";"BAT";"OCS/ECS";"It";"";"";"";"";"A-Games";"Games"
"BatmanCapedCrusader\BatmanCapedCrusader.slave";"Disk, NoError, EmulTrap, NoKbd";"Batman - The Caped Crusader ? 1989 Ocean";"Batman Caped Crusader";"1989 Ocean";"0";"B\BatmanCapedCrusader_v1.2_0050.lha";"BatmanCapedCrusader";"BatmanCapedCrusader";"0";"whdload";"524288";"841697";"BatmanCapedCrusader";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BatmanTheMovie1Disk\BatmanTheMovie1Disk.Slave";"NoError, EmulTrap, ClearMem";"Batman The Movie ? 1989 Ocean.";"Batman the Movie";"1889 Ocean";"0";"B\BatmanTheMovie_v1.5_1Disk_0019.lha";"BatmanTheMovie1Disk";"BatmanTheMovie1Disk";"0";"whdload";"524288";"825599";"BatmanTheMovie";"OCS/ECS";"";"";"";"1Disk";"";"A-Games";"Games"
"BatmanTheMovie2Disk\BatmanTheMovie2Disk.Slave";"NoError, EmulTrap, ClearMem";"Batman The Movie ? 1989 Ocean.";"Batman the Movie";"1889 Ocean";"0";"B\BatmanTheMovie_v1.5_2Disk_0006.lha";"BatmanTheMovie2Disk";"BatmanTheMovie2Disk";"0";"whdload";"524288";"800361";"BatmanTheMovie";"OCS/ECS";"";"";"";"2Disk";"";"A-Games";"Games"
"BattleBound\BattleBound.Slave";"NoError, EmulTrap, ClearMem";"Battle Bound ? 1990 The Warp Factory.";"Battle Bound";"1990 The Warp Factory";"0";"B\BattleBound_v1.1_2950.lha";"BattleBound";"BattleBound";"0";"whdload";"524288";"850597";"BattleBound";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BattleCommand\BattleCommand.slave";"NoError, EmulTrap";"Battle Command ? 1990 Ocean";"Battle Command";"1990 Ocean";"8192";"B\BattleCommand_v1.2_0858.lha";"BattleCommand";"BattleCommand";"0";"whdload";"524288";"917674";"BattleCommand";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BattleshipNTSC\BattleshipNTSC.slave";"NoError, EmulTrap, ClearMem";"Battle ships ? 1987 Elite.";"Battle Ships";"1987 Elite";"0";"B\Battleship_v2.1_NTSC.lha";"BattleshipNTSC";"BattleshipNTSC";"0";"whdload";"524288";"158746";"Battleship";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"Battleships\Battleships.slave";"NoError, EmulTrap, ClearMem";"Battle ships ? 1987 Elite.";"Battle Ships";"1987 Elite";"0";"B\Battleships_v2.1_3003.lha";"Battleships";"Battleships";"0";"whdload";"524288";"372816";"Battleships";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BattleSquadron\BattleSquadron.slave";"NoError, EmulTrap, ClearMem";"";"Battle Squadron";"1989 Innerprise";"4096";"B\BattleSquadron_v1.7_0941.lha";"BattleSquadron";"BattleSquadron";"0";"whdload";"524288";"1006134";"BattleSquadron";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BattleSquadronNTSC\BattleSquadronNTSC.slave";"NoError, EmulTrap, ClearMem";"";"Battle Squadron";"1989 Innerprise";"4096";"B\BattleSquadron_v1.7_NTSC_0942.lha";"BattleSquadronNTSC";"BattleSquadronNTSC";"0";"whdload";"524288";"931631";"BattleSquadron";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"BattleSquadronDemo\BattleSquadronDemo.Slave";"NoError, ClearMem";"Battle Squadron demo ?1989 Innerprise";"Battle Squadron demo";"1989 Innerprise";"4096";"B\BattleSquadronDemo_v1.0.lha";"BattleSquadronDemo";"BattleSquadronDemo";"0";"whdload";"524288";"420901";"BattleSquadron";"OCS/ECS";"";"";"Demo";"";"";"A-Games";"Games"
"BattleValley\BattleValley.Slave";"NoError, EmulTrap";"Battle Valley by Hewson (c) 1989 - 1 disk.";"Battle Valley";"1989 Hewson";"0";"B\BattleValley_v1.0_1724.lha";"BattleValley";"BattleValley";"0";"whdload";"524288";"638237";"BattleValley";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BCKid\BCKid.Slave";"NoError, ClearMem";"B.C.Kid ? 1992 Hudson-Soft/Factor 5.";"B.C.Kid";"1992 Hudson-Soft/Factor 5";"4096";"B\BCKid_v1.5_0435.lha";"BCKid";"BCKid";"0";"whdload";"524288";"1045805";"BCKid";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BeachVolley\BeachVolley.Slave";"NoError, NoKbd";"Beach Volley (c) 1989 Ocean.";"Beach Volley";"1989 Ocean";"0";"B\BeachVolley_v1.0_1249.lha";"BeachVolley";"BeachVolley";"0";"whdload";"524288";"839835";"BeachVolley";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BeastBusters\BeastBusters.slave";"NoError";"Beast Busters by Activision (c) 1990 - 2 disks.";"Beast Busters";"1990 Activision";"0";"B\BeastBusters_v1.1_1012.lha";"BeastBusters";"BeastBusters";"0";"whdload";"524288";"1337794";"BeastBusters";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Beavers\Beavers.Slave";"NoError, EmulTrap, ClearMem";"Beavers ? 1993 GrandSlam.";"Beavers";"1993 Ganslam.";"0";"B\Beavers_v2.0_2575.lha";"Beavers";"Beavers";"0";"whdload";"524288";"2631874";"Beavers";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Belial\Belial.Slave";"NoError, EmulTrap";"Belial ? 1989 Vector Software.";"Belial";"1989 Sector Software";"0";"B\Belial_v1.0.lha";"Belial";"Belial";"0";"whdload";"524288";"819834";"Belial";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Betrayal\Betrayal.Slave";"NoError, EmulTrap, ClearMem";"";"Betrayal";"1989 Microprose";"0";"B\Betrayal_v1.1_0812.lha";"Betrayal";"Betrayal";"0";"whdload";"524288";"1170823";"Betrayal";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BeverlyHillsCop\BeverlyHillsCop.slave";"NoError, EmulTrap, NoDivZero";"Beverly Hills Cop by Tynesoft (c) 1990 - 2 disks.";"Beverly Hills Cop";"1990 Tynesoft";"0";"B\BeverlyHillsCop_v1.0_0179.lha";"BeverlyHillsCop";"BeverlyHillsCop";"0";"whdload";"524288";"1823655";"BeverlyHillsCop";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BeyondTheIcePalace\BeyondTheIcePalace.Slave";"NoError, EmulTrap";"Beyond the Ice Palace (c) 1988 Elite - 1 disk.";"Beyond the Ice Palace";"1988 Elite";"0";"B\BeyondTheIcePalace_v1.2_1541.lha";"BeyondTheIcePalace";"BeyondTheIcePalace";"0";"whdload";"524288";"270339";"BeyondTheIcePalace";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BigNoseTheCaveman\BigNoseTheCaveman.Slave";"NoError, EmulTrap, EmulPriv";"Big Nose the Caveman (c) 1993 Codemasters - 1 disk.";"Big Nose the Caveman";"1993 Codemasters";"0";"B\BigNoseTheCaveman_v1.0.lha";"BigNoseTheCaveman";"BigNoseTheCaveman";"0";"whdload";"524288";"406657";"BigNoseTheCaveman";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BigRun\BigRun.Slave";"NoError, EmulTrap, ClearMem";"Big Run ? 1992 Storm.";"Big Run";"1992 Storm";"0";"B\BigRun_v1.1_0301.lha";"BigRun";"BigRun";"0";"whdload";"524288";"921676";"BigRun";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BionicCommando\BionicCommando.Slave";"NoError, ClearMem";"Bionic Commando ? 1988 US Gold.";"Bionic Commando";"1988 US Gold";"0";"B\BionicCommando_v1.1_1072.lha";"BionicCommando";"BionicCommando";"0";"whdload";"524288";"650790";"BionicCommando";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BionicCommandoNTSC\BionicCommandoNTSC.Slave";"NoError, ClearMem";"Bionic Commando ? 1988 US Gold.";"Bionic Commando";"1988 US Gold";"0";"B\BionicCommando_v1.1_NTSC_1074.lha";"BionicCommandoNTSC";"BionicCommandoNTSC";"0";"whdload";"524288";"654711";"BionicCommando";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"BiplaneDuel\BiplaneDuel.Slave";"NoError";"Biplane Duel (c) 1989/90 Peter Mason - 1 disk.";"Biplane Duel";"1989 Peter Mason";"0";"B\BiplaneDuel_v1.0.lha";"BiplaneDuel";"BiplaneDuel";"0";"whdload";"196608";"80125";"BiplaneDuel";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BlackHornet\BlackHornet.Slave";"NoError, EmulTrap, ClearMem";"Black Hornet ? 1991 Hi-Tec.";"Black Hornet";"1991 Hi-Tec";"0";"B\BlackHornet_v1.0.lha";"BlackHornet";"BlackHornet";"0";"whdload";"524288";"370228";"BlackHornet";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BlackLamp\BlackLamp.slave";"NoError, EmulTrap";"Black Lamp ? 1988 FIREBIRD.";"Black Lamp";"1988 FireBird";"0";"B\BlackLamp_v1.3_0826.lha";"BlackLamp";"BlackLamp";"0";"whdload";"524288";"446714";"BlackLamp";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BladesOfSteel\BladesOfSteel.Slave";"NoError, ClearMem";"Blades of Steel ? 1990 Konami.";"Blades of Steel";"1990 Konami";"0";"B\BladesOfSteel_v1.0.lha";"BladesOfSteel";"BladesOfSteel";"0";"whdload";"524288";"625588";"BladesOfSteel";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BladeWarrior\BladeWarrior.slave";"NoError, EmulTrap";"Blade Warrior (C)1990 Jason Kingsley/Image Works.";"Blade Warrior";"1990 Jason Kingsley/Image Works";"0";"B\BladeWarrior_v2.0_2201.lha";"BladeWarrior";"BladeWarrior";"0";"whdload";"524288";"989239";"BladeWarrior";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Blasteroids\Blasteroids.slave";"NoError, EmulTrap, ClearMem";"Blasteroids ? 1987 Tengen/Image Works";"Blasteroids";"1987 Tengen/Image Works";"4096";"B\Blasteroids_v1.3_0239.lha";"Blasteroids";"Blasteroids";"0";"whdload";"524288";"926718";"Blasteroids";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BlazingThunder\BlazingThunder.Slave";"Disk, NoError, EmulTrap, ClearMem";"Blazing Thunder ? 1991 Hi-Tec Software.";"-) Blazing Thunder (-";"1991 Hi-Tec Software";"0";"B\BlazingThunder_v1.2_2082.lha";"BlazingThunder";"BlazingThunder";"0";"whdload";"524288";"1162058";"BlazingThunder";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BlinkysScarySchool\BlinkysScarySchool.Slave";"NoError, EmulTrap";"Blinky's Scary School by Zeppelin (c) 1990 - 1 disk.";"Blinky";"1990 Zeppelin";"0";"B\BlinkysScarySchool_v1.2_0437.lha";"BlinkysScarySchool";"BlinkysScarySchool";"0";"whdload";"524288";"664079";"BlinkysScarySchool";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BloodMoney\BloodMoney.slave";"Disk, NoError";"Blood Money ? 1989 Psygnosis.";"Blood Money";"1989 Psygnosis";"0";"B\BloodMoney_v1.5a_0302.lha";"BloodMoney";"BloodMoney";"0";"whdload";"524288";"1973990";"BloodMoney";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Bloodwych\Bloodwych.Slave";"NoError, EmulTrap, ClearMem";"";"Bloodwych";"1989 Mirrorsoft / Image Works";"0";"B\Bloodwych_v2.51_0439.lha";"Bloodwych";"Bloodwych";"0";"whdload";"524288";"437201";"Bloodwych";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Bloodwych&ExtendedLevels\Bloodwych.Slave";"NoError, EmulTrap, ClearMem";"";"Bloodwych";"1989 Mirrorsoft / Image Works";"0";"B\Bloodwych&ExtendedLevels_v2.51_0439&0043.lha";"Bloodwych&ExtendedLevels";"Bloodwych&ExtendedLevels";"0";"whdload";"524288";"801760";"Bloodwych";"OCS/ECS";"";"";"";"";"ExtendedLevels";"A-Games";"Games"
"Bloodwych&ExtendedLevels\ExtendedLevels.Slave";"NoError, EmulTrap, ClearMem";"";"Bloodwych - Extended Levels";"1989 Mirrorsoft / Image Works";"0";"B\Bloodwych&ExtendedLevels_v2.51_0439&0043.lha";"Bloodwych&ExtendedLevels";"Bloodwych&ExtendedLevels";"0";"whdload";"524288";"801760";"Bloodwych";"OCS/ECS";"";"";"";"";"ExtendedLevels";"A-Games";"Games"
"BlueAngel69\BlueAngel69.slave";"Disk, NoError, EmulTrap";"Blue Angel 69 (c) 1989 Magic Bytes.";"Blue Angel 69";"1989 Magic Bytes";"0";"B\BlueAngel69_v1.01_1303.lha";"BlueAngel69";"BlueAngel69";"0";"whdload";"524288";"577105";"BlueAngel69";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BluesBrothers\BluesBrothers.slave";"Disk, NoError, EmulTrap, ClearMem";"The Blues Brothers ? 1991 Titus.";"The Blues Brothers";"1991 Titus";"0";"B\BluesBrothers_v1.6_3081.lha";"BluesBrothers";"BluesBrothers";"0";"whdload";"524288";"770717";"BluesBrothers";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BMXSimulator\BMXSimulator.Slave";"NoError, EmulTrap";"BMX Simulator (c) 1988 Codemasters - 1 disk.";"BMX Simulator";"1990 Codemasters";"0";"B\BMXSimulator_v1.0.lha";"BMXSimulator";"BMXSimulator";"0";"whdload";"524288";"523331";"BMXSimulator";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BobsGarden\BobsGarden.Slave";"NoError";"Bob's Garden (c) 1993 Justin Leck - 1 disk.";"Bob";"1993 Justin Leck";"0";"B\BobsGarden_v1.0.lha";"BobsGarden";"BobsGarden";"0";"whdload";"393216";"65427";"BobsGarden";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BombFusion\BombFusion.Slave";"NoError, EmulTrap, ClearMem";"Bombfusion ? 1989 Virgin Mastertronic.";"Bombfusion";"1989 Virgin Mastertronic";"0";"B\BombFusion_v1.0.lha";"BombFusion";"BombFusion";"0";"whdload";"524288";"818658";"BombFusion";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BonanzaBros\BonanzaBros.slave";"Disk, NoError";"Bonanza Bros. ? 1991,1992 Sega.";"Bonanza Bros.";"1990,1991 Sega";"0";"B\BonanzaBros_v1.0_0859.lha";"BonanzaBros";"BonanzaBros";"0";"whdload";"524288";"815653";"BonanzaBros";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Borobodur\Borobodur.Slave";"NoError, EmulTrap, ClearMem";"Borobodur ? 1991 Thalamus/EyesSoft.";"Borobodur - Planet Of Doom";"1991 Thalamus/SoftEyes";"4096";"B\Borobodur_v1.2_1014.lha";"Borobodur";"Borobodur";"0";"whdload";"524288";"2975662";"Borobodur";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Botics\Botics.slave";"NoError, EmulTrap";"Botics by Krisalis (c) 1990 - 1 disk.";"Botics";"1990 Krisalis";"0";"B\Botics_v1.1.lha";"Botics";"Botics";"0";"whdload";"524288";"767658";"Botics";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Brainball\Brainball.slave";"Disk, NoError, EmulTrap, NoKbd";"Brainball (c) 1991 Traveling Bits.";"Brainball";"1991 Traveling Bits";"0";"B\Brainball_v1.0.lha";"Brainball";"Brainball";"0";"whdload";"524288";"298994";"Brainball";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BrainBlasters\BrainBlasters.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"The Teller/The Brain Blasters ? 1991 UbiSoft.";"The Teller/The Brain Blasters";"1991 Ubi Soft";"0";"B\BrainBlasters_v1.2_2643.lha";"BrainBlasters";"BrainBlasters";"0";"whdload";"524288";"477401";"BrainBlasters";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Brat\Brat.slave";"NoError, EmulTrap, NoDivZero, ClearMem";"";"Brat";"1991 ImageWorks";"0";"B\Brat_v2.0.lha";"Brat";"Brat";"0";"whdload";"524288";"1816119";"Brat";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BrataccasNTSC\BrataccasNTSC.Slave";"NoError, EmulTrap";"Brataccas (c) 1987 Psygnosis - 1 disk.";"Brataccas";"1987 Psygnosis";"0";"B\Brataccas_v1.0_NTSC_1189.lha";"BrataccasNTSC";"BrataccasNTSC";"0";"whdload";"524288";"259377";"Brataccas";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"BridesOfDracula\BridesOfDracula.slave";"NoError, EmulTrap";"Brides of Dracula by Gonzo Games (c) 1991 - 1 disk.";"Brides of Dracula";"1991 Gonzo Games";"0";"B\BridesOfDracula_v1.2_0303.lha";"BridesOfDracula";"BridesOfDracula";"0";"whdload";"524288";"851797";"BridesOfDracula";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BSSJaneSeymour\BSSJaneSeymour.slave";"NoError";"B.S.S. Jane Seymour by Gremlin (c) 1990 - 2 disks.";"B.S.S. Jane Seymour";"1990 Gremlin";"0";"B\BSSJaneSeymour_v1.2_0177.lha";"BSSJaneSeymour";"BSSJaneSeymour";"0";"whdload";"524288";"1817007";"BSSJaneSeymour";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BubbleBobble\BubbleBobble.slave";"NoError";"Bubble Bobble ?? 1988 Firebird - 1 disk.";"Bubble Bobble";"1988 Firebird";"4096";"B\BubbleBobble_v1.3_2518.lha";"BubbleBobble";"BubbleBobble";"0";"whdload";"524288";"145580";"BubbleBobble";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"BubbleBobbleNTSC\BubbleBobbleNTSC.slave";"NoError";"Bubble Bobble ?? 1988 Firebird - 1 disk.";"Bubble Bobble";"1988 Firebird";"4096";"B\BubbleBobble_v1.3_NTSC_1342.lha";"BubbleBobbleNTSC";"BubbleBobbleNTSC";"0";"whdload";"524288";"146586";"BubbleBobble";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"BubbleGun\BubbleGun.Slave";"NoError";"Bubble Gun (c) 1994 Weathermine Software.";"Bubble Gun";"1994 Weathermine Software";"0";"B\BubbleGun_v1.0.lha";"BubbleGun";"BubbleGun";"0";"whdload";"524288";"1459100";"BubbleGun";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
