"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"DetailMatch";"DetailScore";"DetailSource";"DetailYear";"DetailUrl";"DetailId";"DetailLicense";"DetailLanguages";"DetailDisks";"DetailPlayers";"DetailName";"DetailPublisher";"DetailPath";"DetailHardware";"DetailGenre";"Detail_Keywords"
"Detroit\Detroit.Slave";"NoError, EmulPriv, ClearMem, Examine";"Detroit ? 1994 Impressions";"Detroit ECS";"1994 Impressions";"720896";"D\Detroit_v1.0_1861.lha";"Detroit";"Detroit";"0";"whdload";"524288";"1696455";"Detroit";"OCS/ECS";"";"";"";"";"";"detroit";"Exact";"100";"Lemon Amiga";"1994";"http://www.lemonamiga.com/games/details.php?id=1982";"1982";"Commercial";"English";"2";"1 to 4";"Detroit";"Impressions";"d\detroit";"OCS,ECS";"Strategy - Company";"detroit detroit 1982 impressions detroit english"
"DetroitAGA\DetroitAGA.Slave";"NoError, ReqAGA, EmulPriv, ClearMem, Examine";"Detroit ? 1994 Impressions";"Detroit AGA";"1994 Impressions";"1507328";"D\Detroit_v1.0_AGA.lha";"DetroitAGA";"DetroitAGA";"0";"whdload";"917504";"1747308";"Detroit";"AGA";"";"";"";"";"";"detroit";"Exact";"100";"Lemon Amiga";"1994";"http://www.lemonamiga.com/games/details.php?id=1982";"1982";"Commercial";"English";"2";"1 to 4";"Detroit";"Impressions";"d\detroit";"OCS,ECS";"Strategy - Company";"detroit detroit 1982 impressions detroit english"
"DetroitAGAFr\DetroitAGAFr.Slave";"NoError, ReqAGA, EmulPriv, ClearMem, Examine";"Detroit ? 1994 Impressions";"Detroit AGA";"1994 Impressions";"1507328";"D\Detroit_v1.0_AGA_Fr.lha";"DetroitAGAFr";"DetroitAGAFr";"0";"whdload";"917504";"1746836";"Detroit";"AGA";"Fr";"";"";"";"";"detroit";"Exact";"100";"Lemon Amiga";"1994";"http://www.lemonamiga.com/games/details.php?id=1982";"1982";"Commercial";"English";"2";"1 to 4";"Detroit";"Impressions";"d\detroit";"OCS,ECS";"Strategy - Company";"detroit detroit 1982 impressions detroit english"
"Deuteros\Deuteros.Slave";"Disk, NoError, EmulPriv";"Deuteros ? 1991 Ian Bird.";"Deuteros";"1991 Ian Bird";"262144";"D\Deuteros_v1.10_0958.lha";"Deuteros";"Deuteros";"0";"whdload";"1048576";"1861133";"Deuteros";"OCS/ECS";"";"";"";"";"";"deuteros";"Exact";"8.4";"Open Amiga Game Database";"1991";"https://oagd.net/amiga/deuteros";;;"English, German, French";;"1";"Deuteros";"Activision";"d\deuteros";;;"deuteros deuteros activision deuteros english, german, french"
"DeviousDesigns\DeviousDesigns.Slave";"NoError, EmulTrap, ClearMem";"Devious Designs by Image Works (c) 1991 - 2 disks.";"Devious Designs";"1991 Image Works";"0";"D\DeviousDesigns_v1.3_0256.lha";"DeviousDesigns";"DeviousDesigns";"0";"whdload";"524288";"1815144";"DeviousDesigns";"OCS/ECS";"";"";"";"";"";"devious designs";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=1983";"1983";"Commercial";"English";"2";"1 Only";"Devious Designs";"Image Works";"d\devious-designs";"OCS,ECS";"Brain - Puzzle";"devious designs deviousdesigns 1983 image works deviousdesigns english"
"DGeneration\DGeneration.slave";"NoError, EmulPriv, Examine";"";"D/Generation (ECS)";"1993 Mindscape";"786432";"D\DGeneration_v2.2_0677.lha";"DGeneration";"DGeneration";"0";"whdload";"524288";"1338778";"DGeneration";"OCS/ECS";"";"";"";"";"";"dgeneration generation";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1734";"1734";"Commercial";"English";"2";"1 Only";"D/Generation";"Mindscape";"d\d-generation";"OCS,ECS";"Adventure - Isometric 3D";"d generation dgeneration 1734 mindscape dgeneration english"
"DGenerationAGA\DGenerationAGA.slave";"NoError, Req68020, ReqAGA, EmulPriv, Examine";"";"D/Generation (AGA)";"1993 Mindscape";"1572864";"D\DGeneration_v2.3_AGA_0457.lha";"DGenerationAGA";"DGenerationAGA";"0";"whdload";"1048576";"1703916";"DGeneration";"AGA";"";"";"";"";"";"dgeneration generation";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1734";"1734";"Commercial";"English";"2";"1 Only";"D/Generation";"Mindscape";"d\d-generation";"OCS,ECS";"Adventure - Isometric 3D";"d generation dgeneration 1734 mindscape dgeneration english"
"DGenerationCD32\DGenerationCD32.slave";"NoError, Req68020, EmulPriv, Examine";"";"D/Generation (CD³²)";"1993 Mindscape";"1572864";"D\DGeneration_v2.4_CD32.lha";"DGenerationCD32";"DGenerationCD32";"0";"whdload";"2093056";"1718629";"DGeneration";"CD32";"";"";"";"";"";"dgeneration generation";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1734";"1734";"Commercial";"English";"2";"1 Only";"D/Generation";"Mindscape";"d\d-generation";"OCS,ECS";"Adventure - Isometric 3D";"d generation dgeneration 1734 mindscape dgeneration english"
"DickTracy\DickTracy.Slave";"Disk, NoError, EmulTrap, ClearMem";"Dick Tracy ? 1990 Titus.";"Dick Tracy";"1990 Titus";"0";"D\DickTracy_v1.0.lha";"DickTracy";"DickTracy";"0";"whdload";"524288";"641182";"DickTracy";"OCS/ECS";"";"";"";"";"";"dick tracy";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=1300";"1300";"Commercial";"English,German,French,Italian,Spanish";"1";"1 Only";"Dick Tracy";"Titus Software";"d\dick-tracy";"OCS,ECS";"";"dick tracy dicktracy 1300 titus software dicktracy english,german,french,italian,spanish"
"DickTracyAdventure\DickTracyAdventure.Slave";"NoError, EmulPriv, Examine";"Dick Tracy (Adventure) ? 1992 Disney Soft/TouchStone.";"Dick Tracy (Adventure)";"1992 Disney Software/TouchStone.";"262144";"D\DickTracyAdventure_v1.0_2385.lha";"DickTracyAdventure";"DickTracyAdventure";"0";"whdload";"1048576";"2284150";"DickTracyAdventure";"OCS/ECS";"";"";"";"";"";"dick tracy adventure";"Best";"2.244707";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=3472";"3472";"Commercial";"English";"3";"1 Only";"Dick Tracy: The Crime Solving Adventure";"Disney Software";"d\dick-tracy-the-crime-solving-adventure";"OCS,ECS";"Adventure - Miscellaneous";"dick tracy the crime solving adventure dicktracythecrimesolvingadventure 3472 disney software dicktracythecrimesolvingadventure english"
"DieHard2\DieHard2.Slave";"NoError, EmulTrap";"Die Hard 2 ? 1992 Grandslam.";"Die Hard 2";"1989 Grandslam";"0";"D\DieHard2_v1.1_0113.lha";"DieHard2";"DieHard2";"0";"whdload";"524288";"767609";"DieHard2";"OCS/ECS";"";"";"";"";"";"die hard 2";"Best";"2.43875";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1391";"1391";"Commercial";"English";"1";"1 Only";"Die Hard 2: Die Harder";"Grandslam";"d\die-hard-2-die-harder";"OCS,ECS";"";"die hard 2 die harder diehard2dieharder 1391 grandslam diehard2dieharder english"
"DifensoreCorona2CD32It\DifensoreCorona2CD32It.slave";"NoError, EmulPriv, Examine";"Defender Of The Crown 2 CDTV/CD????,";"Defender Of The Crown 2 CD³²/CDTV";"1993 Commodore Electronics";"786432";"D\DifensoreDellaCorona2_v1.2_CD32_It.lha";"DifensoreCorona2CD32It";"DifensoreCorona2CD32It";"0";"whdload";"1048576";"12791601";"DifensoreCorona2";"CD32";"It";"";"";"";"";"defender of the crown ii";"Exact";"N/A";"Open Amiga Game Database";"1993";"https://oagd.net/amiga/defender-of-the-crown-ii";;;"English, German, Spanish, French, Italian";;"1";"Defender of the Crown II";"Commodore";"d\defender-of-the-crown-ii";;;"defender of the crown 2 defenderofthecrown2 commodore defenderofthecrownii english, german, spanish, french, italian"
"Digger\Digger.Slave";"NoError";"Digger (c) 1993 Justin Leck - 1 disk.";"Digger";"1993 Justin Leck";"0";"D\Digger_v1.0.lha";"Digger";"Digger";"0";"whdload";"327680";"60048";"Digger";"OCS/ECS";"";"";"";"";"";"digger";"Exact";"N/A";"Open Amiga Game Database";"1993";"https://oagd.net/game/cea45f73-1476-5ccf-a03f-5332d5473a89";;;"English";;"1 - 2 (1 simultaneous)";"Digger";"Freeware";"d\digger";;;"digger digger freeware digger english"
"DiggersAGA\DiggersAGA.slave";"NoError, EmulTrap, EmulPriv, Examine";"Diggers AGA/CD32 (c)1993 Millenium.";"Diggers AGA/CD32 ";"1993 Millenium";"524288";"D\Diggers_v1.0_AGA_1172.lha";"DiggersAGA";"DiggersAGA";"0";"whdload";"2097152";"3138693";"Diggers";"AGA";"";"";"";"";"";"diggers";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=1984";"1984";"Commercial";"English,German,French,Italian";"4";"1 Only";"Diggers";"Millennium";"d\diggers-aga";"AGA";"Arcade - Miscellaneous";"diggers diggers 1984 millennium diggers english,german,french,italian"
"DiggersCD32\DiggersCD32.slave";"NoError, EmulTrap, EmulPriv, Examine";"Diggers AGA/CD32 (c)1993 Millenium.";"Diggers AGA/CD32 ";"1993 Millenium";"524288";"D\Diggers_v1.0_CD32.lha";"DiggersCD32";"DiggersCD32";"0";"whdload";"2097152";"18461961";"Diggers";"CD32";"";"";"";"";"";"diggers";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=1984";"1984";"Commercial";"English,German,French,Italian";"4";"1 Only";"Diggers";"Millennium";"d\diggers-aga";"AGA";"Arcade - Miscellaneous";"diggers diggers 1984 millennium diggers english,german,french,italian"
"DimosQuest\DimosQuest.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Dimo'S Quest ? 1993 Infernal Bytes/Boeder Software.";"Dimo";"1993 Infernal Bytes/Boeder Software";"0";"D\DimosQuest_v1.3_1216.lha";"DimosQuest";"DimosQuest";"0";"whdload";"524288";"836517";"DimosQuest";"OCS/ECS";"";"";"";"";"";"dimos quest dimo";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=1986";"1986";"Commercial";"English";"1";"1 Only";"Dimo's Quest";"Boeder Software";"d\dimos-quest";"OCS,ECS";"Arcade - Labyrinth/Maze";"dimos quest dimosquest 1986 boeder software dimosquest english"
"DinosaurDetectiveAgency\DinosaurDetectiveAgency.Slave";"NoError, EmulTrap";"Dinosaur Detective Agency";"Dinosaur Detective Agency";"1993 Alternative Software / Maximum Effect";"4096";"D\DinosaurDetectiveAgency_v1.0_2617.lha";"DinosaurDetectiveAgency";"DinosaurDetectiveAgency";"0";"whdload";"524288";"899918";"DinosaurDetectiveAgency";"OCS/ECS";"";"";"";"";"";"dinosaur detective agency";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=1988";"1988";"Commercial";"English";"1";"1 Only";"Dinosaur Detective Agency";"Alternative Software";"d\dinosaur-detective-agency";"OCS,ECS";"Platformer - Scrolling Screen";"dinosaur detective agency dinosaurdetectiveagency 1988 alternative software dinosaurdetectiveagency english"
"DinoWars\DinoWars.slave";"NoError, ClearMem";"DinoWars ?1991 DigiTek";"DinoWars";"1991 DigiTek";"4096";"D\DinoWars_v1.1.lha";"DinoWars";"DinoWars";"0";"whdload";"524288";"1865497";"DinoWars";"OCS/ECS";"";"";"";"";"";"dino wars";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=320";"320";"Commercial";"English";"2";"1 or 2";"Dino Wars";"DigiTek Software";"d\dino-wars";"OCS,ECS";"Board - Miscellaneous";"dino wars dinowars 320 digi tek software dinowars english"
"DinoWarsDe\DinoWarsDe.Slave";"NoError, ClearMem";"DinoWars ?1991 DigiTek";"DinoWars";"1991 DigiTek";"4096";"D\DinoWars_v1.1_De.lha";"DinoWarsDe";"DinoWarsDe";"0";"whdload";"524288";"1865499";"DinoWars";"OCS/ECS";"De";"";"";"";"";"dino wars";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=320";"320";"Commercial";"English";"2";"1 or 2";"Dino Wars";"DigiTek Software";"d\dino-wars";"OCS,ECS";"Board - Miscellaneous";"dino wars dinowars 320 digi tek software dinowars english"
"Disc\Disc.Slave";"NoError, EmulTrap";"Disc ? 1990 Loriciel.";"Disc";"1991 Loriciel";"0";"D\Disc_v2.0_1503.lha";"Disc";"Disc";"0";"whdload";"524288";"827465";"Disc";"OCS/ECS";"";"";"";"";"";"disc";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=1561";"1561";"Commercial";"English";"1";"1 or 2, Simultaneous";"Disc";"Loriciel";"d\disc";"OCS,ECS";"Sports - Miscellaneous";"disc disc 1561 loriciel disc english"
"Discovery\Discovery.Slave";"NoError, EmulTrap, ClearMem";"Discovery: In the steps of Columbus ?1992 Impressions";"Discovery: In the steps of Columbus";"1992 Impressions";"4096";"D\Discovery_v1.0_2175.lha";"Discovery";"Discovery";"0";"whdload";"524288";"1079104";"Discovery";"OCS/ECS";"";"";"";"";"";"discovery in the steps of columbus";"Exact";"N/A";"Open Amiga Game Database";"1992";"https://oagd.net/game/27652b14-e0ee-5d30-8e61-86db0c1f9c8d";;;"English, German, Spanish, French, Italian";;"1";"Discovery: In The Steps of Columbus";"Impressions";"d\discovery-in-the-steps-of-columbus";;;"discovery in the steps of columbus discoveryinthestepsofcolumbus impressions discoveryinthestepsofcolumbus english, german, spanish, french, italian"
"DiscoveryMicroIllusions\DiscoveryMicroIllusions.Slave";"NoError, EmulPriv, Examine";"Discovery ? 1986 Micro Illusions.";"Discovery";"1986 Micro Illusions";"262144";"D\Discovery_v1.0_MicroIllusions.lha";"DiscoveryMicroIllusions";"DiscoveryMicroIllusions";"0";"whdload";"524288";"487611";"DiscoveryMicroIllusions";"OCS/ECS";"";"";"";"";"";"discovery micro illusions";"Exact";"N/A";"Open Amiga Game Database";"1986";"https://oagd.net/game/1c2f2525-f1b8-51ff-8995-4ed7a1fb0857";;;"English";;"1";"Discovery (MicroIllusions)";"MicoIllusions";"d\discovery-microillusions";;;"discovery micro illusions discoverymicroillusions mico illusions discoverymicroillusions english"
"DisposableHero\DisposableHero.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Disposable Hero ? 1993-94 Euphoria/Gremlin Graphics.";"Disposable Hero (disks version) ";"1994 EUPHORIA ";"0";"D\DisposableHero_v1.7_1367.lha";"DisposableHero";"DisposableHero";"0";"whdload";"1048576";"2013820";"DisposableHero";"OCS/ECS";"";"";"";"";"";"disposable hero disks version";"Exact";"100";"Lemon Amiga";"1994";"http://www.lemonamiga.com/games/details.php?id=471";"471";"Commercial";"English";"";"1 Only";"Disposable Hero";"Gremlin Graphics";"d\disposable-hero-cd32";"CD32";"";"disposable hero disposablehero 471 gremlin graphics disposablehero english"
"DisposableHeroCD32\DisposableHeroCD32.slave";"NoError, EmulTrap, Req68020, NoKbd, EmulPriv, Examine";"Disposable Hero ? 1993-94 Euphoria/Gremlin Graphics.";"Disposable Hero CD32";"1994 Gremlin/Euphoria";"524288";"D\DisposableHero_v1.7_CD32.lha";"DisposableHeroCD32";"DisposableHeroCD32";"0";"whdload";"2097152";"2581590";"DisposableHero";"CD32";"";"";"";"";"";"disposable hero";"Exact";"100";"Lemon Amiga";"1994";"http://www.lemonamiga.com/games/details.php?id=471";"471";"Commercial";"English";"";"1 Only";"Disposable Hero";"Gremlin Graphics";"d\disposable-hero-cd32";"CD32";"";"disposable hero disposablehero 471 gremlin graphics disposablehero english"
"DisposableHeroFast\DisposableHeroFast.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Disposable Hero ? 1993-94 Euphoria/Gremlin Graphics.";"Disposable Hero - fast- (disks version)";"1994 EUPHORIA ";"524288";"D\DisposableHero_v1.7_Fast_1367.lha";"DisposableHeroFast";"DisposableHeroFast";"0";"whdload";"524288";"2013824";"DisposableHero";"OCS/ECS";"";"Fast";"";"";"";"disposable hero fast disks version";"Exact";"100";"Lemon Amiga";"1994";"http://www.lemonamiga.com/games/details.php?id=471";"471";"Commercial";"English";"";"1 Only";"Disposable Hero";"Gremlin Graphics";"d\disposable-hero-cd32";"CD32";"";"disposable hero disposablehero 471 gremlin graphics disposablehero english"
"DistantArmies\DistantArmies.Slave";"NoError, EmulPriv, ClearMem, Examine";"Distant Armies: A Playing History of Chess";"Distant Armies: A Playing History of Chess";"1988 Eagle Tree Software";"786432";"D\DistantArmies_v1.0_2551.lha";"DistantArmies";"DistantArmies";"0";"whdload";"524288";"679692";"DistantArmies";"OCS/ECS";"";"";"";"";"";"distant armies playing history of chess";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=1989";"1989";"Commercial";"English";"1";"1 or 2";"Distant Armies: A Playing History of Chess";"Exocet Software";"d\distant-armies-a-playing-history-of-chess";"OCS";"Board - Chess";"distant armies a playing history of chess distantarmiesaplayinghistoryofchess 1989 exocet software distantarmiesaplayinghistoryofchess english"
"Ditris\Ditris.Slave";"NoError, NoKbd, ClearMem";"Ditris ? 1990 Magic Soft";"Ditris";"1990 Magic Soft";"4096";"D\Ditris_v1.0.lha";"Ditris";"Ditris";"0";"whdload";"524288";"241852";"Ditris";"OCS/ECS";"";"";"";"";"";"ditris";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=1995";"1995";"Commercial";"English";"1";"1 or 2, Simultaneous";"Ditris";"Magic Soft";"d\ditris";"OCS,ECS";"Arcade - Tetris";"ditris ditris 1995 magic soft ditris english"
"DizzyCollection\Disk1.Slave";"NoError, EmulTrap";"Dizzy Collection ?? 1991 Code Masters - 2 disks";"Dizzy Collection [disk 1]";"1991 Code Masters";"0";"D\DizzyCollection_v2.0_1348.lha";"DizzyCollection";"DizzyCollection";"0";"whdload";"524288";"1705179";"DizzyCollection";"OCS/ECS";"";"";"";"";"";"dizzy collection";"Exact";"100";"Games Custom";"1991";"http://hol.abime.net/370";;"Commercial";"English";"2";"";"Dizzy Collection";"Codemasters/Code Masters";;"ECS/OCS";"Compilation (Fantasy World Dizzy, Fast Food, Treasure Island Dizzy, Magicland Dizzy, Kwik Snax)";"dizzy collection dizzycollection codemasters code masters dizzycollection english"
"DizzyCollection\Disk2.Slave";"NoError, EmulTrap";"Dizzy Collection ?? 1991 Code Masters - 2 disks";"Dizzy Collection [disk 2]";"1991 Code Masters";"0";"D\DizzyCollection_v2.0_1348.lha";"DizzyCollection";"DizzyCollection";"0";"whdload";"524288";"1705179";"DizzyCollection";"OCS/ECS";"";"";"";"";"";"dizzy collection";"Exact";"100";"Games Custom";"1991";"http://hol.abime.net/370";;"Commercial";"English";"2";"";"Dizzy Collection";"Codemasters/Code Masters";;"ECS/OCS";"Compilation (Fantasy World Dizzy, Fast Food, Treasure Island Dizzy, Magicland Dizzy, Kwik Snax)";"dizzy collection dizzycollection codemasters code masters dizzycollection english"
"DizzyDice\DizzyDice.Slave";"NoError, EmulTrap";"Dizzy Dice (c) 1990 Smash 16 - 1 disk.";"Dizzy Dice";"1990 Smash 16";"0";"D\DizzyDice_v1.0.lha";"DizzyDice";"DizzyDice";"0";"whdload";"524288";"190503";"DizzyDice";"OCS/ECS";"";"";"";"";"";"dizzy dice";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=1996";"1996";"Commercial";"English";"1";"1 Only";"Dizzy Dice";"Smash 16";"d\dizzy-dice";"OCS,ECS";"Gambling - Slot Machine";"dizzy dice dizzydice 1996 smash 16 dizzydice english"
"DizzyPanic\DizzyPanic.slave";"NoError, EmulTrap";"Dizzy Panic by Code Masters/Big Red Software (c) 1992 - 1 disk.";"Dizzy Panic";"1992 Code Masters";"0";"D\DizzyPanic_v1.1.lha";"DizzyPanic";"DizzyPanic";"0";"whdload";"524288";"118893";"DizzyPanic";"OCS/ECS";"";"";"";"";"";"dizzy panic";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=329";"329";"Commercial";"English";"1";"1 or 2";"Dizzy Panic";"Codemasters";"d\dizzy-panic";"OCS,ECS";"Arcade - Miscellaneous";"dizzy panic dizzypanic 329 codemasters dizzypanic english"
"DizzyPrinceOfTheYolkfolk\DizzyPrinceOfTheYolkfolk.slave";"NoError, EmulTrap, ClearMem";"Dizzy - Prince of the Yolkfolk ?? 1992 Codemasters.";"Dizzy - Prince of the Yolkfolk";"1992 Code Masters";"0";"D\DizzyPrinceOfTheYolkfolk_v2.0_1146.lha";"DizzyPrinceOfTheYolkfolk";"DizzyPrinceOfTheYolkfolk";"0";"whdload";"524288";"265370";"DizzyPrinceOfTheYolkfolk";"OCS/ECS";"";"";"";"";"";"dizzy prince of the yolkfolk";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=328";"328";"Commercial";"English";"1";"1 Only";"Dizzy: Prince of the Yolkfolk";"Codemasters";"d\dizzy-prince-of-the-yolkfolk";"OCS,ECS";"Platformer - Multi Screen";"dizzy prince of the yolkfolk dizzyprinceoftheyolkfolk 328 codemasters dizzyprinceoftheyolkfolk english"
"DizzysExcellentAdventures\Disk1.Slave";"NoError, EmulTrap, ClearMem";"Dizzy's Excellent Adventures ? 1992 Codemasters";"Dizzy";"1992 Codemasters";"4096";"D\DizzysExcellentAdventures_v1.0_2502.lha";"DizzysExcellentAdventures";"DizzysExcellentAdventures";"0";"whdload";"524288";"1085201";"DizzysExcellentAdventures";"OCS/ECS";"";"";"";"";"";"dizzys excellent adventures dizzy";"Exact";"100";"Games Custom";"1992";"http://hol.abime.net/373";;"Commercial";"English";"2";"1 or 2, Simultaneous";"Dizzy's Excellent Adventures";"Codemasters/Code Masters";;"ECS/OCS";"Compilation (Bubble Dizzy, Dizzy Panic, Prince Of The Yolkfolk, Spellbound Dizzy, Kwik Snax)";"dizzys excellent adventures dizzysexcellentadventures codemasters code masters dizzysexcellentadventures english"
"DizzysExcellentAdventures\Disk2.Slave";"NoError, EmulTrap, ClearMem";"Dizzy's Excellent Adventures ? 1992 Codemasters";"Dizzy";"1992 Codemasters";"4096";"D\DizzysExcellentAdventures_v1.0_2502.lha";"DizzysExcellentAdventures";"DizzysExcellentAdventures";"0";"whdload";"524288";"1085201";"DizzysExcellentAdventures";"OCS/ECS";"";"";"";"";"";"dizzys excellent adventures dizzy";"Exact";"100";"Games Custom";"1992";"http://hol.abime.net/373";;"Commercial";"English";"2";"1 or 2, Simultaneous";"Dizzy's Excellent Adventures";"Codemasters/Code Masters";;"ECS/OCS";"Compilation (Bubble Dizzy, Dizzy Panic, Prince Of The Yolkfolk, Spellbound Dizzy, Kwik Snax)";"dizzys excellent adventures dizzysexcellentadventures codemasters code masters dizzysexcellentadventures english"
"Dogfight\Dogfight.Slave";"NoError, EmulPriv, Examine";"Dogfight ? 1993 Microprose.";"Dogfight - 80 Years of Imperial Warfare";"1993 Microprose";"262144";"D\Dogfight_v1.02_1293.lha";"Dogfight";"Dogfight";"0";"whdload";"1048576";"1965694";"Dogfight";"OCS/ECS";"";"";"";"";"";"dogfight 80 years of imperial warfare";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=332";"332";"Commercial";"English,German,French,Italian";"3";"1 Only";"Dog Fight";"MicroProse Software";"d\dog-fight";"OCS,ECS";"Simulation - Flight";"dog fight dogfight 332 micro prose software dogfight english,german,french,italian"
