ArchiveFile;SlaveFile;SlaveOutputFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
CrimeCity.lha;CrimeCity_Install\CrimeCity.slave;CrimeCity.lha_CrimeCity.slave.txt;Crime City;1992 Interactive Fantasy Fiction;4804;17;NoError, EmulPriv, Examine;524288;0;59;262144
CrimeDoesNotPay.lha;CrimeDoesNotPay_Install\CrimeDoesNotPay.slave;CrimeDoesNotPay.lha_CrimeDoesNotPay.slave.txt;Crime Does Not Pay;1991 Titus;5076;16;NoError, EmulPriv, Examine;524288;0;46;786432
CrimeWave.lha;CrimeWaveHD\CrimeWave.slave;CrimeWave.lha_CrimeWave.slave.txt;Crime Wave;1990 US Gold;408;10;NoError;524288;0;59;0
Croak.lha;Croak_Install\Croak.slave;Croak.lha_Croak.slave.txt;Croak;1992 Selwyn Stevens;5144;17;NoError, EmulPriv, Examine;524288;0;46;262144
Croak2.lha;Croak2_Install\Croak2.slave;Croak2.lha_Croak2.slave.txt;Croak 2;1995 Selwyn Stevens;4608;17;NoError, EmulPriv, Examine;524288;0;59;262144
Crossbow.lha;CrossbowHD\Crossbow.Slave;Crossbow.lha_Crossbow.Slave.txt;Crossbow;1989 Screen 7;492;13;NoError, EmulTrap, ClearMem;524288;0;59;0
CrossCheck.lha;CrossCheckHD\CrossCheck.slave;CrossCheck.lha_CrossCheck.slave.txt;Cross Check;1994 Sunflowers;4168;10;NoError, EmulTrap;524288;0;59;524288
CruiseForACorpse.lha;CruiseForACorpseHD\CruiseForACorpse.slave;CruiseForACorpse.lha_CruiseForACorpse.slave.txt;Cruise for a corpse / Croisiere pour un cadavre;1991 Delphine Software;5120;16;NoError, EmulPriv, Examine, EmulDivZero;524288;0;5d;917504
CruncherFactory.lha;CruncherFactoryWHD\CruncherFactory.slave;CruncherFactory.lha_CruncherFactory.slave.txt;Cruncher Factory;1987 Kingsoft;4168;15;EmulTrap, EmulPriv, Examine;524288;0;59;262144
CrystalDragon.lha;CrystalDragonHD\CrystalDragon.slave;CrystalDragon.lha_CrystalDragon.slave.txt;Crystal Dragon;1994 Magnetic Fields;4972;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;557056;0;59;1310720
CrystalHammer.lha;CrystalHammerHD\CrystalHammer.Slave;CrystalHammer.lha_CrystalHammer.Slave.txt;Crystal Hammer;1987 Hannover/reLINE Software;1592;14;NoError, ClearMem;524288;0;59;4096
CrystalKingdomDizzy.lha;CrystalKingdomDizzyHD\HD.slave;CrystalKingdomDizzy.lha_HD.slave.txt;;;440;5;Disk, NoError, EmulTrap;1048576;58;59;
CrystalPalace.lha;CrystalPalaceHD\CrystalPalace.slave;CrystalPalace.lha_CrystalPalace.slave.txt;Crystal Palace;1991 Amiga Fun;344;10;NoError, NoKbd;524288;0;59;0
CrystalsOfArborea.lha;CrystalsOfArboreaHd\CrystalsOfArborea-NoFast.Slave;CrystalsOfArborea.lha_CrystalsOfArborea-NoFast.Slave.txt;Crystals Of Arborea (without fast memory) ;1990 Silmarils;5236;16;NoError, EmulPriv, Examine;524288;0;59;262144
CrystalsOfArborea.lha;CrystalsOfArboreaHd\CrystalsOfArborea.slave;CrystalsOfArborea.lha_CrystalsOfArborea.slave.txt;Crystals Of Arborea (0.25 Mo fast memory) ;1990 Silmarils;5264;16;NoError, EmulPriv, Examine;524288;0;59;524288
Cubix.lha;CubixWHD\Cubix.slave;Cubix.lha_Cubix.slave.txt;Cubix;1991 Media GMBH;1100;10;Disk, NoKbd;524288;5b;59;131072
Cubulus.lha;CubulusHD\Cubulus.slave;Cubulus.lha_Cubulus.slave.txt;Cubulus ;1991 Software 2000;4652;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;393216
CurseOfEnchantia.lha;CurseOfEnchantiaHd\CurseOfEnchantia.slave;CurseOfEnchantia.lha_CurseOfEnchantia.slave.txt;Curse Of Enchantia;1992 Core Design ;1208;13;NoError, EmulTrap, ClearMem;1048576;5f;5d;0
CurseOfEnchantia.lha;CurseOfEnchantiaHd\CurseOfEnchantiaFast.slave;CurseOfEnchantia.lha_CurseOfEnchantiaFast.slave.txt;Curse Of Enchantia (Fast);1992 Core Design ;1208;13;NoError, EmulTrap, ClearMem;524288;5f;5d;524288
CurseOfRa.lha;CurseOfRaHD\CurseOfRA.slave;CurseOfRa.lha_CurseOfRA.slave.txt;Curse Of Ra;1990 Rainbow Arts/Cyberstyle;1092;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;524288
CurseOfTheAzureBonds.lha;CurseOfTheAzureBondsHD\CurseOfTheAzureBonds.slave;CurseOfTheAzureBonds.lha_CurseOfTheAzureBonds.slave.txt;Curse Of The Azure Bonds;1990 SSI;3988;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
Custodian.lha;Custodian-install\Custodian.slave;Custodian.lha_Custodian.slave.txt;Custodian;1989 Hewson;384;10;Disk, NoError, NoDivZero;524288;0;5d;0
CyberAssault.lha;CyberAssaultHd\CyberAssault.Slave;CyberAssault.lha_CyberAssault.Slave.txt;Cyber Assault;1991 Trojan;1220;14;NoError, EmulTrap, NoKbd, ClearMem;524288;0;5d;0
Cyberball.lha;CyberballHD\Cyberball.slave;Cyberball.lha_Cyberball.slave.txt;Cyberball;1990 Domark;496;10;NoError, EmulTrap;524288;0;0;0
Cyberblast.lha;Cyberblast\Cyberblast.slave;Cyberblast.lha_Cyberblast.slave.txt;;;440;5;Disk, NoError, EmulTrap;524288;46;5f;
Cybercon3.lha;Cybercon3 Install\Cybercon3.Slave;Cybercon3.lha_Cybercon3.Slave.txt;Cybercon 3;1991 U.S.Gold;1372;10;Disk, NoError;524288;0;46;65536
CyberCop.lha;Cyber Cop Install\CyberCop.slave;CyberCop.lha_CyberCop.slave.txt;Cyber Cop.info;1992 Energize (Impressions);5128;17;NoError, NoKbd, EmulPriv, ClearMem, Examine;524288;0;5d;262144
CyberEmpires.lha;CyberEmpires\CyberEmpires.Slave;CyberEmpires.lha_CyberEmpires.Slave.txt;;;860;9;Disk, NoError, EmulTrap;1048576;0;5a;0
CyberGames.lha;CyberGames Install\CyberGames.Slave;CyberGames.lha_CyberGames.Slave.txt;Cyber Games;1995 Cyberpunk Developments;4936;16;NoError, EmulTrap, EmulPriv, Examine;1572864;0;59;1310720
Cybernetix.lha;CybernetixHD\Cybernetix.slave;Cybernetix.lha_Cybernetix.slave.txt;Cybernetix;1992 Vision;620;10;NoError;524288;0;5d;0
Cybernoid.lha;Cybernoid Install\Cybernoid.Slave;Cybernoid.lha_Cybernoid.Slave.txt;Cybernoid;Hewson 1988;2312;15;NoError, EmulTrap;524288;0;5d;0
Cybernoid2.lha;Cybernoid 2 Install\Cybernoid2.Slave;Cybernoid2.lha_Cybernoid2.Slave.txt;Cybernoid 2;Hewson 1989;2376;15;NoError, EmulTrap, NoDivZero;524288;0;5d;0
Cyberpunks.lha;CyberpunksHD\Cyberpunks.Slave;Cyberpunks.lha_Cyberpunks.Slave.txt;Cyberpunks;1993 Mutation Software & Core Design Ltd.;2188;10;Disk, NoError, NoKbd;524288;0;59;524288
Cyberzerk.lha;CyberzerkHD\Cyberzerk.slave;Cyberzerk.lha_Cyberzerk.slave.txt;Cyberzerk;1993 Boeder Games;1492;10;NoError, EmulTrap;524288;0;0;0
Cygnus8.lha;Cygnus8HD\Cygnus8.slave;Cygnus8.lha_Cygnus8.slave.txt;Cygnus 8;1996 Applaud Software;4452;16;NoError, EmulPriv, ClearMem, Examine;1048576;0;5d;786432
Cytron.lha;Cytron\cytron.slave;Cytron.lha_cytron.slave.txt;;;816;4;Disk, NoError, EmulTrap;1048576;0;5d;
DalekAttack.lha;DalekAttackHD\DalekAttack.slave;DalekAttack.lha_DalekAttack.slave.txt;Dalek Attack;1992 Alternative;652;13;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;59;0
DaleyThompsonsOC.lha;DaleyThompsonsOCHD\DaleyThompsonsOC.slave;DaleyThompsonsOC.lha_DaleyThompsonsOC.slave.txt;Daley Thompson;1988 Ocean;1496;13;NoError, EmulTrap, ClearMem;524288;0;5d;4096
Damage.lha;DamageHD\Damage.slave;Damage.lha_Damage.slave.txt;Damage;1996 Suomi-Peli;3572;14;NoError, EmulTrap, ClearMem;524288;0;5d;1056768
DamagePreview.lha;DamagePreviewHD\DamagePreview.slave;DamagePreview.lha_DamagePreview.slave.txt;Damage - Preview -;1996 Suomi-Peli;1044;14;NoError, ClearMem;450560;0;5d;753664
Dandare3.lha;Dandare3HD\DanDare3.slave;Dandare3.lha_DanDare3.slave.txt;;;288;7;NoError, EmulTrap;524288;0;59;
DangerousStreets.lha;DangerousStreetsHD\DangerousStreets.slave;DangerousStreets.lha_DangerousStreets.slave.txt;Dangerous Streets;1993 Flair;1956;11;NoError, EmulTrap, ReqAGA, ClearMem;2097152;0;59;262144
Darius.lha;Darius+Hd\darius+.Slave;Darius.lha_darius+.Slave.txt;Darius +;1989 The Edge/Taito;1568;14;NoError, EmulTrap, EmulPriv;524288;0;59;786432
DarkCastle.lha;DarkCastle_Install\DarkCastle.slave;DarkCastle.lha_DarkCastle.slave.txt;Dark Castle;1988 Three-Sixty;6012;17;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;262144
DarkCentury.lha;DarkCenturyHd\DarkCentury.Slave;DarkCentury.lha_DarkCentury.Slave.txt;Dark Century;1990 Titus;1872;16;NoError, EmulPriv, Examine;1048576;0;59;262144
DarkCentury.lha;DarkCenturyHd\DarkCenturyfile.Slave;DarkCentury.lha_DarkCenturyfile.Slave.txt;Dark Century;1990 Titus;4456;16;NoError, EmulPriv, Examine;1048576;0;59;262144
DarkFusion.lha;DarkFusionHD\DarkFusion.slave;DarkFusion.lha_DarkFusion.slave.txt;Dark Fusion;1989 Esprit Software Programs Ltd/Gremlin;1128;10;NoError, EmulTrap;524288;0;59;0
Darkman.lha;Darkman\Darkman.Slave;Darkman.lha_Darkman.Slave.txt;;;1048;9;Disk, NoError, EmulTrap;524288;0;5a;0
Darkmere.lha;ERROR - FAILED TO EXTRACT
DarkQueenOfKrynn.lha;DarkQueenOfKrynnHD\DarkQueenOfKrynn.slave;DarkQueenOfKrynn.lha_DarkQueenOfKrynn.slave.txt;The Dark Queen of Krynn;1992 SSI;4572;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
DarkSeed.lha;DarkSeed_HD\DarkSeed.Slave;DarkSeed.lha_DarkSeed.Slave.txt;DarkSeed;1992 CyberDreams;3984;15;NoError, EmulPriv, Examine;589824;0;59;786432
DarkSeed.lha;DarkSeed_HD\DarkSeedCD32.slave;DarkSeed.lha_DarkSeedCD32.slave.txt;DarkSeed CD??;1992-94 CyberDreams;13316;15;NoError, EmulPriv, Examine;1048576;0;5d;1572864
DarkSide.lha;DarkSideHD\DarkSide.slave;DarkSide.lha_DarkSide.slave.txt;Dark Side;1989 Incentive Software/Domark;4076;15;NoError, EmulPriv, Examine;524288;0;59;266240
DarkSpyre.lha;DarkSpyre Install\DarkSpyre.slave;DarkSpyre.lha_DarkSpyre.slave.txt;DarkSpyre;1991 Electronic Zoo;768;10;NoError, EmulTrap;524288;58;5f;0
DasBoot.lha;DasBootHD\DasBoot.slave;DasBoot.lha_DasBoot.slave.txt;Das Boot;1990 Three-Sixty;3936;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
DasErbe.lha;DasErbe_Install\DasErbe.slave;DasErbe.lha_DasErbe.slave.txt;Das Erbe;1991 Comad;4756;17;NoError, EmulPriv, Examine;524288;0;59;262144
DasSchmutzigeErbe.lha;DasSchmutzigeErbe_Install\DasSchmutzigeErbe.slave;DasSchmutzigeErbe.lha_DasSchmutzigeErbe.slave.txt;Das schmutzige Erbe;1993 Comad;4708;17;NoError, EmulPriv, Examine;524288;0;59;786432
DataStorm.lha;DataStormHD\DataStorm.slave;DataStorm.lha_DataStorm.slave.txt;DataStorm;1989 Visionary Design Technologies Inc;1612;13;NoError, EmulTrap, NoKbd, ClearMem;524288;0;5d;0
DawnPatrol.lha;DawnPatrolHD\DawnPatrol.slave;DawnPatrol.lha_DawnPatrol.slave.txt;Dawn Patrol;1994 Rowan Software Ltd.;4616;16;NoError, EmulTrap, NoDivZero, EmulPriv, Examine, EmulIllegal;524288;0;5d;1310720
DayOfThePharaoh.lha;DayOfThePharaohHD\DayOfThePharaoh.slave;DayOfThePharaoh.lha_DayOfThePharaoh.slave.txt;Day of the Pharaoh;1989 Rainbow Arts;4296;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
DayOfTheViper.lha;DayOfTheViper_Install\DayOfTheViper.slave;DayOfTheViper.lha_DayOfTheViper.slave.txt;Day of the Viper;1989 Accolade;4556;17;NoError, EmulPriv, Examine;524288;0;59;262144
DaysOfThunder.lha;DaysOfThunderHD\DaysOfThunder.slave;DaysOfThunder.lha_DaysOfThunder.slave.txt;Days of Thunder;1990 Mindscape;796;10;NoError, EmulTrap, EmulTrapV, EmulChk, ClearMem, EmulDivZero;524288;0;46;0
DDay.lha;D-DayHD\D-Day.slave;DDay.lha_D-Day.slave.txt;D-Day: The Beginning Of The End;1994 Impressions;4436;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
DeathBringer.lha;DeathBringerHD\DeathBringer.Slave;DeathBringer.lha_DeathBringer.Slave.txt;Death Bringer;1991 Empire;1612;14;NoError, EmulPriv;655360;0;59;786432
DeathBringer_Spotlight.lha;DeathBringerHD\DeathBringer.slave;DeathBringer_Spotlight.lha_DeathBringer.slave.txt;-) DeathBringer (-;1989 Spotlight Software;1856;15;NoError, EmulPriv;524288;0;59;262144
DeathKnightsOfKrynn.lha;DeathKnightsOfKrynnHD\DeathKnightsOfKrynn.slave;DeathKnightsOfKrynn.lha_DeathKnightsOfKrynn.slave.txt;Death Knights Of Krynn;1991 SSI;4276;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
DeathMask.lha;DeathMaskHD\DeathMaskAGA.slave;DeathMask.lha_DeathMaskAGA.slave.txt;Death Mask AGA;1995 Alternative;920;10;Disk, NoError, EmulTrap, ReqAGA, NoKbd;2097152;58;59;0
DeathMask.lha;DeathMaskHD\DeathMaskECS.slave;DeathMask.lha_DeathMaskECS.slave.txt;Death Mask ECS;1995 Alternative;932;10;Disk, NoError, EmulTrap, NoKbd;1048576;58;59;0
DeathOrGlory.lha;DeathOrGlory-install\DeathOrGlory.slave;DeathOrGlory.lha_DeathOrGlory.slave.txt;Death or Glory;1994 Software 2000;524;10;Disk, NoError;524288;58;59;524288
DeathSword.lha;DeathSwordHD\DeathSword.slave;DeathSword.lha_DeathSword.slave.txt;Death Sword;1988 Palace/Epyx;5560;16;NoError, EmulPriv, Examine;524288;0;5d;262144
DeathTrap.lha;DeathTrap_Install\DeathTrap.slave;DeathTrap.lha_DeathTrap.slave.txt;Death Trap;1990 Anco;1188;10;NoError, EmulTrap;524288;0;59;0
Debut.lha;DebutHD\Debut.slave;Debut.lha_Debut.slave.txt;D?but: Planet Simulation;1990 Pandora;1808;17;NoError, ClearMem;438272;0;5d;311296
Deconstruction.lha;DeconstructionHD\Deconstruction.Slave;Deconstruction.lha_Deconstruction.Slave.txt;Deconstruction;1994-98 Brain Logo;4516;16;NoError, EmulTrap, Req68020, EmulPriv, Examine;2097152;0;59;524288
DeepCore.lha;DeepCore Install\DeepCore.Slave;DeepCore.lha_DeepCore.Slave.txt;Deep Core;1993 ICE;2120;10;Disk, NoError, EmulTrap;1044480;0;5f;0
DeepSpace.lha;DeepSpaceHD\DeepSpace.slave;DeepSpace.lha_DeepSpace.slave.txt;Deep Space;1986 Psygnosis;756;10;NoError, EmulTrap;528384;0;59;0
Defender.lha;DefenderHD\Defender.slave;Defender.lha_Defender.slave.txt;Defender;1994 Giles.F.McArdell;4812;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;524288
Defender2.lha;Defender2HD\Defender2.slave;Defender2.lha_Defender2.slave.txt;Defender 2;1990 Arc;1628;10;NoError, EmulTrap, NoKbd;524288;0;59;4096
DefenderOfTheCrown.lha;DefenderOfTheCrownHD\DefenderOfTheCrown.slave;DefenderOfTheCrown.lha_DefenderOfTheCrown.slave.txt;Defender Of The Crown;1986 Cinemaware/Master Designer Software;5096;16;NoError, EmulPriv, Examine;524288;0;5d;524288
DefenderOfTheCrown.lha;DefenderOfTheCrownHD\DefenderOfTheCrownCDTV.slave;DefenderOfTheCrown.lha_DefenderOfTheCrownCDTV.slave.txt;Defender Of The Crown CDTV;1985-1989 Master Designer Software;4712;16;NoError, EmulPriv, Examine;524288;0;5d;786432
DefenderOfTheCrown2.lha;DefenderOfTheCrown2HD\DefenderOfTheCrown2.slave;DefenderOfTheCrown2.lha_DefenderOfTheCrown2.slave.txt;Defender Of The Crown 2 CD??/CDTV;1993 Commodore Electronics;5540;16;NoError, Req68020, EmulPriv, Examine;1048576;0;5d;1048576
DefendersOfTheEarth.lha;DOE Install\DefendersOfTheEarth.slave;DefendersOfTheEarth.lha_DefendersOfTheEarth.slave.txt;Defenders Of The Earth;Enigma Variations;3140;17;NoError, EmulTrap, ClearMem;524288;58;59;0
Deflektor.lha;Deflektor\deflektor.slave;Deflektor.lha_deflektor.slave.txt;Deflektor;1988 Gremlin;796;10;Disk, NoError, EmulTrap;524288;5c;5d;0
Deflektor.lha;Deflektor\deflektor.slave.0608;Deflektor.lha_deflektor.slave.0608.txt;;;732;4;Disk, NoError, EmulTrap;524288;5c;5d;
DejaVu.lha;DejaVuHD\DejaVu.slave;DejaVu.lha_DejaVu.slave.txt;D?j? Vu: A Nightmare Comes True!!;1986 Mindscape;4312;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
DejaVu2.lha;DejaVuIIHD\DejaVuII.slave;DejaVu2.lha_DejaVuII.slave.txt;D?j? Vu II: Lost in Las Vegas!!;1989 Mindscape;4368;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;327680
Deliverance.lha;DeliveranceHD\Deliverance.slave;Deliverance.lha_Deliverance.slave.txt;Deliverance;1990 21st Century Entertainment;1440;13;NoError, EmulTrap, ClearMem;1048576;0;59;0
DeltaCommandArcadia.lha;DeltaCommandArcad Install\DeltaCommandArcadia.slave;DeltaCommandArcadia.lha_DeltaCommandArcadia.slave.txt;Delta Command (Arcadia);1989 Arcadia Systems;8516;16;NoError, EmulTrap, EmulPriv;524288;0;59;1458176
DeluxeGalaga.lha;DeluxeGalagaHd\DeluxeGalagaAga.Slave;DeluxeGalaga.lha_DeluxeGalagaAga.Slave.txt;Deluxe Galaga (AGA) v2.6;1995 Edgar M.Vigdal.;4860;16;NoError, Req68020, EmulPriv, Examine;2097152;0;59;1048576
DeluxeGalaga.lha;DeluxeGalagaHd\DeluxeGalagaEcs.Slave;DeluxeGalaga.lha_DeluxeGalagaEcs.Slave.txt;Deluxe Galaga (ECS) v2.6;1995 Edgar M.Vigdal.;4888;16;NoError, EmulPriv, Examine;1048576;0;59;786432
DeluxePacman.lha;DeluxePacmanHd\DeluxePacmanAga.Slave;DeluxePacman.lha_DeluxePacmanAga.Slave.txt;Deluxe Pacman (AGA) v1.6;1995 Edgar M.Vigdal.;4944;16;NoError, EmulTrap, Req68020, EmulPriv, Examine;1048576;0;59;1048576
DeluxePacman.lha;DeluxePacmanHd\DeluxePacmanEcs.Slave;DeluxePacman.lha_DeluxePacmanEcs.Slave.txt;Deluxe Pacman (ECS) v1.6;1995 Edgar M.Vigdal.;5016;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;786432
DemonBlue.lha;Demon Blue Install\DemonBlue.slave;DemonBlue.lha_DemonBlue.slave.txt;Demon Blue;1992 MicroValue;1476;10;NoError, EmulTrap, ClearMem;524288;58;59;0
Demoniak.lha;DemoniakHD\Demoniak.slave;Demoniak.lha_Demoniak.slave.txt;Demoniak;1991 Palace Software;4100;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
DemonsTomb.lha;DemonsTomb_Install\DemonsTomb.slave;DemonsTomb.lha_DemonsTomb.slave.txt;Demon;1989 Melbourne House;4632;17;NoError, EmulPriv, Examine;524288;0;59;262144
Denaris.lha;DenarisHD\Denaris.slave;Denaris.lha_Denaris.slave.txt;Denaris;1990 Factor 5;3456;10;Disk, NoError, EmulTrap;524288;0;59;0
Denjoy.lha;DenjoyHD\Denjoy.slave;Denjoy.lha_Denjoy.slave.txt;Denjoy;1991 Johannes Lipp;676;14;NoError, ClearMem;397312;0;59;131072
Dennis.lha;Dennis Install\DennisAGA.slave;Dennis.lha_DennisAGA.slave.txt;Dennis AGA;1993 Ocean;1744;10;NoError, EmulTrap, NoKbd, ClearMem;2097152;58;59;0
Dennis.lha;Dennis Install\DennisCD32.slave;Dennis.lha_DennisCD32.slave.txt;Dennis CD32;1994 Ocean;6076;16;NoError, Req68020, ReqAGA, EmulPriv, Examine;1310720;0;59;839680
Dennis.lha;Dennis Install\DennisECS.slave;Dennis.lha_DennisECS.slave.txt;Dennis ECS;1993 Ocean;1376;10;NoError, EmulTrap, NoKbd, ClearMem;1048576;58;59;0
DenverColors.lha;DenverColorsHd\DenverColors.Slave;DenverColors.lha_DenverColors.Slave.txt;Denver: Je d?couvre les couleurs;1990 Loriciel.;1608;16;NoError, EmulPriv, Examine;524288;0;59;262144
DesertStrike.lha;Desert Strike Install\DesertStrike.slave;DesertStrike.lha_DesertStrike.slave.txt;Desert Strike;1992 Electronic Arts;3784;10;NoError, EmulTrap, NoDivZero, ClearMem, EmulDivZero;1048576;0;5d;0
Destroyer.lha;DestroyerHD\Destroyer.slave;Destroyer.lha_Destroyer.slave.txt;Destroyer;1988 Epyx;4548;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
Detonator.lha;DetonatorHD\Detonator.slave;Detonator.lha_Detonator.slave.txt;Detonator;1987 Creative Vision;7856;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;327680
Detroit.lha;DetroitHD\DetroitAGA.slave;Detroit.lha_DetroitAGA.slave.txt;Detroit AGA;1994 Impressions;5208;16;NoError, ReqAGA, EmulPriv, ClearMem, Examine;917504;0;5d;1507328
Detroit.lha;DetroitHD\DetroitECS.slave;Detroit.lha_DetroitECS.slave.txt;Detroit ECS;1994 Impressions;4416;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;720896
Deuteros.lha;Deuteros Install\Deuteros.Slave;Deuteros.lha_Deuteros.Slave.txt;Deuteros;1991 Ian Bird;2260;14;Disk, NoError, EmulPriv;1048576;0;59;262144
DeviousDesigns.lha;DeviousDesignsHD\DeviousDesigns.slave;DeviousDesigns.lha_DeviousDesigns.slave.txt;Devious Designs;1991 Image Works;1388;17;NoError, EmulTrap, ClearMem;524288;0;59;0
DGeneration.lha;DGenerationHD\DGenerationAGA.slave;DGeneration.lha_DGenerationAGA.slave.txt;D/Generation (AGA);1993 Mindscape;3908;15;NoError, ReqAGA, EmulPriv, Examine;2093056;0;5d;1572864
DGeneration.lha;DGenerationHD\DGenerationCD32.slave;DGeneration.lha_DGenerationCD32.slave.txt;D/Generation (CD??);1993 Mindscape;5944;16;NoError, Req68020, EmulPriv, Examine;2093056;0;5d;1572864
DGeneration.lha;DGenerationHD\DGenerationECS.slave;DGeneration.lha_DGenerationECS.slave.txt;D/Generation (ECS);1993 Mindscape;3984;15;NoError, EmulPriv, Examine;524288;0;5d;786432
DickTracy.lha;Dick Tracy Install\DickTracy.slave;DickTracy.lha_DickTracy.slave.txt;Dick Tracy;1990 Titus;620;14;Disk, NoError, EmulTrap, ClearMem;524288;0;59;0
DickTracyAdv.lha;DickTracyADVHd\DickTracyADV.Slave;DickTracyAdv.lha_DickTracyADV.Slave.txt;Dick Tracy (Adventure);1992 Disney Software/TouchStone.;4268;16;NoError, EmulPriv, Examine;1048576;0;59;262144
DieDrachenVonLaas.lha;DieDrachenVonLaas_Install\DieDrachenVonLaas.slave;DieDrachenVonLaas.lha_DieDrachenVonLaas.slave.txt;Die Drachen von Laas;1991 Attic;4952;17;NoError, EmulPriv, Examine;524288;0;46;262144
DieHard2.lha;DieHard2Hd\DieHard2.slave;DieHard2.lha_DieHard2.slave.txt;Die Hard 2;1989 Grandslam;1252;14;NoError, EmulTrap;524288;0;5d;0
DieKathedrale.lha;DieKathedrale_Install\DieKathedrale.slave;DieKathedrale.lha_DieKathedrale.slave.txt;Die Kathedrale;1991 Software 2000;5032;17;NoError, EmulPriv, Examine;1048576;0;59;262144
Digger.lha;DiggerHD\Digger.slave;Digger.lha_Digger.slave.txt;Digger;1993 Justin Leck;928;10;NoError;327680;0;59;0
Diggers.lha;DiggersHd\Diggers.Slave;Diggers.lha_Diggers.Slave.txt;Diggers AGA/CD32 ;1993 Millenium;5796;16;NoError, EmulTrap, EmulPriv, Examine;2097152;0;59;524288
DimosQuest.lha;DimoSQuestHd\DimosQuest.slave;DimosQuest.lha_DimosQuest.slave.txt;Dimo;1993 Infernal Bytes/Boeder Software;1156;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;589824;0;5d;0
DinosaurDetectiveAgency.lha;DinosaurDetectiveAgencyHD\DinosaurDetectiveAgency.slave;DinosaurDetectiveAgency.lha_DinosaurDetectiveAgency.slave.txt;Dinosaur Detective Agency;1993 Alternative Software / Maximum Effect;1764;15;NoError, EmulTrap;524288;0;59;4096
DinoWars.lha;DinoWarsHD\DinoWars.slave;DinoWars.lha_DinoWars.slave.txt;DinoWars;1991 DigiTek;1656;14;NoError, ClearMem;524288;0;59;4096
DiosaDeCozumel.lha;DiosaDeCozumelHD\La Diosa De Cozumel.slave;DiosaDeCozumel.lha_La Diosa De Cozumel.slave.txt;La Diosa de Cozumel;1990 Aventuras AD;4492;16;NoError, EmulPriv, Examine;524288;0;59;262144
Disc.lha;DiscHd\Disc.slave;Disc.lha_Disc.slave.txt;Disc;1990 Loriciel ;456;13;NoError;589824;5f;5d;0
Discovery.lha;DiscoveryHD\Discovery.slave;Discovery.lha_Discovery.slave.txt;Discovery: In the steps of Columbus;1992 Impressions;840;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
DiscoveryMI.lha;Discovery_Install\Discovery.slave;DiscoveryMI.lha_Discovery.slave.txt;Discovery;1986 Micro Illusions;4948;16;NoError, EmulPriv, Examine;524288;0;59;262144
DisposableHero.lha;DisposableHeroHd\DisposableHero-fast.slave;DisposableHero.lha_DisposableHero-fast.slave.txt;Disposable Hero - fast- (disks version);1994 EUPHORIA ;2404;13;NoError, EmulTrap, ClearMem;524288;5f;5d;524288
DisposableHero.lha;DisposableHeroHd\DisposableHero.slave;DisposableHero.lha_DisposableHero.slave.txt;Disposable Hero (disks version) ;1994 EUPHORIA ;2468;13;NoError, EmulTrap, ClearMem;1048576;5f;5d;0
