"Year";"Url";"Id";"License";"Languages";"Disks";"Players";"Name";"Publisher";"Path";"Hardware";"Genre"
"1994";"http://www.lemonamiga.com/games/details.php?id=1400";"1400";"Commercial";"English,German,French";"3";;"FIFA International Soccer";"Electronic Arts";"f\fifa-international-soccer";"OCS,ECS";"Sports - Football/Soccer"
"1990";"http://www.lemonamiga.com/games/details.php?id=1401";"1401";"Commercial";"English,French";"2";"1 Only";"Fighter Bomber";"Activision";"f\fighter-bomber";"OCS,ECS";"Simulation - Flight"
"1991";"http://www.lemonamiga.com/games/details.php?id=2389";"2389";"Commercial";"English,German,French,Italian,Spanish";"1";"1 Only";"Fighter Command";"Impressions";"f\fighter-command";"OCS,ECS";"Strategy - Miscellaneous"
"1996";"http://www.lemonamiga.com/games/details.php?id=1179";"1179";"Commercial";"English,German,Italian";"5";"1 or 2, Simultaneous";"Fightin' Spirit";"neo Software Produktions";"f\fightin-spirit-aga";"AGA";
"1996";"http://www.lemonamiga.com/games/details.php?id=3247";"3247";"Commercial";"English,German,Italian";"5";"1 or 2, Simultaneous";"Fightin' Spirit";"neo Software Produktions";"f\fightin-spirit";"OCS,ECS";
"1996";"http://www.lemonamiga.com/games/details.php?id=1953";"1953";"Commercial";"English,German,Italian";;"1 or 2, Simultaneous";"Fightin' Spirit";"neo Software Produktions";"f\fightin-spirit-cd32";"CD32";
"1989";"http://www.lemonamiga.com/games/details.php?id=404";"404";"Commercial";"English";"1";"1 or 2, Simultaneous";"Fighting Soccer";"Activision";"f\fighting-soccer";"OCS";"Sports - Football/Soccer"
"1988";"http://www.lemonamiga.com/games/details.php?id=405";"405";"Commercial";"English";"1";"1 Only";"Final Assault";"Epyx";"f\final-assault";"OCS";"Sports - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=2390";"2390";"Commercial";"English";"1";"1 Only";"Final Battle, The";"Personal Software Services (PSS)";"f\final-battle-the";"OCS";"Adventure - Point and Click"
"1991";"http://www.lemonamiga.com/games/details.php?id=406";"406";"Commercial";"English";"1";"1 or 2, Simultaneous";"Final Blow";"Storm";"f\final-blow";"OCS,ECS";"Sports - Boxing"
"1989";"http://www.lemonamiga.com/games/details.php?id=1748";"1748";"Commercial";"English";"1";"1 Only";"Final Command";"Ubi Soft";"f\final-command";"OCS";"Adventure - Point and Click"
"1990";"http://www.lemonamiga.com/games/details.php?id=408";"408";"Commercial";"English";"1";"1 Only";"Final Conflict, The";"Impressions";"f\final-conflict-the";"OCS";"Strategy - War"
"1989";"http://www.lemonamiga.com/games/details.php?id=2110";"2110";"Commercial";"English";"2";"1 Only";"Final Countdown";"Demonware";"f\final-countdown";"OCS";"Platformer - Scrolling Screen"
"1991";"http://www.lemonamiga.com/games/details.php?id=409";"409";"Commercial";"English";"2";"1 or 2, Simultaneous";"Final Fight";"US Gold";"f\final-fight";"OCS,ECS";
"1996";"http://www.lemonamiga.com/games/details.php?id=2876";"2876";"Commercial";"English";;"1 Only";"Final Gate, The";"Alternative Software";"f\final-gate-the-cd32";"CD32";
"1988";"http://www.lemonamiga.com/games/details.php?id=2391";"2391";"Commercial";"English";"1";"1 Only";"Final Mission, The";"reLINE Software";"f\final-mission-the";"OCS";"Platformer - Multi Screen"
"1997";"http://www.lemonamiga.com/games/details.php?id=1601";"1601";"Commercial";"English,German,Italian,Spanish,Danish,Norwegian,Finnish";;"1 Only";"Final Odyssey: Theseus verses the Minotaur";"Vulcan Software";"f\final-odyssey-theseus-verses-the-minotaur-aga";"ECS,AGA,CD-ROM";"Adventure - Miscellaneous"
"1987";"http://www.lemonamiga.com/games/details.php?id=3300";"3300";"Commercial";"English";"1";"1 Only";"Final Trip, The";"Softgang";"f\final-trip-the";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=2111";"2111";"Commercial";"English";"1";"1 or 2, Simultaneous";"Fire & Forget";"Titus Software";"f\fire-forget";"OCS";
"1990";"http://www.lemonamiga.com/games/details.php?id=1305";"1305";"Commercial";"English";"1";"1 Only";"Fire & Forget II: The Death Convoy";"Titus Software";"f\fire-forget-ii-the-death-convoy";"OCS,ECS";
"1990";"http://www.lemonamiga.com/games/details.php?id=410";"410";"Commercial";"English";"1";"1 Only";"Fire and Brimstone";"MicroProse Software";"f\fire-and-brimstone";"OCS";"Platformer - Scrolling Screen"
"1992";"http://www.lemonamiga.com/games/details.php?id=1749";"1749";"Commercial";"English";"2";"1 Only";"Fire and Ice";"Renegade";"f\fire-and-ice";"OCS,ECS";"Platformer - Scrolling Screen"
"1994";"http://www.lemonamiga.com/games/details.php?id=545";"545";"Commercial";"English";;"1 Only";"Fire and Ice";"Renegade";"f\fire-and-ice-cd32";"CD32";"Platformer - Scrolling Screen"
"1992";"http://www.lemonamiga.com/games/details.php?id=2996";"2996";"Coverdisk";"English";"1";"1 Only";"Fire and Ice Christmas Special Edition";"Amiga Power";"f\fire-and-ice-christmas-special-edition";"OCS,ECS";"Platformer - Scrolling Screen"
"1994";"http://www.lemonamiga.com/games/details.php?id=527";"527";"Commercial";"English";;"1 Only";"Fire Force";"ICE";"f\fire-force-cd32";"CD32";
"1992";"http://www.lemonamiga.com/games/details.php?id=1750";"1750";"Commercial";"English";"2";"1 Only";"Fire Force";"ICE";"f\fire-force";"OCS,ECS";
"1989";"http://www.lemonamiga.com/games/details.php?id=2393";"2393";"Commercial";"English";"1";"1 Only";"Fire!";"New Deal Productions";"f\fire";"OCS";
"1993";"http://www.lemonamiga.com/games/details.php?id=2093";"2093";"Commercial";"English";"1";"1 Only";"Firehawk";"Codemasters";"f\firehawk";"OCS,ECS";
"1988";"http://www.lemonamiga.com/games/details.php?id=411";"411";"Commercial";"English";"1";"1 or 2, Simultaneous";"Firepower";"MicroIllusions";"f\firepower";"OCS";
"1991";"http://www.lemonamiga.com/games/details.php?id=2394";"2394";"Commercial";"English";"1";"1 Only";"Firestar";"Trojan Software";"f\firestar";"OCS,ECS";
"1991";"http://www.lemonamiga.com/games/details.php?id=2395";"2395";"Commercial";"English";"2";"1 or 2";"FireTeam 2200";"R.A.W. Entertainment";"f\fireteam-2200";"OCS,ECS";"Strategy - War"
"1988";"http://www.lemonamiga.com/games/details.php?id=2392";"2392";"Commercial";"English";"1";"1 or 2";"Firezone";"Personal Software Services (PSS)";"f\firezone";"OCS";"Strategy - War"
"1990";"http://www.lemonamiga.com/games/details.php?id=412";"412";"Commercial";"English";"1";"1 Only";"First Contact";"Rainbird";"f\first-contact";"OCS";
"1989";"http://www.lemonamiga.com/games/details.php?id=2131";"2131";"Commercial";"English";"1";"1 to 4";"First Person Pinball";"Tynesoft";"f\first-person-pinball";"OCS";"Arcade - Pinball"
"1991";"http://www.lemonamiga.com/games/details.php?id=1227";"1227";"Commercial";"English";"2";"1 Only";"First Samurai, The";"Image Works";"f\first-samurai-the";"OCS,ECS";"Platformer - Scrolling Screen"
"1988";"http://www.lemonamiga.com/games/details.php?id=413";"413";"Commercial";"English";"1";"1 Only";"Fish!";"Rainbird";"f\fish";"OCS";"Adventure - Graphics/Text"
"1993";"http://www.lemonamiga.com/games/details.php?id=2112";"2112";"Commercial";"English";"1";"1 or 2, Simultaneous";"Fist Fighter";"Zeppelin Games";"f\fist-fighter";"OCS,ECS";
"1998";"http://www.lemonamiga.com/games/details.php?id=2396";"2396";"Commercial";"English";"2";;"Five-A-Side Soccer";"(unknown)";"f\five-a-side-soccer";"OCS,ECS";"Sports - Football/Soccer"
"1994";"http://www.lemonamiga.com/games/details.php?id=3301";"3301";"Commercial";"German";"2";"1 Only";"Flamingo Tours";"Kaiko";"f\flamingo-tours";"OCS,ECS";"Strategy - Company"
"1993";"http://www.lemonamiga.com/games/details.php?id=414";"414";"Commercial";"English";"4";"1 Only";"Flashback";"US Gold";"f\flashback";"OCS,ECS";"Adventure - Arcade 2D"
"1993";"http://www.lemonamiga.com/games/details.php?id=2397";"2397";"Commercial";"German";"4";"1 Only";"Flies: Attack on Earth";"Rainbow Arts";"f\flies-attack-on-earth";"OCS,ECS";"Adventure - Point and Click"
"1995";"http://www.lemonamiga.com/games/details.php?id=415";"415";"Commercial";"English,German,French,Italian";"11";"1 Only";"Flight of the Amazon Queen";"Renegade";"f\flight-of-the-amazon-queen";"OCS,ECS";"Adventure - Point and Click"
"1991";"http://www.lemonamiga.com/games/details.php?id=416";"416";"Commercial";"English";"2";"1 Only";"Flight of the Intruder";"Mirrorsoft";"f\flight-of-the-intruder";"OCS,ECS";"Simulation - Flight"
"1987";"http://www.lemonamiga.com/games/details.php?id=2406";"2406";"Commercial";"English";"1";"1 Only";"Flight Path 737";"Anco";"f\flight-path-737";"OCS";"Simulation - Flight"
"1988";"http://www.lemonamiga.com/games/details.php?id=417";"417";"Commercial";"English";"1";;"Flight Simulator II";"subLOGIC";"f\flight-simulator-ii";"OCS";"Simulation - Flight"
"1990";"http://www.lemonamiga.com/games/details.php?id=418";"418";"Commercial";"English";"1";"1 Only";"Flimbo's Quest";"System 3";"f\flimbos-quest";"OCS";"Platformer - Scrolling Screen"
"1989";"http://www.lemonamiga.com/games/details.php?id=1306";"1306";"Commercial";"English";"1";"1 Only";"Flintstones, The";"Grandslam";"f\flintstones-the";"OCS";"Arcade - Miscellaneous"
"1987";"http://www.lemonamiga.com/games/details.php?id=3288";"3288";"Commercial";"English";"1";"1 Only";"Flip Flop";"Kingsoft";"f\flip-flop";"OCS";"Board - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=2113";"2113";"Commercial";"English";"1";"1 or 2, Simultaneous";"Flip-it & Magnose: Water Carriers from Mars";"Image Works";"f\flip-it-magnose-water-carriers-from-mars";"OCS,ECS";"Platformer - Single Screen"
"1988";"http://www.lemonamiga.com/games/details.php?id=2407";"2407";"Commercial";"English";"1";"1 Only";"Flippit";"Splash";"f\flippit";"OCS";"Brain - Puzzle"
"1990";"http://www.lemonamiga.com/games/details.php?id=419";"419";"Commercial";"English,German,French,Italian";"1";"1 Only";"Flood";"Electronic Arts";"f\flood";"OCS";"Platformer - Scrolling Screen"
"1992";"http://www.lemonamiga.com/games/details.php?id=1402";"1402";"Commercial";"English";"2";"1 Only";"Floor 13";"Virgin Games";"f\floor-13";"OCS,ECS";"Adventure - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=2114";"2114";"Commercial";"English";"1";"1 Only";"Fly Fighter";"Digital Magic Software";"f\fly-fighter";"OCS";"Platformer - Scrolling Screen"
"1993";"http://www.lemonamiga.com/games/details.php?id=1751";"1751";"Commercial";"English";"2";"1 Only";"Fly Harder";"Starbyte Software";"f\fly-harder";"OCS,ECS";
"1994";"http://www.lemonamiga.com/games/details.php?id=2875";"2875";"Commercial";"English";;"1 Only";"Fly Harder";"Buzz";"f\fly-harder-cd32";"CD32";
"1997";"http://www.lemonamiga.com/games/details.php?id=1607";"1607";"Commercial";"English";;"1 to 4";"Flyin' High";"APC&TCP";"f\flyin-high-aga";"AGA,CD-ROM";"Racing - Cars"
"1988";"http://www.lemonamiga.com/games/details.php?id=1307";"1307";"Commercial";"English";"1";"1 Only";"Flying Shark";"Firebird";"f\flying-shark";"OCS";
"1990";"http://www.lemonamiga.com/games/details.php?id=2399";"2399";"Commercial";"English";"2";"1 Only";"Fool's Errand, The";"Miles Computing";"f\fools-errand-the";"OCS";"Brain - Puzzle"
"1992";"http://www.lemonamiga.com/games/details.php?id=420";"420";"Commercial";"English,German,French,Italian";"1";"1 or 2, Simultaneous";"Football Champ";"Simulmondo";"f\football-champ";"OCS,ECS";"Sports - Football/Soccer"
"1988";"http://www.lemonamiga.com/games/details.php?id=3255";"3255";"Commercial";"English";"1";"1 Only";"Football Director II";"D&H Games";"f\football-director-ii";"OCS";"Sports - Football/Soccer"
"1991";"http://www.lemonamiga.com/games/details.php?id=3254";"3254";"Commercial";"English,German,French,Italian,Spanish";"1";"1 Only";"Football Director II v2";"D&H Games";"f\football-director-ii-v2";"OCS,ECS";"Sports - Football/Soccer"
"1994";"http://www.lemonamiga.com/games/details.php?id=2403";"2403";"Commercial";"English";"3";"1 or 2, Simultaneous";"Football Glory";"Black Legend";"f\football-glory-aga";"AGA";"Sports - Football/Soccer"
"1990";"http://www.lemonamiga.com/games/details.php?id=3249";"3249";"Commercial";"English";"1";"1 Only";"Football Manager";"Prism Leisure";"f\football-manager";"OCS";"Sports - Football/Soccer"
"1988";"http://www.lemonamiga.com/games/details.php?id=1308";"1308";"Commercial";"English";"1";"1 Only";"Football Manager 2";"Prism Leisure";"f\football-manager-2";"OCS";"Sports - Football/Soccer"
"1990";"http://www.lemonamiga.com/games/details.php?id=2405";"2405";"Commercial";"English";"1";"1 Only";"Football Manager: World Cup Edition";"Prism Leisure";"f\football-manager-world-cup-edition";"OCS";"Sports - Football/Soccer"
"1991";"http://www.lemonamiga.com/games/details.php?id=3602";"3602";"Commercial";"English";"1";"1 to 4";"Football Masters V2.08";"ESP Software";"f\football-masters-v208";"OCS,ECS";"Sports - Football/Soccer"
"1989";"http://www.lemonamiga.com/games/details.php?id=421";"421";"Commercial";"English";"1";"1 Only";"Footballer of the Year 2";"Gremlin Graphics";"f\footballer-of-the-year-2";"OCS";"Sports - Football/Soccer"
"1988";"http://www.lemonamiga.com/games/details.php?id=2400";"2400";"Commercial";"English";"1";"1 or 2, Simultaneous";"FootMan";"TopDown Development";"f\footman";"OCS";"Arcade - Pac-Man"
"1995";"http://www.lemonamiga.com/games/details.php?id=3685";"3685";"Commercial";"Polish";"2";"1 Only";"Forest Dumb";"L.K. Avalon";"f\forest-dumb";"OCS,ECS";"Platformer - Scrolling Screen"
"1998";"http://www.lemonamiga.com/games/details.php?id=2212";"2212";"Commercial";"English";"2";"1 Only";"Forest Dumb Forever";"APC&TCP";"f\forest-dumb-forever";"OCS,ECS";"Platformer - Scrolling Screen"
"1989";"http://www.lemonamiga.com/games/details.php?id=422";"422";"Commercial";"English";"2";"1 or 2, Simultaneous";"Forgotten Worlds";"US Gold";"f\forgotten-worlds";"OCS";
"1991";"http://www.lemonamiga.com/games/details.php?id=423";"423";"Commercial";"English";"1";"1 or 2";"Formula 1 3D";"Simulmondo";"f\formula-1-3d";"OCS,ECS";"Sports - Formula One"
"1991";"http://www.lemonamiga.com/games/details.php?id=389";"389";"Commercial";"English";"4";;"Formula One Grand Prix";"MicroProse Software";"f\formula-one-grand-prix";"OCS,ECS";"Sports - Formula One"
"1991";"http://www.lemonamiga.com/games/details.php?id=424";"424";"Commercial";"English,German,French,Italian,Spanish";"1";"1 Only";"Fort Apache";"Impressions";"f\fort-apache";"OCS,ECS";"Strategy - War"
"1987";"http://www.lemonamiga.com/games/details.php?id=2401";"2401";"Commercial";"English";"1";"1 Only";"Fortress Underground";"Kingsoft";"f\fortress-underground";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=1752";"1752";"Commercial";"English";"1";;"Foundation's Waste";"Exocet Software";"f\foundations-waste";"OCS";
"2000";"http://www.lemonamiga.com/games/details.php?id=2346";"2346";"Commercial";"English,German,French,Italian,Spanish,Dutch,Danish,Finnish,Portuguese,Catalan,Slovak,Swedish";;"1 Only";"Foundation: Gold";"Epic Marketing";"f\foundation-gold-aga";"AGA,RTG,CD-ROM";"Strategy - Miscellaneous"
"1991";"http://www.lemonamiga.com/games/details.php?id=3498";"3498";"Commercial";"English";"1";"1 Only";"Fraction Goblins";"Coombe Valley Software";"f\fraction-goblins";"OCS,ECS";"Adventure - Graphics/Text"
"1988";"http://www.lemonamiga.com/games/details.php?id=3509";"3509";"Commercial";"Italian";"1";"1 or 2, Simultaneous";"Franco Baresi World Cup Kick Off";"Anco";"f\franco-baresi-world-cup-kick-off";"OCS";"Sports - Football/Soccer"
"1991";"http://www.lemonamiga.com/games/details.php?id=3510";"3510";"Commercial";"Italian";"1";"1 or 2, Simultaneous";"Franco Girardelli Hockey";"Aurea";"f\franco-girardelli-hockey";"OCS";"Sports - Ice Hockey"
"1992";"http://www.lemonamiga.com/games/details.php?id=425";"425";"Commercial";"English";"1";"1 Only";"Frankenstein";"Zeppelin Games";"f\frankenstein";"OCS,ECS";"Platformer - Multi Screen"
"1994";"http://www.lemonamiga.com/games/details.php?id=2722";"2722";"Commercial";"Polish";"3";"1 Only";"Franko: The Crazy Revenge!";"Mirage";"f\franko-the-crazy-revenge";"OCS,ECS";
"1990";"http://www.lemonamiga.com/games/details.php?id=2244";"2244";"Commercial";"English";"1";"1 Only";"Frantic Freddie";"(unknown)";"f\frantic-freddie";"OCS";
"1993";"http://www.lemonamiga.com/games/details.php?id=2402";"2402";"Commercial";"English";"1";"1 Only";"Freak Out";"Parsec Software";"f\freak-out";"OCS,ECS";"Brain - Puzzle"
"1989";"http://www.lemonamiga.com/games/details.php?id=1309";"1309";"Commercial";"English,Spanish";"1";"1 Only";"Freddy Hardest in South Manhattan";"Dinamic Software";"f\freddy-hardest-in-south-manhattan";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=2404";"2404";"Commercial";"English";"1";"1 Only";"Freedom: Rebels in the Darkness";"Coktel Vision";"f\freedom-rebels-in-the-darkness";"OCS";"Adventure - Miscellaneous"
"1991";"http://www.lemonamiga.com/games/details.php?id=426";"426";"Commercial";"English";"2";"1 or 2, Simultaneous";"Frenetic";"Core Design";"f\frenetic";"OCS,ECS";
"1995";"http://www.lemonamiga.com/games/details.php?id=2010";"2010";"Shareware";"English";"1";"1 or 2";"Friday Night Pool";"The One Amiga";"f\friday-night-pool";"OCS,ECS";"Sports - Snooker/Pool"
"1988";"http://www.lemonamiga.com/games/details.php?id=427";"427";"Commercial";"English";"1";"1 Only";"Fright Night";"Microdeal";"f\fright-night";"OCS";"Adventure - Miscellaneous"
"1993";"http://www.lemonamiga.com/games/details.php?id=1782";"1782";"Commercial";"English";"2";"1 Only";"Frontier: Elite II";"Gametek";"f\frontier-elite-ii";"OCS,ECS";"Simulation - Space"
"1993";"http://www.lemonamiga.com/games/details.php?id=603";"603";"Commercial";"English";;"1 Only";"Frontier: Elite II";"Gametek";"f\frontier-elite-ii-cd32";"CD32";"Simulation - Space"
"1989";"http://www.lemonamiga.com/games/details.php?id=2408";"2408";"Commercial";"English";"1";"1 Only";"Frontline";"Cases Computer Simulations";"f\frontline";"OCS";"Strategy - War"
"1988";"http://www.lemonamiga.com/games/details.php?id=1447";"1447";"Commercial";"English";"1";"1 Only";"Frost Byte";"Mikro-Gen";"f\frost-byte";"OCS";"Platformer - Multi Screen"
"1990";"http://www.lemonamiga.com/games/details.php?id=2121";"2121";"Commercial";"English";"1";"1 Only";"Fruit Machine";"Byte Back";"f\fruit-machine";"OCS";"Gambling - Slot Machine"
"1989";"http://www.lemonamiga.com/games/details.php?id=2758";"2758";"Commercial";"German";"1";"1 Only";"Fugger";"Bomico";"f\fugger";"OCS";"Miscellaneous - (unknown)"
"1991";"http://www.lemonamiga.com/games/details.php?id=428";"428";"Commercial";"English";"2";"1 or 2, Simultaneous";"Full Contact";"Team 17";"f\full-contact";"OCS";"Sports - Fighting"
