"WhdloadSlaveFlags";"WhdloadSize";"WhdloadSlaveFilePath";"ReadmeAppliesTo";"WhdloadSlaveExecInstall";"WhdloadName";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveBaseMemSize";"WhdloadPath";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"Disk, NoError";"1812824";"S\SpringMelodies\SpringMelodies.slave";"Spring Melodies ? 1992 Anarchy (2 disks)";"0";"SpringMelodies";"Spring Melodies";"1992 Anarchy";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SpringMelodies";"OCS/ECS";"";"";"";"";"";"spring melodies anarchy"
"NoError, EmulTrap";"926144";"S\Stag1\Stag1.slave";"Stag Series by BnK (c) 19??.";"0";"Stag1";"Stag Series";"Bnk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Stag1";"OCS/ECS";"";"";"";"";"";"stag 1 series bnk"
"NoError, EmulTrap";"926144";"S\Stag2\Stag2.slave";"Stag Series by BnK (c) 19??.";"0";"Stag2";"Stag Series";"Bnk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Stag2";"OCS/ECS";"";"";"";"";"";"stag 2 the bnk team"
"NoError, EmulTrap";"926144";"S\Stag3\Stag3.slave";"Stag Series by BnK (c) 19??.";"0";"Stag3";"Stag Series";"Bnk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Stag3";"OCS/ECS";"";"";"";"";"";"stag 3 series bnk"
"NoError, EmulTrap";"926144";"S\Stag4\Stag4.slave";"Stag Series by BnK (c) 19??.";"0";"Stag4";"Stag Series";"Bnk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Stag4";"OCS/ECS";"";"";"";"";"";"stag 4 series bnk"
"NoError, EmulTrap";"926144";"S\Stag5\Stag5.slave";"Stag Series by BnK (c) 19??.";"0";"Stag5";"Stag Series";"Bnk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Stag5";"OCS/ECS";"";"";"";"";"";"stag 5 series bnk"
"NoError, EmulTrap";"926144";"S\Stag6\Stag6.slave";"Stag Series by BnK (c) 19??.";"0";"Stag6";"Stag Series";"Bnk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Stag6";"OCS/ECS";"";"";"";"";"";"stag 6 series bnk"
"NoError, EmulTrap";"926148";"S\StagExtra\StagExtra.slave";"Stag Series by BnK (c) 19??.";"0";"StagExtra";"Stag Series";"Bnk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"StagExtra";"OCS/ECS";"";"";"";"";"";"stag extra series bnk"
"NoError, EmulTrap";"6467943";"S\StagSeries\StagSeries.slave";"Stag Series by BnK (c) 19??.";"0";"StagSeries";"Stag Series";"Bnk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"StagSeries";"OCS/ECS";"";"";"";"";"";"stag series bnk"
"NoError, EmulTrap, ClearMem";"698285";"S\Stateline\Stateline.Slave";"Stateline ? 1992 Complex.";"0";"Stateline";"Stateline";"1992 Complex";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Stateline";"OCS/ECS";"";"";"";"";"";"stateline complex"
"Disk, NoError, EmulTrap";"918926";"S\StateOfTheArt\StateOfTheArt.Slave";"State of the Art (C) 1992 Spaceballs";"0";"StateOfTheArt";"State of the Art";"1992 Spaceballs";"1032192";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"StateOfTheArt";"OCS/ECS";"";"";"";"";"";"state of the art spaceballs"
"NoError, EmulTrap, NoDivZero, ClearMem";"463405";"S\StaticChaos\StaticChaos.Slave";"Static Chaos ? 1992 The Silents";"0";"StaticChaos";"Static Chaos";"1992 The Silents";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"StaticChaos";"OCS/ECS";"";"";"";"";"";"static chaos the silents"
"Disk";"910883";"S\StatusQuo\StatusQuoFast.Slave";"Status Quo from Mad Elks (1 disk).";"0";"StatusQuo";"Status Quo";"Mad Elks";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"StatusQuo";"OCS/ECS";"";"";"";"";"";"status quo mad elks"
"Disk";"910883";"S\StatusQuo\StatusQuo.Slave";"Status Quo from Mad Elks (1 disk).";"0";"StatusQuo";"Status Quo";"Mad Elks";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"StatusQuo";"OCS/ECS";"";"";"";"";"";"status quo mad elks"
"NoError, EmulTrap, ClearMem";"920805";"S\StereoSounds\StereoSounds.Slave";"Stereo Sounds ? 1991 Eon.";"0";"StereoSounds";"Stereo Sounds";"1991 Eon";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"StereoSounds";"OCS/ECS";"";"";"";"";"";"stereo sounds eon"
"NoError, EmulTrap, ClearMem";"693662";"S\SteveVizard\SteveVizard.Slave";"Steve Vizard ? 1990 Decay.";"0";"SteveVizard";"Steve Vizard";"1990 Decay";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SteveVizard";"OCS/ECS";"";"";"";"";"";"steve vizard decay"
"NoError, ClearMem";"566725";"S\StopFascism\StopFascism.Slave";"Stop Fascism ? 1993 Alcatraz & Interactive";"0";"StopFascism";"Stop Fascism";"1993 Alcatraz & Interactive";"393216";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"StopFascism";"OCS/ECS";"";"";"";"";"";"stop fascism alcatraz interactive"
"NoError, EmulTrap, ClearMem";"919364";"S\SubliminalVision\SubliminalVision.Slave";"Subliminal Vision ? 1991 Bass.";"0";"SubliminalVision";"Subliminal Vision";"1991 Bass";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SubliminalVision";"OCS/ECS";"";"";"";"";"";"subliminal vision bass"
"Disk, NoError, EmulTrap";"372836";"S\Substance\Substance.Slave";"Substance, ?1991 Quartex";"0";"Substance";"- Substance -";"1991 Alliance Design / Quartex";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Substance";"OCS/ECS";"";"";"";"";"";"substance alliance design quartex"
"NoError, EmulTrap";"919610";"S\SubtleShades\SubtleShades.Slave";"Subtle Shades ? 1993 Nuance - 1 disk";"0";"SubtleShades";"Subtle Shades";"1993 Nuance";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SubtleShades";"OCS/ECS";"";"";"";"";"";"subtle shades nuance"
"NoError, EmulTrap, ClearMem";"125223";"S\SunsetGlow\SunsetGlow.Slave";"Sunset Glow ? 1988 Thrust.";"0";"SunsetGlow";"Sunset Glow";"1988 Thrust";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SunsetGlow";"OCS/ECS";"";"";"";"";"";"sunset glow thrust"
"NoError";"922626";"S\SweetMusic\SweetMusic.slave";"Sweet Music music disk by Crusaders (c) 1990 - 1 disk.";"0";"SweetMusic";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SweetMusic";"OCS/ECS";"";"";"";"";"";"sweet music"
"NoError, EmulTrap";"950423";"S\SweetRevenge\SweetRevenge.Slave";"Sweet Revenge (c) 1992 Decay - 1 disk.";"0";"SweetRevenge";"Sweet Revenge";"1992 Decay";"933888";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SweetRevenge";"OCS/ECS";"";"";"";"";"";"sweet revenge decay"
"Disk, NoError, EmulTrap";"915677";"S\SwelteringForest\SwelteringForest.Slave";"Sweltering Forest ? 1993/94 Apocalypse Bay - 1 disk";"0";"SwelteringForest";"Sweltering Forest";"1993/94 Apocalypse Bay ";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SwelteringForest";"OCS/ECS";"";"";"";"";"";"sweltering forest apocalypse bay"
"NoError, EmulTrap, ClearMem";"134356";"S\Synthesis\Synthesis.Slave";"Synthesis ? 1990 Underground";"0";"Synthesis";"Synthesis";"1990 Underground";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Synthesis";"OCS/ECS";"";"";"";"";"";"synthesis"
"NoError, EmulTrap, ClearMem";"870197";"S\SyntheticVibes\SyntheticVibes.Slave";"Synthetic Vibes 1991 Quartz.";"0";"SyntheticVibes";"Synthetic Vibes";"1991 Quartz";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SyntheticVibes";"OCS/ECS";"";"";"";"";"";"synthetic vibes quartz"
"NoError";"920307";"S\SystemViolation\SystemViolation.Slave";"System Violation ? 1991 Anarchy - 1 disk";"0";"SystemViolation";"System Violation";"1991 Anarchy";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"SystemViolation";"OCS/ECS";"";"";"";"";"";"system violation anarchy"
"NoError, EmulTrap, ClearMem";"397581";"T\Tag\Tag.Slave";"Tag ? 1993 Jetset & Skid Row.";"0";"Tag";"Tag";"1993 Jetset & Skid Row";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Tag";"OCS/ECS";"";"";"";"";"";"tag jetset skid row"
"NoError, EmulTrap, ClearMem";"1821342";"T\TaylorDayneTITMH\TaylorDayneTITMH.Slave";"Tell It To My Heart ? 1999 Algotech Software.";"0";"TaylorDayneTITMH";"Taylor Dayne - Tell It to My Heart";"1999 Algotech Software";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TaylorDayneTITMH";"OCS/ECS";"";"";"";"";"";"taylor dayne tell it to my heart algotech software"
"NoError, EmulTrap, ClearMem";"3629243";"T\Teatime\Teatime.Slave";"The Long Dark Teatime Of The Soul ? 1992 LSD.";"0";"Teatime";"The Long Dark Teatime Of The Soul";"1992 LSD";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Teatime";"OCS/ECS";"";"";"";"";"";"teatime the long dark of soul lsd"
"Disk, NoError, EmulTrap";"914805";"T\TechnologicalDeath\TechnologicalDeath.slave";"Technological Death ? 1993 Mad Elks";"0";"TechnologicalDeath";"";"";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TechnologicalDeath";"OCS/ECS";"";"";"";"";"";"technological death"
"NoError, ClearMem";"922959";"T\Technomania\Technomania.Slave";"Technomania ? 1991 Shining 8";"0";"Technomania";"Technomania";"1991 Shining 8";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Technomania";"OCS/ECS";"";"";"";"";"";"technomania shining 8"
"NoError, ClearMem";"924790";"T\Technomania2\Technomania2.Slave";"Technomania 2 ? 1992 Shining 8";"0";"Technomania2";"Technomania 2";"1992 Shining 8";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Technomania2";"OCS/ECS";"";"";"";"";"";"technomania 2 shining 8"
"Disk, NoError, EmulTrap";"939601";"T\TechnoTrance\TechnoTrance.Slave";"Tehno Trance from Bastards (1 disk).";"0";"TechnoTrance";"Techno Trance";"Bastards";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TechnoTrance";"OCS/ECS";"";"";"";"";"";"techno trance 1 bastards"
"NoError";"930523";"T\TechnoTrance3\TechnoTrance3.Slave";"Techno Trance III ? Bastards - 1 disk";"0";"TechnoTrance3";"Techno Trance III";"Bastards";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TechnoTrance3";"OCS/ECS";"";"";"";"";"";"techno trance 3 bastards"
"NoError, EmulTrap, ClearMem";"925026";"T\TechnoWarrior\TechnoWarrior.Slave";"Techno Warrior ? 1992 LSD.";"0";"TechnoWarrior";"Techno Warrior";"1992 LSD";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TechnoWarrior";"OCS/ECS";"";"";"";"";"";"techno warrior lsd"
"NoError, EmulTrap, ClearMem";"921851";"T\Techtech\Techtech.Slave";"Techtech ? 1987 Sodan & Magician 42.";"0";"Techtech";"Techtech";"1987 Sodan & Magician 42";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Techtech";"OCS/ECS";"";"";"";"";"";"techtech sodan magician 42"
"NoError, EmulTrap, ClearMem";"919945";"T\Tekknobert\Tekknobert.Slave";"Tekknobert-The Final Collapse ? 1992 Wildfire.";"0";"Tekknobert";"Tekknobert-The Final Collapse";"1992 Wildfire";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Tekknobert";"OCS/ECS";"";"";"";"";"";"tekknobert the final collapse wildfire"
"NoError, EmulTrap, ClearMem";"836994";"T\TeraTunes\TeraTunes.Slave";"Tera Tunes Volume 1 ? 1989 The Giants.";"0";"TeraTunes";"Tera Tunes Volume 1";"1989 The Giants";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TeraTunes";"OCS/ECS";"";"";"";"";"";"tera tunes alpha flight"
"NoError, EmulTrap, ClearMem";"1096672";"T\TeraTunes2\TeraTunes2.Slave";"Tera Tunes 2 ? 1990 Team-X.";"0";"TeraTunes2";"Tera Tunes 2";"1990 Team-X";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TeraTunes2";"OCS/ECS";"";"";"";"";"";"tera tunes 2 team"
"NoError, ClearMem";"167664";"T\TerminalFuckup\TerminalFuckup.Slave";"Terminal Fuckup ? 1993 Sanity";"0";"TerminalFuckup";"Terminal Fuckup";"1993 Sanity";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TerminalFuckup";"OCS/ECS";"";"";"";"";"";"terminal fuckup sanity"
"Disk, EmulTrap";"1813610";"T\Terminator\Terminator.Slave";"Terminator by Status OK (2 disks).";"0";"Terminator";"Terminator";"Status O.K.";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Terminator";"OCS/ECS";"";"";"";"";"";"terminator status"
"NoError, EmulTrap, ClearMem";"921729";"T\Testament\Testament.Slave";"Testament 1992 Katharsis.";"0";"Testament";"Testament";"1992 Katharsis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Testament";"OCS/ECS";"";"";"";"";"";"testament katharsis"
"NoError, EmulTrap";"337609";"T\ThirdDimension\ThirdDimension.Slave";"3rd Dimension (c) 1990 Crytoburners - 1 file.";"0";"ThirdDimension";"Third Dimension";"1990 Cryptoburners";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"ThirdDimension";"OCS/ECS";"";"";"";"";"";"third dimension cryptoburners"
"NoError, EmulTrap, ClearMem";"792658";"T\TitanTrax\TitanTrax.slave";"Titan Trax #1 1989 Titanics.";"0";"TitanTrax";"Titan Trax #1";"1989 Titanics";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TitanTrax";"OCS/ECS";"";"";"";"";"";"titan trax 1 titanics"
"NoError, EmulTrap, ClearMem";"1191846";"T\TopKaraoke1\TopKaraoke1.Slave";"Top Karaoke #1 - Inspecteur Gadget ?1995 Saturne";"0";"TopKaraoke1";"Top Karaoke #1 - Inspecteur Gadget";"1995 Saturne";"1507328";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TopKaraoke1";"OCS/ECS";"";"";"";"";"";"top karaoke 1 inspecteur gadget saturne"
"NoError, EmulTrap, ClearMem";"1176462";"T\TopKaraoke2AGA\TopKaraoke2AGA.Slave";"Top Karaoke #2 - Albator ?1995 Saturne";"0";"TopKaraoke2AGA";"Top Karaoke #2 - Albator";"1995 Saturne";"1507328";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TopKaraoke2";"AGA";"";"";"";"";"";"top karaoke vol 2"
"NoError, EmulTrap, ClearMem";"1175849";"T\TopKaraoke2\TopKaraoke2.Slave";"Top Karaoke #2 - Albator ?1995 Saturne";"0";"TopKaraoke2";"Top Karaoke #2 - Albator";"1995 Saturne";"1507328";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TopKaraoke2";"OCS/ECS";"";"";"";"";"";"top karaoke vol 2"
"NoError, EmulTrap, ClearMem";"1507138";"T\TopKaraoke3AGA\TopKaraoke3AGA.Slave";"Top Karaoke #3 - Capitaine Flam ?1995 Saturne";"0";"TopKaraoke3AGA";"Top Karaoke #3 - Capitaine Flam";"1995 Saturne";"659456";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TopKaraoke3";"AGA";"";"";"";"";"";"top karaoke 3 aga capitaine flam saturne"
"NoError, EmulTrap, ClearMem";"1504523";"T\TopKaraoke3\TopKaraoke3.Slave";"Top Karaoke #3 - Capitaine Flam ?1995 Saturne";"0";"TopKaraoke3";"Top Karaoke #3 - Capitaine Flam";"1995 Saturne";"659456";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TopKaraoke3";"OCS/ECS";"";"";"";"";"";"top karaoke 3 capitaine flam saturne"
"NoError, EmulTrap, ClearMem";"1826400";"T\TotalKaos\TotalKaos.Slave";"Total Kaos ? 1992 LSD.";"0";"TotalKaos";"Total Kaos";"1992 LSD";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TotalKaos";"OCS/ECS";"";"";"";"";"";"total kaos lsd"
"NoError, EmulTrap, ClearMem";"449267";"T\ToxicZiemniak\ToxicZiemniak.Slave";"Toxic Ziemniak ? 1992 Alchemy.";"0";"ToxicZiemniak";"Toxic Ziemniak";"1992 Alchemy";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"ToxicZiemniak";"OCS/ECS";"";"";"";"";"";"toxic ziemniak alchemy"
"NoError, EmulTrap, ClearMem";"334337";"T\Trash\Trash.Slave";"Trash ? 1992 Digital";"0";"Trash";"Trash";"1992 Digital";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Trash";"OCS/ECS";"";"";"";"";"";"trash digital"
"NoError, ClearMem";"349148";"T\Trashcan\Trashcan.Slave";"Trashcan ? 1990 Wizzcat";"0";"Trashcan";"Trashcan";"1990 Wizzcat";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Trashcan";"OCS/ECS";"";"";"";"";"";"trashcan wizzcat"
"NoError, EmulTrap, ClearMem";"343940";"T\TropicalSunset\TropicalSunset.Slave";"Tropical Sunset ? 1990 The Silents.";"0";"TropicalSunset";"Tropical Sunset";"1990 The Silents";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TropicalSunset";"OCS/ECS";"";"";"";"";"";"tropical sunset the silents"
"NoError, EmulTrap, ClearMem";"2727843";"T\TuneDisk1\TuneDisk1.Slave";"Tune Disk #1 ? 1990 Concept";"0";"TuneDisk1";"Tune disk #1";"1990 Concept";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TuneDisk1";"OCS/ECS";"";"";"";"";"";"tune disk 1 concept"
"NoError, EmulTrap, ClearMem";"1825460";"T\TuneShow2\TuneShow2.Slave";"Tune Show 2 ? 1989 Prophets AG & The Acoustic Revolution.";"0";"TuneShow2";"Tune Show 2";"1989 Prophets AG & The Acoustic Revolution";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TuneShow2";"OCS/ECS";"";"";"";"";"";"tune show 2 prophets ag the acoustic revolution"
"NoError, EmulTrap, ClearMem";"2723301";"T\TuneShow3\TuneShow3.Slave";"Tuneshow III ? 1990 The Acoustic Revolution";"0";"TuneShow3";"Tuneshow III";"1990 The Acoustic Revolution";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TuneShow3";"OCS/ECS";"";"";"";"";"";"tune show 3 tuneshow the acoustic revolution"
"Disk, NoError";"911733";"T\Turmoil\Turmoil.slave";"Turmoil ? 1991 Sanity (1 disk)";"0";"Turmoil";"Turmoil";"1991 Sanity";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Turmoil";"OCS/ECS";"";"";"";"";"";"turmoil sanity"
"Disk, NoError";"908930";"T\TurricanMusicDisk\TurricanMusicDisk.slave";"Turrican MusicDisk ? 1991 Andromeda (1 disk)";"0";"TurricanMusicDisk";" Turrican Music-Disk ";"1991 Andromeda";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TurricanMusicDisk";"OCS/ECS";"";"";"";"";"";"turrican music disk andromeda"
"NoError, ClearMem";"244131";"T\TurricanMusicShow\TurricanMusicShow.Slave";"Turrican Music-Show ? 1990 Spreadpoint";"0";"TurricanMusicShow";"Turrican Music-Show";"1990 Spreadpoint";"352256";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TurricanMusicShow";"OCS/ECS";"";"";"";"";"";"turrican music show spreadpoint"
"NoError, EmulTrap, ClearMem";"505315";"T\TympanicMembrane\TympanicMembrane.Slave";"Tympanic Membrane ? 1993 Panacea.";"0";"TympanicMembrane";"Tympanic Membrane";"1993 Panacea";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"TympanicMembrane";"OCS/ECS";"";"";"";"";"";"tympanic membrane panacea"
"NoError, EmulTrap, ClearMem";"920459";"U\Ufonix\Ufonix.Slave";"Ufonix ? 1990 Enigma.";"0";"Ufonix";"Ufonix";"1990 Enigma";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Ufonix";"OCS/ECS";"";"";"";"";"";"ufonix enigma uk"
"Disk, NoError, EmulTrap";"929459";"U\UltimateGameBoySimulator\UltimateGameBoySimulator.Slave";"The Ultimate Gameboy Simulator, ?1992 Symbiosis";"0";"UltimateGameBoySimulator";"Ultimate Gameboy Simulator";"1992 Symbiosis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"UltimateGameBoySimulator";"OCS/ECS";"";"";"";"";"";"ultimate game boy simulator gameboy symbiosis"
"NoError, EmulTrap, ClearMem";"694545";"U\UniversalIntensity\UniversalIntensity.Slave";"Universal Intensity ? 1991 Complex.";"0";"UniversalIntensity";"Universal Intensity";"1991 Complex";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"UniversalIntensity";"OCS/ECS";"";"";"";"";"";"universal intensity complex"
"NoError, EmulTrap, ClearMem";"1821852";"U\Unleashed\Unleashed.Slave";"Unleashed ? 1993 Insane.";"0";"Unleashed";"Unleashed";"1993 Insane";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Unleashed";"OCS/ECS";"";"";"";"";"";"unleashed insane"
"NoError, EmulTrap, ClearMem";"229770";"V\VaginalMassacre\VaginalMassacre.slave";"Vaginal Massacre ? 1993 U.D.O.";"0";"VaginalMassacre";"Vaginal Massacre";"1993 U.D.O.";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"VaginalMassacre";"OCS/ECS";"";"";"";"";"";"vaginal massacre"
