"WhdloadSlaveFlags";"WhdloadSize";"WhdloadSlaveFilePath";"ReadmeAppliesTo";"WhdloadSlaveExecInstall";"WhdloadName";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveBaseMemSize";"WhdloadPath";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"EmulPriv";"1488620";"N\Nam19651975\Nam19651975.slave";"";"0";"Nam19651975";"Nam 1965-1975";"1991 Domark";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nam19651975";"OCS/ECS";"";"";"";"";"";"nam 19651975 1965 1975"
"NoError";"915334";"N\Narc\Narc.slave";"Narc by Ocean (c) 1990 - 1 disk.";"0";"Narc";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Narc";"OCS/ECS";"";"";"";"";"";"narc"
"NoError, EmulTrap, NoKbd";"909208";"N\NarcoPolice\NarcoPolice.Slave";"Narco Police by Dinamic (c) 1990 - 1 disk.";"0";"NarcoPolice";"Narco Police";"1990 Dinamic";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NarcoPolice";"OCS/ECS";"";"";"";"";"";"narco police"
"NoError, EmulPriv, Examine";"2715321";"N\NathanNeverIt\NathanNeverIt.Slave";"Nathan Never ? 1993 Genias.";"0";"NathanNeverIt";"Nathan Never";"1993 Genias";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NathanNever";"OCS/ECS";"It";"";"";"";"";"nathan never"
"NoError, EmulTrap, Req68020, NoKbd, EmulPriv, Examine";"1825724";"N\NaughtyOnesCD32\NaughtyOnesCD32.Slave";"Naughty Ones ?1994 Interactivision/Melon Design.";"0";"NaughtyOnesCD32";"Naughty Ones (CD32)";"1994 Interactivision";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"NaughtyOnes";"CD32";"";"";"";"";"";"naughty ones"
"NoError, EmulTrap, ClearMem";"923941";"N\NaughtyOnesAGA\NaughtyOnesAGA.Slave";"Naughty Ones ?1994 Interactivision/Melon Design.";"0";"NaughtyOnesAGA";"Naughty Ones (AGA)";"1994 Interactivision";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"NaughtyOnes";"AGA";"";"";"";"";"";"naughty ones"
"NoError, EmulTrap, ClearMem";"924302";"N\NaughtyOnes\NaughtyOnes.Slave";"Naughty Ones ?1994 Interactivision/Melon Design.";"0";"NaughtyOnes";"Naughty Ones (ECS)";"1994 Interactivision";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NaughtyOnes";"OCS/ECS";"";"";"";"";"";"naughty ones"
"NoError";"917539";"N\NavyMoves\NavyMoves.Slave";"Navy Moves ? 1989 Dinamic Software.";"0";"NavyMoves";"Navy Moves";"1989 Dinamic ";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NavyMoves";"OCS/ECS";"";"";"";"";"";"navy moves"
"NoError";"909589";"N\NavySeals\NavySeals.Slave";"Navy Seals by Ocean (c) 1990 - 1 disk.";"0";"NavySeals";"Navy Seals";"1990 Ocean";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NavySeals";"OCS/ECS";"";"";"";"";"";"navy seals"
"NoError";"346755";"N\Nebulus\Nebulus.Slave";"Nebulus (C) 1987/88 Hewson.";"298496";"Nebulus";"Nebulus";"1987/88 Hewson";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nebulus";"OCS/ECS";"";"";"";"";"";"nebulus"
"NoError, EmulTrap, NoKbd";"2680729";"N\Nebulus2\Nebulus2.slave";"Nebulus 2 ? 1991 21st Century.";"0";"Nebulus2";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nebulus2";"OCS/ECS";"";"";"";"";"";"nebulus 2"
"NoError, EmulTrap";"916990";"N\Necronom\Necronom.Slave";"Necronom by LineL (c) 1990 - 1 disk.";"0";"Necronom";"Necronom";"1990 LineL";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Necronom";"OCS/ECS";"";"";"";"";"";"necronom"
"NoError, EmulTrap, ClearMem";"931884";"N\Neighbours\Neighbours.Slave";"Neighbours (c) 1991 Impulze/Zeppelin - 1 disk.";"0";"Neighbours";"Neighbours";"1991 Impulze/Zeppelin";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Neighbours";"OCS/ECS";"";"";"";"";"";"neighbours"
"Disk, NoError, EmulTrap, ClearMem";"1323451";"N\Netherworld\Netherworld.Slave";"Netherworld ? 1986 Hewson.";"0";"Netherworld";"Netherworld";"1988 Hewson";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Netherworld";"OCS/ECS";"";"";"";"";"";"netherworld"
"NoError, EmulTrap, EmulPriv, Examine";"917247";"N\Neuromancer\Neuromancer.Slave";"";"0";"Neuromancer";"Neuromancer";"1988/1989 Interplay";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Neuromancer";"OCS/ECS";"";"";"";"";"";"neuromancer"
"NoError, EmulPriv, ClearMem, Examine";"863524";"N\Neuronics\Neuronics.Slave";"Neuronics ? 1992 Thalion";"0";"Neuronics";"Neuronics";"1992 Thalion";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Neuronics";"OCS/ECS";"";"";"";"";"";"neuronics"
"NoError, EmulTrap, ClearMem";"917573";"N\NeverEndingStory2\NeverEndingStory2.slave";"Never Ending Story II ? 1990 Linel.";"0";"NeverEndingStory2";"Never Ending Story II";"1990 Linel";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NeverEndingStory2";"OCS/ECS";"";"";"";"";"";"never ending story 2"
"NoError, ClearMem";"980522";"N\NeverMind\Nevermind.Slave";"Nevermind ? 1989 Psyclapse";"0";"NeverMind";"Nevermind";"1989 Psyclapse";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NeverMind";"OCS/ECS";"";"";"";"";"";"never mind"
"NoError, EmulTrap, NoDivZero, ClearMem";"593788";"N\NewYearLemmings199192\NewYearLemmings199192.Slave";"New Year Lemmings 91/92 ? 1991 Psygnosis";"0";"NewYearLemmings199192";"New Year Lemmings 91/92";"1991 Psygnosis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NewYearLemmings199192";"OCS/ECS";"";"";"";"";"";"new year lemmings 199192 91 92"
"NoError, EmulPriv, Examine";"849762";"N\NewYorkWarriors\NewYorkWarriors.Slave";"New York Warriors ? 1990 Arcadia Systems.";"0";"NewYorkWarriors";"New York Warriors";"1990 Arcadia Systems";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NewYorkWarriors";"OCS/ECS";"";"";"";"";"";"new york warriors"
"Disk, NoError";"921576";"N\NewZealandStory\NewZealandStory.Slave";"";"0";"NewZealandStory";"The New Zealand Story";"1988 Ocean";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NewZealandStory";"OCS/ECS";"";"";"";"";"";"new zealand story the"
"NoError, EmulPriv, Examine";"419364";"N\NewZealandStoryDemo\NewZealandStoryDemo.Slave";":";"0";"NewZealandStoryDemo";"The New Zealand Story (Demo)";"1989 Ocean Software";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NewZealandStory";"OCS/ECS";"";"";"Demo";"";"";"new zealand story the"
"NoError, EmulTrap, Req68020, EmulPriv, Examine";"4287571";"N\NickFaldosChampGolfCD32\NickFaldosChampGolfCD32.Slave";"Nick Faldo's Championship Golf ? 1992-1994 Grandslam";"0";"NickFaldosChampGolfCD32";"Nick Faldo";"1994 Grandslam";"2093056";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"NickFaldosChampGolf";"CD32";"";"";"";"";"";"nick faldos champ golf faldo"
"Disk, NoError, EmulTrap";"1392853";"N\NickFaldosChampGolf\NickFaldosChampGolf.Slave";"Nick Faldo's Championship Golf ? 1992-1994 Grandslam";"0";"NickFaldosChampGolf";"Nick Faldo";"1992 Grandslam";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NickFaldosChampGolf";"OCS/ECS";"";"";"";"";"";"nick faldos champ golf faldo"
"NoError, EmulPriv, Examine";"692380";"N\Nicky2\Nicky2.Slave";"Nicky Boom II ? 1993 Micro?ds - 1 disk";"0";"Nicky2";"Nicky Boom II";"1993 Microids";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nicky2";"OCS/ECS";"";"";"";"";"";"nicky 2 boom"
"NoError, EmulTrap";"930492";"N\NickyBoom\NickyBoom.Slave";"Nicky Boom ? 1992 Microids.";"0";"NickyBoom";"Nicky Boom";"1992 Microids";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NickyBoom";"OCS/ECS";"";"";"";"";"";"nicky boom"
"NoError, EmulTrap, NoKbd";"378271";"N\NigelMansellsGrandPrix\NigelMansellsGrandPrix.Slave";"Nigel Mansell's Grand Prix (c) 1988 Martech - 1 disk.";"0";"NigelMansellsGrandPrix";"Nigel Mansell";"1988 Martech";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NigelMansellsGrandPrix";"OCS/ECS";"";"";"";"";"";"nigel mansells grand prix mansell"
"NoError, Req68020, EmulPriv, Examine";"1392591";"N\NigelMansellsWrldChmpCD32\NigelMansellsWrldChmpCD32.slave";"Nigel Mansell World Champion ? 1992 Gremlin.";"0";"NigelMansellsWrldChmpCD32";"Nigel Mansell World Champion CD??";"1992 Gremlin";"2093056";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"NigelMansellsWrldChmp";"CD32";"";"";"";"";"";"nigel mansells wrld chmp mansell world champion cd"
"NoError, EmulTrap, EmulPriv, Examine";"1493759";"N\NigelMansellsWrldChmpAGA\NigelMansellsWrldChmpAGA.slave";"Nigel Mansell World Champion ? 1992 Gremlin.";"0";"NigelMansellsWrldChmpAGA";"Nigel Mansell World Champion ECS/AGA";"1992 Gremlin";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"NigelMansellsWrldChmp";"AGA";"";"";"";"";"";"nigel mansells wrld chmp mansell world champion"
"Disk, NoError, EmulTrap, ClearMem";"1813792";"N\NightbreedAction\NightbreedAction.Slave";"Night Breed - The Action Game by Ocean (c) 1991 - 2 disks.";"0";"NightbreedAction";"Night Breed [The Action Game]";"1992 Ocean";"548864";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NightbreedAction";"OCS/ECS";"";"";"";"";"";"nightbreed action night breed the game"
"Disk, NoError, EmulTrap";"1771351";"N\NightbreedMovie\NightbreedMovie.Slave";"Night Breed Interactive Movie ? 1990 Ocean Software Ltd";"0";"NightbreedMovie";"Night Breed - The Interactive Movie";"1990 Ocean Software Ltd";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NightbreedMovie";"OCS/ECS";"";"";"";"";"";"nightbreed movie night breed the interactive"
"Disk, NoError, EmulTrap";"893064";"N\Nightdawn\Nightdawn.slave";"Nightdawn (c) 1989 Magic Bytes, pal- and ntsc-version.";"0";"Nightdawn";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nightdawn";"OCS/ECS";"";"";"";"";"";"nightdawn"
"NoError, EmulTrap, NoDivZero, EmulPriv, Examine";"2676594";"N\NightHawkF117A\NightHawkF117A.Slave";"F-117A Nighthawk Stealth Fighter 2.0 ? 1993 Microprose.";"0";"NightHawkF117A";"F-117A Nighthawk Stealth Fighter 2.0";"1993 Microprose";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NightHawkF117A";"OCS/ECS";"";"";"";"";"";"night hawk 117 nighthawk stealth fighter 2 0"
"NoError, EmulTrap, NoKbd, ClearMem";"1500541";"N\NightHunter\NightHunter.slave";"Night Hunter ?1990 Ubi Soft";"0";"NightHunter";"Night Hunter";"1990 Ubi Soft";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NightHunter";"OCS/ECS";"";"";"";"";"";"night hunter"
"NoError, EmulPriv, Examine";"771295";"N\NightShift\NightShift.slave";"Night Shift ? 1990 Lucasfilm Games";"0";"NightShift";"Night Shift";"1990 Lucasfilm Games";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NightShift";"OCS/ECS";"";"";"";"";"";"night shift"
"NoError, EmulPriv, ClearMem, Examine";"1248076";"N\NilDieuVivantFr\NilDieuVivantFr.Slave";"Day of the Pharaoh ? 1989 Rainbow Arts";"0";"NilDieuVivantFr";"Day of the Pharaoh";"1989 Rainbow Arts";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NilDieuVivant";"OCS/ECS";"Fr";"";"";"";"";"nil dieu vivant day of the pharaoh"
"NoError, EmulPriv, Examine";"432122";"N\NinjaMission\NinjaMission.Slave";"Ninja Mission  ? 1987 Mastertronic.";"0";"NinjaMission";"Ninja Mission";"1987 Mastertronic";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NinjaMission";"OCS/ECS";"";"";"";"";"";"ninja mission"
"NoError, EmulTrap, EmulPriv";"931213";"N\NinjaMissionArcadia\NinjaMissionArcadia.Slave";"Arcadia Systems version of Ninja Mission game";"0";"NinjaMissionArcadia";"Ninja Mission (Arcadia)";"1987 Sculptured Software";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NinjaMissionArcadia";"OCS/ECS";"";"";"";"";"";"ninja mission arcadia"
"NoError, EmulTrap";"911134";"N\NinjaRabbits\NinjaRabbits.Slave";"International Ninja Rabbits by Microvalue/Flair (c) 1991 - 1 disk.";"0";"NinjaRabbits";"International Ninja Rabbits";"1991 Microvalue";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NinjaRabbits";"OCS/ECS";"";"";"";"";"";"ninja rabbits international"
"Disk, NoError, EmulTrap";"2473860";"N\NinjaRemix\NinjaRemix.slave";"Ninja Remix ? 1990 System 3";"0";"NinjaRemix";"";"";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NinjaRemix";"OCS/ECS";"";"";"";"";"";"ninja remix"
"Disk, NoError, EmulTrap, NoKbd";"910148";"N\NinjaSpirit\NinjaSpirit.Slave";"";"0";"NinjaSpirit";"Ninja Spirit";"1988 Mediagenic";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NinjaSpirit";"OCS/ECS";"";"";"";"";"";"ninja spirit"
"NoError, EmulTrap, NoKbd";"2013858";"N\NinjaWarriors\NinjaWarriors.Slave";"Ninja Warriors ? 1989 Sales Curve";"0";"NinjaWarriors";"Ninja Warriors";"1989 The Sales Curve Ltd.";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NinjaWarriors";"OCS/ECS";"";"";"";"";"";"ninja warriors"
"NoError, EmulPriv, Examine";"4433858";"N\NipponSafesInc\NipponSafesInc.Slave";"Nippon Safes Inc ? 1992 Dynabyte.";"0";"NipponSafesInc";"Nippon Safes Inc";"1992 DynaByte";"589824";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NipponSafesInc";"OCS/ECS";"";"";"";"";"";"nippon safes inc"
"Disk, NoError, EmulTrap, ClearMem";"1053149";"N\Nitro\Nitro.slave";"Nitro by Psygnosis (c) 1990 - 1 disk.";"0";"Nitro";"Nitro";"1990 Psygnosis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nitro";"OCS/ECS";"";"";"";"";"";"nitro"
"Disk, NoError, EmulTrap, ClearMem";"1053178";"N\NitroNTSC\NitroNTSC.slave";"Nitro by Psygnosis (c) 1990 - 1 disk.";"0";"NitroNTSC";"Nitro";"1990 Psygnosis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nitro";"OCS/ECS";"";"";"";"NTSC";"";"nitro"
"NoError, EmulTrap";"517646";"N\NitroBoostChallenge\NitroBoostChallenge.slave";"Nitro Boost Challenge by Codemasters (c) 1989 - 1 disk.";"0";"NitroBoostChallenge";"Nitro Boost Challenge";"1989 Code Masters";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NitroBoostChallenge";"OCS/ECS";"";"";"";"";"";"nitro boost challenge"
"NoError, EmulPriv";"448011";"N\NobbyTheAardvark\NobbyTheAardvark.Slave";"the game Nobby The Aardvark ? 1992 Genesis/Thalamus.";"0";"NobbyTheAardvark";"Nobby The Aardvark";"1992 Genesis/Thalamus";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NobbyTheAardvark";"OCS/ECS";"";"";"";"";"";"nobby the aardvark"
"Disk, ClearMem";"1987371";"N\NoBuddiesLand\NoBuddiesLand.slave";"";"0";"NoBuddiesLand";"No Buddies Land";"1991 Expose Software / Eternal";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NoBuddiesLand";"OCS/ECS";"";"";"";"";"";"no buddies land"
"ClearMem";"382787";"N\NoExcuses\NoExcuses.slave";"";"0";"NoExcuses";"No Excuses";"1988 Arcana";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NoExcuses";"OCS/ECS";"";"";"";"";"";"no excuses"
"NoError, EmulPriv, ClearMem, Examine";"705453";"N\NoExit\NoExit.Slave";"No Exit ? 1990 Tomahawk";"0";"NoExit";"No Exit";"1990 Tomahawk";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NoExit";"OCS/ECS";"";"";"";"";"";"no exit"
"Disk, NoError, EmulPriv";"916410";"N\North&South\North&South.Slave";"North & South ? 1989 Infogrames.";"0";"North&South";"North & South";"1989 Infogrames";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"North&South";"OCS/ECS";"";"";"";"";"";"north south"
"NoError, EmulPriv, Examine";"944613";"N\NorthAndSouthImage\NorthAndSouthImage.Slave";"North & South ? 1989 Infogrames.";"0";"NorthAndSouthImage";"North & South";"1989 Infogrames";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NorthAndSouth";"OCS/ECS";"";"";"";"Image";"";"north and south"
"NoError, EmulPriv, Examine";"944617";"N\NorthAndSouthImageNTSC\NorthAndSouthImageNTSC.Slave";"North & South ? 1989 Infogrames.";"0";"NorthAndSouthImageNTSC";"North & South";"1989 Infogrames";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NorthAndSouth";"OCS/ECS";"";"";"";"NTSC,Image";"";"north and south"
"NoError, EmulPriv, Examine";"745629";"N\NorthAndSouthFiles\NorthAndSouthFiles.Slave";"North & South ? 1989 Infogrames.";"0";"NorthAndSouthFiles";"North & South";"1989 Infogrames";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NorthAndSouth";"OCS/ECS";"";"";"";"Files";"";"north and south"
"NoError, EmulPriv, Examine";"731183";"N\NorthAndSouthFilesNTSC\NorthAndSouthFilesNTSC.Slave";"North & South ? 1989 Infogrames.";"0";"NorthAndSouthFilesNTSC";"North & South";"1989 Infogrames";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NorthAndSouth";"OCS/ECS";"";"";"";"NTSC,Files";"";"north and south"
"NoError, ClearMem";"983016";"N\NorthSeaInferno\NorthSeaInferno.Slave";"North Sea Inferno ? 1990 Parsec Software";"0";"NorthSeaInferno";"North Sea Inferno";"1990 Parsec Software";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NorthSeaInferno";"OCS/ECS";"";"";"";"";"";"north sea inferno"
"Disk, NoError, EmulTrap";"834475";"N\NoSecondPrize\NoSecondPrize.slave";"No Second Prize ? 1991 Thalion";"0";"NoSecondPrize";"No Second Prize";"1991 Thalion";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NoSecondPrize";"OCS/ECS";"";"";"";"";"";"no second prize"
"NoError";"358014";"N\NotVeryFestiveFodder\NotVeryFestiveFodder.Slave";"Cannon Fodder 2 - Not Very Festive ? 1994 Sensible";"0";"NotVeryFestiveFodder";"Cannon Fodder 2 - Not Very Festive";"1994 Sensible Software";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NotVeryFestiveFodder";"OCS/ECS";"";"";"";"";"";"not very festive fodder cannon 2"
"NoError, EmulPriv, ClearMem, Examine";"2647971";"N\Nova9\Nova9.Slave";"Nova 9 ? 1991 Dynamix";"0";"Nova9";"Nova 9";"1991 Dynamix";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nova9";"OCS/ECS";"";"";"";"";"";"nova 9"
"NoError, EmulPriv, Examine";"1662008";"N\NuclearWar\NuclearWar.Slave";"Nuclear War ? 1990 US Gold";"0";"NuclearWar";"Nuclear War";"1990 U.S. Gold";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"NuclearWar";"OCS/ECS";"";"";"";"";"";"nuclear war"
"NoError, EmulTrap";"925033";"N\Nucleus\Nucleus.Slave";"Nucleus (c) 1990 Mutation/Microtec Entertainment -";"0";"Nucleus";"Nucleus";"1990 Mutation/Microtec Entertainment";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nucleus";"OCS/ECS";"";"";"";"";"";"nucleus"
"NoError, Req68020, ReqAGA, EmulPriv, Examine";"1611358";"N\NuxeliaDemo\NuxeliaDemo.Slave";"Nuxelia ? 1998-9 Craze & Pelegolas.";"0";"NuxeliaDemo";"Nuxelia Preview";"1998-9 Craze & Pelegolas";"1527808";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Nuxelia";"AGA";"";"";"Demo";"";"";"nuxelia preview"
"NoError, EmulTrap";"819307";"O\Oath\Oath.Slave";"";"0";"Oath";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Oath";"OCS/ECS";"";"";"";"";"";"oath"
"Disk, NoError, EmulTrap";"3345374";"O\Obitus\Obitus.Slave";"";"0";"Obitus";"";"";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Obitus";"OCS/ECS";"";"";"";"";"";"obitus"
