ArchiveFile;SlaveFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
DeviousDesigns.lha;DeviousDesigns.slave;Devious Designs;1991 Image Works;1388;17;NoError, EmulTrap, ClearMem;524288;0;59;0
DGeneration.lha;DGenerationAGA.slave;D/Generation (AGA);1993 Mindscape;3908;15;NoError, ReqAGA, EmulPriv, Examine;2093056;0;5d;1572864
DGeneration.lha;DGenerationCD32.slave;D/Generation (CD??);1993 Mindscape;5944;16;NoError, Req68020, EmulPriv, Examine;2093056;0;5d;1572864
DGeneration.lha;DGenerationECS.slave;D/Generation (ECS);1993 Mindscape;3984;15;NoError, EmulPriv, Examine;524288;0;5d;786432
DickTracy.lha;DickTracy.slave;Dick Tracy;1990 Titus;620;14;Disk, NoError, EmulTrap, ClearMem;524288;0;59;0
DickTracyAdv.lha;DickTracyADV.Slave;Dick Tracy (Adventure);1992 Disney Software/TouchStone.;4268;16;NoError, EmulPriv, Examine;1048576;0;59;262144
DieDrachenVonLaas.lha;DieDrachenVonLaas.slave;Die Drachen von Laas;1991 Attic;4952;17;NoError, EmulPriv, Examine;524288;0;46;262144
DieHard2.lha;DieHard2.slave;Die Hard 2;1989 Grandslam;1252;14;NoError, EmulTrap;524288;0;5d;0
DieKathedrale.lha;DieKathedrale.slave;Die Kathedrale;1991 Software 2000;5032;17;NoError, EmulPriv, Examine;1048576;0;59;262144
Digger.lha;Digger.slave;Digger;1993 Justin Leck;928;10;NoError;327680;0;59;0
Diggers.lha;Diggers.Slave;Diggers AGA/CD32 ;1993 Millenium;5796;16;NoError, EmulTrap, EmulPriv, Examine;2097152;0;59;524288
DimosQuest.lha;DimosQuest.slave;Dimo;1993 Infernal Bytes/Boeder Software;1156;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;589824;0;5d;0
DinosaurDetectiveAgency.lha;DinosaurDetectiveAgency.slave;Dinosaur Detective Agency;1993 Alternative Software / Maximum Effect;1764;15;NoError, EmulTrap;524288;0;59;4096
DinoWars.lha;DinoWars.slave;DinoWars;1991 DigiTek;1656;14;NoError, ClearMem;524288;0;59;4096
DiosaDeCozumel.lha;La Diosa De Cozumel.slave;La Diosa de Cozumel;1990 Aventuras AD;4492;16;NoError, EmulPriv, Examine;524288;0;59;262144
Disc.lha;Disc.slave;Disc;1990 Loriciel ;456;13;NoError;589824;5f;5d;0
Discovery.lha;Discovery.slave;Discovery: In the steps of Columbus;1992 Impressions;840;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
DiscoveryMI.lha;Discovery.slave;Discovery;1986 Micro Illusions;4948;16;NoError, EmulPriv, Examine;524288;0;59;262144
DisposableHero.lha;DisposableHero-fast.slave;Disposable Hero - fast- (disks version);1994 EUPHORIA ;2404;13;NoError, EmulTrap, ClearMem;524288;5f;5d;524288
DisposableHero.lha;DisposableHero.slave;Disposable Hero (disks version) ;1994 EUPHORIA ;2468;13;NoError, EmulTrap, ClearMem;1048576;5f;5d;0
DisposableHero.lha;DisposableHeroCD32.slave;Disposable Hero CD??;1994 Gremlin/Euphoria;1076;10;NoError;2097152;0;59;0
DistantArmies.lha;DistantArmies.slave;Distant Armies: A Playing History of Chess;1988 Eagle Tree Software;4136;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
Ditris.lha;Ditris.slave;Ditris;1990 Magic Soft;648;14;NoError, NoKbd, ClearMem;524288;0;59;4096
DizzyCollection.lha;Disk1.Slave;Dizzy Collection [disk 1];1991 Code Masters;1004;10;NoError, EmulTrap;1048576;0;59;0
DizzyCollection.lha;Disk2.Slave;Dizzy Collection [disk 2];1991 Code Masters;1040;10;NoError, EmulTrap;524288;0;59;0
DizzyDice.lha;DizzyDice.slave;Dizzy Dice;1990 Smash 16;460;11;NoError, EmulTrap;524288;0;59;0
DizzyExcellentAdv.lha;Dizzy-Disk1.slave;Dizzy;1992 Codemasters;1976;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
DizzyExcellentAdv.lha;Dizzy-Disk2.slave;Dizzy;1992 Codemasters;1036;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
DizzyPanic.lha;DizzyPanic.slave;Dizzy Panic;1992 Code Masters;468;10;NoError, EmulTrap;524288;0;59;0
DizzyPrinceOfTheYolkfolk.lha;YolkfolkDizzy.slave;Dizzy - Prince of the Yolkfolk;1992 Code Masters;468;10;NoError, EmulTrap, ClearMem;524288;0;59;262144
Dogfight.lha;Dogfight.slave;Dogfight;1993 Microprose Ltd.;1120;13;NoError, EmulTrap, NoDivZero;1118481;5c;5d;2236962
DogsOfWar.lha;DogsOfWar.slave;Dogs of War;1989 Elite Systems;1748;10;NoError, EmulTrap;524288;0;59;4096
DojoDan.lha;DojoDan.slave;Dojo Dan;1992 Europress;880;10;Disk, NoError, EmulTrap, NoKbd;524288;58;5f;524288
Doman.lha;Doman.slave;Doman;1995 World Software;4512;17;NoError, EmulPriv, ClearMem, Examine;1044480;0;5d;786432
Dominator.lha;Dominator.slave;Dominator;1989 System 3;600;13;NoError, EmulTrap, ClearMem;524288;0;59;0
Dominium.lha;Dominium.slave;Dominium;1993 Microids;4332;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
DonaldDucksPlayground.lha;DonaldDucksPG.slave;Donald Duck;1987 Sierra;4808;17;NoError, EmulPriv, Examine;524288;0;59;262144
DonaldsAlphabetChase.lha;DonaldsAlphabetChase.Slave;Donald;19xx Westwood Associates.;4924;16;NoError, EmulPriv, Examine;524288;0;59;262144
Donk.lha;Donk_AGA.slave;Donk;1993 The Hidden;488;10;NoError, EmulTrap;2097152;0;59;0
Donk.lha;Donk_ECS.slave;Donk [OCS mode];1993 The Hidden;516;10;NoError, EmulTrap;1048576;0;59;0
DonkeyKong.lha;DonkeyKong.slave;Donkey Kong;1991 Bignomia;656;10;NoError, EmulTrap, NoKbd, ClearMem;524288;0;5d;0
Doodlebug.lha;HD.slave;;;1332;5;Disk, NoError, EmulTrap, NoKbd;524288;57;5d;
Doofus.lha;Doofus.slave;Doofus;1993 Prestige;852;10;NoError, EmulTrap;524288;0;0;0
DoubleAgent.lha;DoubleAgent.slave;Double Agent;1996 Flair;416;10;NoError, EmulTrap;1048576;0;59;4096
DoubleDragon.lha;DoubleDragon.slave;Double Dragon;1988 Ocean Software;1640;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
DoubleDragon2.lha;DoubleDragon2.Slave;Double Dragon II;1989 Virgin Games Ltd;5764;15;Disk, NoError, EmulTrap;524288;0;46;0
DoubleDragon3.lha;DoubleDragon3.slave;Double Dragon 3;1991 The Sales Curve;1380;17;NoError, EmulTrap, ClearMem;524288;0;46;0
DoubleDribble.lha;DoubleDribble.slave;Double Dribble;1990 Konami;772;17;NoError, ClearMem;524288;0;59;0
Dracula.lha;Dracula.slave;Dracula;1994 Psygnosis;432;15;NoError, EmulTrap, ClearMem;524288;0;59;524288
DragonBreed.lha;DragonBreed.slave;Dragon Breed;1989 IREM/Activision;1120;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
DragonFighter.lha;DragonFighter.Slave;Dragon Fighter;1991 IDEA.;4916;16;NoError, NoKbd, EmulPriv, Examine;1048576;0;59;262144
Dragonflight.lha;DragonFlight.Slave;Dragon Flight;1990 Thalion;1784;13;NoError, EmulTrap;524288;0;5a;4096
DragonNinja.lha;DragonNinja.slave;Bad Dudes Vs. Dragon Ninja;1988 Data East/Imagine;1588;13;NoError, EmulTrap, ClearMem;524288;0;5d;0
DragonsBreath.lha;DragonsBreath.Slave;<>--( Dragons Breath )--<>;1990 Palace Software;3708;15;NoError, EmulPriv;524288;0;59;262144
Dragonscape.lha;Dragonscape.slave;Dragonscape;1989 Free Spirit;468;10;NoError, EmulTrap;524288;0;59;0
DragonsKingdomDemo.lha;DragonsKingdomDemo.slave;Dragon;1991 GOLDEN TEAM/GENIAS ;1204;13;NoError, EmulTrap;524288;5f;5d;0
DragonsLair.lha;DragonsLair.slave;Dragon;1989 Ready Soft ;3392;15;NoError, EmulTrap, NoKbd, ClearMem;1048576;5f;5d;4096
DragonsLair2.lha;DragonsLair2.slave;Dragon;1990 Ready Soft;2012;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;532480;0;5d;0
DragonsLair3.lha;DragonsLair3.slave;Dragon;1992 Ready Soft;1960;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;532480;0;5d;0
DragonsLairEscape.lha;DragonsLairEscape-p0.slave;Dragon;1989 Ready Soft ;3392;15;NoError, EmulTrap, NoKbd, ClearMem;1048576;5f;5d;4096
DragonsLairEscape.lha;DragonSLairEscape-slow.Slave;Dragon;1988-89 Visionary Design Technologies.;4816;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
DragonsLairEscape.lha;DragonSLairEscape.Slave;Dragon;1988-89 Visionary Design Technologies.;4844;16;NoError, EmulTrap, EmulPriv, Examine;1572864;0;59;786432
DragonsLairEscapeDemo.lha;DragonSLairEscapeDemo.Slave;Dragon;1989 Randy LINDEN & Visionary Design Technologies.;1492;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;2359296
DragonSpirit.lha;DragonSpirit.slave;Dragon Spirit;1989 Domark;756;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
Dragonstone.lha;Dragonstone.slave;Dragonstone;1994 Core Design;1264;17;NoError, EmulTrap, ClearMem;524288;0;59;589824
DragonStoneCD.lha;DragonStone.slave;;;416;5;Disk, NoError, EmulTrap;1048576;58;59;
DragonStrike.lha;DragonStrike.slave;Dragon Strike;1990 Westwood / S.S.I;3912;16;NoError, EmulPriv, Examine, EmulDivZero;524288;0;5d;655360
DragonTiles.lha;DragonTilesAGA.slave;Dragon Tiles AGA;1992 S.J.Smith;832;15;NoError, ReqAGA, ClearMem;520192;0;59;12288
DragonTiles.lha;DragonTilesECS.slave;Dragon Tiles ECS;1992 S.J.Smith;800;15;NoError, ClearMem;294912;0;59;12288
DragonTiles2.lha;DragonTiles2.slave;Dragon Tiles 2: The Tournament;1993 Software Circus;1412;15;NoError, ClearMem;790528;0;59;344064
DragonWars.lha;DragonWars.slave;Dragon Wars;1989-90 Interplay;5448;16;NoError, Req68020, EmulPriv, ClearMem, Examine;524288;0;59;1048576
Drakkhen.lha;Drakkhen.Slave;Drakkhen;1990 Infogrames/Draconian.;4328;17;NoError, EmulTrap, EmulPriv, ClearMem;1024000;0;59;262144
DrDoomsRevenge.lha;DRDoomSRevenge.Slave;Dr Doom;1987 Paragon.;4912;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
DrDoomsRevenge.lha;DRDoomSRevenge2D.Slave;Dr Doom;1987 Paragon.;4888;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
DreamWeb.lha;DreamWebAGA.Slave;DreamWeb;1994 Emp?re Software;5316;16;NoError, Req68020, EmulPriv, Examine;1114112;0;5d;983040
DreamWeb.lha;DreamWebOCS.Slave;DreamWeb;1993 Emp?re Software;5164;16;NoError, EmulPriv, Examine;524288;0;5d;917504
DreamZone.lha;DreamZone.slave;Dream Zone;1988 Baudville;4580;17;NoError, EmulPriv, Examine;524288;0;59;262144
DrFruit.lha;DrFruit.Slave;Dr Fruit;SoftGang/Anco 1987;5156;16;NoError, EmulPriv, Examine;524288;0;5d;262144
Driller.lha;Driller.slave;Driller;1988 Incentive Software/Domark;4072;15;NoError, EmulPriv, Examine;688128;0;5d;262144
Drip.lha;Drip.slave;Drip;1989 Art Skiles;3728;15;NoError, EmulPriv, Examine;524288;0;59;262144
DrivingForce.lha;DrivingForce.Slave;Drivin;1989 Digital Magic Software;904;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
DrMario.lha;dr.mario.slave;;;204;4;Disk, NoError, EmulTrap;524288;0;5d;
Duck.lha;Duck.slave;Duck;1991 Gremlin;412;10;NoError, EmulTrap;65536;0;59;0
DuckTales.lha;DuckTales.slave;Duck Tales: The Quest for Gold;1990 Disney Software;4144;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
Dugger.lha;Dugger.slave;Dugger;1988 Linel;2344;16;NoError, EmulPriv;524288;0;59;262144
Dune.lha;Dune.Slave;Dune;1992 Cryo;2416;16;NoError, EmulTrap, NoKbd, EmulPriv, Examine;524288;0;5d;786432
Dune2.lha;dune2.Slave;Dune 2;1992 Westwood Studios;4628;15;NoError, EmulPriv, Examine;1048576;0;59;393216
Dune2.lha;dune2FAST.Slave;Dune 2 (Fast);1992 Westwood Studios;4636;15;NoError, EmulPriv, Examine;655360;0;59;786432
DungeonMaster.lha;DungeonMaster.slave;Dungeon Master (V3.6);1986-1992 FTL/Software Heaven;2236;16;NoError, EmulTrap, EmulPriv;524288;0;5d;786432
DungeonMaster2.lha;DungeonMaster2.Slave;Dungeon Master II: The Legend of Skullkeep;1994 Interplay;4056;15;NoError, EmulTrap, Req68020, ReqAGA, EmulPriv, ClearMem, Examine;1572864;0;59;1572864
DungeonQuest.lha;DungeonQuest.slave;Dungeon Quest;1989 Image Tech;4124;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
DungeonsOfAvalon.lha;DungeonsOfAvalon.Slave;Dungeons Of Avalon;1991-92 ZERET.;4844;16;NoError, EmulPriv, Examine;524288;0;59;786432
DungeonsOfAvalon2.lha;DungeonsOfAvalon2.Slave;Dungeons Of Avalon 2;1991-92 ZERET.;4844;16;NoError, EmulPriv, Examine;524288;0;59;786432
DylanDog.lha;DylanDog.slave;Dylan Dog;1992 Simulmondo;1164;10;NoError, EmulTrap;524288;0;59;524288
DynaBlaster.lha;DynaBlaster.slave;Dyna Blaster;1991 Hudson Soft;4852;17;Disk, NoError, ClearMem;524288;0;5d;4096
DynamiteDux.lha;DynamiteDux.slave;Dynamite Dux;1989 Activision/Sega;844;10;NoError, EmulTrap;524288;0;5d;0
Dynamo.lha;Dynamo.slave;Dynamo;1992 Code Masters;736;10;NoError, EmulTrap;524288;0;59;196608
DynastyWars.lha;DynastyWars.slave;Dynasty Wars;1990 US Gold;644;13;NoError, ClearMem;524288;0;59;0
Dyter-07.lha;Dyter-07.slave;Dyter-07;1990 reLINE;636;10;Disk, NoError, EmulTrap, NoKbd;524288;0;59;0
E-Motion.lha;E-Motion.slave;E-Motion;1990 Assembly Line/US Gold;1620;10;NoError, EmulTrap, NoDivZero;524288;0;59;0
EaglesRider.lha;Eagle'sRider.slave;Eagle;1991 Microids;348;10;NoError, EmulTrap;524288;0;0;0
Ebonstar.lha;Ebonstar.slave;Ebonstar;1988 MicroIllusions;4656;16;NoError, EmulPriv, Examine;524288;0;59;262144
Eco.lha;Eco.slave;Eco;1987 Denton Designs/Ocean;1084;10;NoError, EmulTrap;524288;0;59;4096
EcoPhantoms.lha;EcoPhantoms.slave;Eco Phantoms;1991 Splinter Vision;4288;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
EddTheDuck.lha;EddTheDuck.Slave;;;448;7;Disk, NoError, EmulTrap;524288;0;5a;
EddTheDuck2.lha;EddTheDuck2.slave;Edd The Duck 2;1992 Zeppelin;824;10;NoError, EmulTrap;524288;0;59;0
EishockeyManager.lha;EishockeyManager.slave;Eishockey Manager;1993 Software 2000;4640;17;NoError, EmulPriv, Examine;524288;0;59;786432
EksperymentDelfin.lha;EksperymentDelfin.slave;Eksperyment Delfin;1995 MarkSoft;4572;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
ElectronicPool.lha;ElectronicPool.slave;Electronic Pool;1987 Microdeal;868;10;NoError, EmulTrap, ClearMem;524288;58;5f;0
Elf.lha;Elf_Microvalue.slave;Elf;1988 Microvalue/Pumpkinsoft;600;10;NoError;524288;0;5d;0
Elfmania.lha;ElfMania.slave;ElfMania;1994 TerraMarque/Renegade;2732;10;NoError, EmulTrap, NoDivZero, EmulTrapV, ClearMem;1048576;0;5d;524288
Elf_Ocean.lha;Elf.slave;Elf;1991 Ocean;3016;17;NoError, ClearMem;524288;0;5d;0
Eliminator.lha;Eliminator.Slave;Eliminator;1988 HEWSON;2836;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;524288;0;5d;8192
Elite.lha;Elite.slave;Elite v2.0;1989 Mr Micro;1040;10;Disk, NoError, EmulTrap;524288;0;5c;0
EliteAdvanced.lha;EliteAdvanced.Slave;Elite Advanced v1.2;1989 Firebird/Rainbird;620;10;NoError, EmulTrap;720896;0;0;0
Elvira.lha;Elvira.Slave;Elvira - Mistress of the Dark;1990 Accolade;4056;15;NoError, EmulPriv, Examine;524288;0;59;786432
Elvira2.lha;Elvira2.Slave;Elvira 2 - The Jaws of Cerberus;1991 Accolade;4548;15;NoError, EmulPriv, Examine;524288;0;59;786432
ElviraArcade.lha;ElviraArcade.slave;Elvira The Arcade Game;1991 Flair;988;10;NoError, EmulTrap;1048576;0;59;0
Embryo.lha;Embryo.slave;Embryo;1994 Black Legend;5212;15;NoError, EmulTrap, EmulPriv, Examine;1048576;0;5d;786432
EmeraldMine.lha;emeraldmine.slave;Emerald Mine;1987 Kingsoft;5012;16;NoError, EmulPriv, Examine;917504;0;59;262144
EmeraldMine2.lha;emeraldmine2.slave;Emerald Mine 2;1988 Kingsoft;4976;16;NoError, EmulPriv, Examine;917504;0;59;262144
EmeraldMine3.lha;emeraldmine3.slave;Emerald Mine 3 Professional;1990 Kingsoft;5028;16;NoError, EmulPriv, Examine;917504;0;59;262144
EmeraldMines.lha;emeraldminecd.slave;Emerald Mines CD;1994 Almathera;4444;16;NoError, EmulPriv, Examine;1015808;0;59;262144
EmlynHughesIntSoccer.lha;EmlynHughes.slave;Emlun Hughes International Soccer;1989 Audiogenic;656;10;NoError, EmulTrap;524288;0;59;0
Emmanuelle.lha;Emmanuelle.Slave;Emmanuelle ;1988 TomaHawk;1520;14;NoError, EmulPriv;1048576;0;59;262144
EmpireSoccer94.lha;EmpireSoccer.slave;--<> Empire Soccer 94 <>--;1994 Graftgold / Empire;900;10;NoError, EmulTrap;1048576;0;59;0
EmpireStrikesBack.lha;EmpireStrikesBack.slave;Empire Strikes Back;1989 Vektor Grafix/Domark;1044;10;NoError, EmulTrap;524288;0;59;0
EnchantedLand.lha;EnchantedLand.slave;Enchanted Land;1990 Thalion;1012;10;Disk, NoError, EmulTrap, NoKbd;524288;0;59;0
Encounter.lha;encounter.slave;Encounter;1991 Novagen;672;10;Disk, NoError, EmulTrap, EmulDivZero;524288;0;5d;0
Enemy.lha;Enemy.Slave;Enemy - Tempest Of Violence;1997 Anachronia;4580;16;NoError, Req68020, EmulPriv, Examine;589824;0;59;1138688
Enemy2.lha;Enemy2.Slave;Enemy 2 - Missing in Action;2013 Anachronia;4796;17;NoError, EmulPriv, Examine;557056;0;59;1126400
EnglandChampSpecial.lha;EnglandChampSpecial.slave;England Championship Special;1991 Grandslam;1328;10;NoError, EmulTrap;524288;0;59;4096
Enlightenment.lha;Enlightenment.slave;Enlightenment: Druid II;1988 Firebird / Bullfrog;4956;16;EmulPriv, ClearMem, Examine;524288;0;59;262144
Entity.lha;Entity.slave;Entity;1992 Loriciel;456;10;NoError, EmulTrap;524288;0;59;0
Entity.lha;Intro.slave;Entity - intro;1992 Loriciel;368;10;NoError, EmulTrap;524288;0;59;0
Epic.lha;Epic.slave;;;6132;5;Disk, NoError, EmulTrap, NoDivZero;1048576;58;59;
Erik.lha;Erik.slave;Erik;1992 Atlantis;460;10;NoError, EmulTrap;524288;0;59;4096
EscapeFromColditz.lha;EscapeFromColditz.slave;Escape from Colditz;1990 Digital Magic Software;1152;17;NoError, EmulTrap, ClearMem;548864;0;57;0
EscapeFromThePlanet.lha;EscapeRobotMonsters.slave;Escape from the Planet of the Robot Monsters;1990 Tengen;2272;17;NoError, EmulTrap;524288;0;59;0
Eskadra.lha;Eskadra.Slave;Eskadra;1996 LK Avalon/SUN Productions.;4616;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
EskimoGames.lha;EskimoGames.slave;Eskimo Games;1989 Maitai/Magic Bytes;1000;13;NoError, EmulTrap, ClearMem;524288;0;59;4096
EspanaTheGames.lha;EspanaTheGames.slave;Espana The Games ;1992 Ocean;1032;10;NoError, EmulTrap, ClearMem;1048576;0;59;0
Eswat.lha;eswat.slave;ESWAT;1990 US GOLD;1212;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
ETsRugbyLeague.lha;ETsRugbyLeague.slave;E.T.;1992 Audiogenic;1052;13;NoError, ClearMem;524288;0;5d;0
EuropeanChampions.lha;EuropeanChampions.slave;European Champions;1993 Ocean;632;10;NoError, EmulTrap;1048576;0;59;0
EuropeanChampionship1992.lha;EuropeanChampionship.slave;European Championship 1992;1992 Elite;1988;17;NoError, EmulTrap, ClearMem;1048576;0;59;0
EuropeanFootballChamp.lha;EuropeanFootballChamp.slave;European Football Champ;1992 Domark;684;10;NoError, EmulTrap;524288;0;59;4096
EuroSoccer.lha;EuroSoccer.slave;Euro Soccer;1992 Flair;2016;17;NoError, EmulTrap, ClearMem;1048576;0;59;0
EvilsDoomDemo.lha;EvilsDoomDemo.slave;Evil;1996 Olympia Software;1512;15;NoError, ReqAGA, ClearMem;983040;0;5d;786432
Excalibur.lha;excalibur.Slave;Excalibur;1988 KingSoft;1460;14;NoError, NoKbd, EmulPriv;524288;0;59;262144
Executioner.lha;Executioner.slave;Executioner;1991 Hawk;2004;10;NoError, EmulTrap, NoKbd;524288;0;59;4096
Exile.lha;Exile.slave;--> Exile <--;1991 Audiogenic;1420;13;NoError, EmulTrap, ClearMem;532480;0;59;0
Exolon.lha;Exolon.slave;Exolon;1989 Hewson;1596;10;Disk, NoError;524288;58;59;0
Explora.lha;Explora.slave;Explora/Chrono Quest;1988 Infomedia/Psygnosis;4532;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
Explora2.lha;Explora2.slave;Explora II/Chrono Quest II;1988 Infomedia/Psygnosis;4948;17;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
Explora3.lha;Explora3.slave;Explora III: Sous le signe du Serpent;1989 Infomedia;5188;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;327680
Extase.lha;Extase.Slave;Extase;1990 Cryo/Virgin Loisirs ;528;13;NoError, NoKbd;524288;5f;5d;0
Exterminator.lha;Exterminator.slave;;;268;7;NoError;524288;0;0;
Extractor.lha;extractor.Slave;Extractors CD32 Preview;Millenium;5656;16;NoError, EmulTrap, EmulPriv, Examine;2097152;0;59;524288
Extrial.lha;Extrial.slave;Extrial;?? Computer Verlag;1176;15;NoError, ClearMem;524288;0;59;524288
Eye.lha;Eye.slave;Eye;1988 Endurance Games;820;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
EyeOfHorus.lha;EyeofHorus.slave;Eye of Horus;1989 Fanfare (Britannica)/Logotron;1912;10;Disk, NoError, EmulTrap, NoKbd;524288;58;59;0
EyeOfTheBeholder.lha;eyeofthebeholder.Slave;Eye Of The Beholder;1990 Westwood/SSI.;4872;16;NoError, EmulPriv, Examine;1048576;0;59;262144
EyeOfTheBeholder2.lha;EyeOfTheBeholder2.Slave;Eye Of The Beholder II (Legend Of Darkmoon);1992 Westwood/SSI;4688;16;NoError, Req68020, EmulPriv, Examine;524288;0;59;1048576
EyeOfTheStorm.lha;EyeOfTheStorm.slave;Eye Of Storm;1991 Rebellion;744;15;NoError, ClearMem;262144;0;59;356352
EyeOfTheStorm.lha;EyeOfTheStormIntro.slave;Eye Of Storm (Intro);1991 Rebellion;1416;15;NoError, ClearMem;229376;0;59;610304
F-18Interceptor.lha;F-18Interceptor.slave;F/A-18 Interceptor;1988 Intellisoft/Electronic Arts;4644;16;NoError, EmulPriv, Examine;524288;0;5d;589824
F117A.lha;F117A.slave;F-117A Nighthawk Stealth Fighter 2.0;1993 Microprose;5228;17;NoError, EmulTrap, NoDivZero, EmulPriv, Examine;524288;0;46;786432
F15StrikeEagle2.lha;F15StrikeEagle2.slave;F-15 Strike Eagle 2;1991 Microprose;1244;10;NoError;983040;0;5d;0
F16CombatPilot.lha;F-16.Slave;;;1360;9;Disk, NoError, EmulTrap;524288;0;5a;0
F17Challenge.lha;F17Challenge.Slave;F17 Challenge;1993 Team 17;756;17;NoError;1048576;0;59;0
F19StealthFighter.lha;F-19.Slave;F-19 Stealth Fighter;1988 Microprose;688;10;Disk, NoError, EmulTrap;524288;0;5d;0
F1Racing.lha;F1Racing.slave;;;676;5;Disk, NoError, EmulTrap;524288;58;59;
F1Tornado.lha;F1Tornado.slave;F1 Tornado;1992 Zeppelin;616;10;NoError, EmulTrap, NoKbd;524288;0;59;0
F1WorldChampionship.lha;F1WCE.slave;;;680;4;Disk, NoError, EmulTrap;1048576;58;59;
F29Retaliator.lha;F-29.Slave;F-29 Retaliator;1989 Ocean Software Ltd.;1640;10;Disk, NoError, EmulTrap, NoDivZero;524288;0;5a;0
FaceOff.lha;FaceOff.slave;Face-Off;1991 Krisalis;1612;10;NoError, EmulTrap;524288;0;46;524288
FaeryTaleAdventure.lha;FaeryTaleAdventure.slave;Faery Tale Adventure;1986 Microillusions;1424;16;NoError, EmulPriv, Examine;524288;0;5d;524288
Falcon.lha;Falcon.slave;Falcon;1989 Spectrum HoloByte;6328;16;NoError, NoDivZero, EmulPriv, ClearMem, Examine;524288;0;5d;786432
FallenAngel.lha;FallenAngel.slave;Fallen Angel;1989 Emerald ;1628;17;NoError, EmulTrap, ClearMem;524288;5f;5d;0
FantasticDizzy.lha;FantasticDizzy.slave;Fantastic Dizzy;1993 Code Masters;640;10;NoError, EmulTrap;1048576;0;58;0
FantasticVoyage.lha;FantasticVoyage.slave;Fantastic Voyage;1991 Centaur Software;1276;10;Disk, NoError, EmulTrap;1048576;0;5f;0
FantasticVoyage.lha;FantasticVoyageCDTV.slave;Fantastic Voyage CDTV;1992 Centaur Software;5132;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;5d;524288
